site_id,year,has_data
AU-DaS,2006,FALSE
AU-DaS,2007,FALSE
AU-DaS,2007,FALSE
AU-DaS,2008,TRUE
AU-DaS,2009,TRUE
AU-DaS,2010,TRUE
AU-DaS,2011,TRUE
AU-DaS,2011,TRUE
AU-DaS,2012,TRUE
AU-DaS,2013,TRUE
AU-DaS,2014,TRUE
AU-DaS,2015,TRUE
AU-DaS,2016,TRUE
AU-DaS,2017,TRUE
AU-DaS,2018,TRUE
AU-DaS,2019,TRUE
AU-DaS,2020,TRUE
AU-DaS,2021,TRUE
AU-DaS,2022,TRUE
AU-DaS,2022,TRUE
AU-DaS,2023,TRUE
AU-DaS,2024,TRUE
AU-DaS,2025,TRUE
AU-Dry,1981,FALSE
AU-Dry,1982,FALSE
AU-Dry,1983,FALSE
AU-Dry,1984,FALSE
AU-Dry,1985,FALSE
AU-Dry,1986,FALSE
AU-Dry,1987,FALSE
AU-Dry,1988,FALSE
AU-Dry,1989,FALSE
AU-Dry,1990,FALSE
AU-Dry,1991,FALSE
AU-Dry,1992,FALSE
AU-Dry,1993,FALSE
AU-Dry,1994,FALSE
AU-Dry,1995,FALSE
AU-Dry,1996,FALSE
AU-Dry,1997,FALSE
AU-Dry,1998,FALSE
AU-Dry,1999,FALSE
AU-Dry,2000,FALSE
AU-Dry,2001,FALSE
AU-Dry,2002,FALSE
AU-Dry,2003,FALSE
AU-Dry,2004,FALSE
AU-Dry,2005,FALSE
AU-Dry,2006,FALSE
AU-Dry,2007,FALSE
AU-Dry,2008,FALSE
AU-Dry,2009,FALSE
AU-Dry,2009,FALSE
AU-Dry,2010,TRUE
AU-Dry,2011,TRUE
AU-Dry,2011,TRUE
AU-Dry,2012,TRUE
AU-Dry,2013,TRUE
AU-Dry,2013,TRUE
AU-Dry,2014,TRUE
AU-Dry,2015,TRUE
AU-Dry,2015,TRUE
AU-Dry,2016,TRUE
AU-Dry,2016,TRUE
AU-Dry,2017,TRUE
AU-Dry,2017,TRUE
AU-Dry,2018,TRUE
AU-Dry,2019,TRUE
AU-Dry,2020,TRUE
AU-Dry,2021,TRUE
AU-Dry,2021,TRUE
AU-Dry,2022,TRUE
AU-Dry,2023,TRUE
AU-Dry,2024,TRUE
AU-Dry,2025,TRUE
AU-Dry,2025,TRUE
AU-Emr,1981,FALSE
AU-Emr,1982,FALSE
AU-Emr,1983,FALSE
AU-Emr,1984,FALSE
AU-Emr,1985,FALSE
AU-Emr,1986,FALSE
AU-Emr,1987,FALSE
AU-Emr,1988,FALSE
AU-Emr,1989,FALSE
AU-Emr,1990,FALSE
AU-Emr,1991,FALSE
AU-Emr,1992,FALSE
AU-Emr,1993,FALSE
AU-Emr,1994,FALSE
AU-Emr,1995,FALSE
AU-Emr,1996,FALSE
AU-Emr,1997,FALSE
AU-Emr,1998,FALSE
AU-Emr,1999,FALSE
AU-Emr,2000,FALSE
AU-Emr,2001,FALSE
AU-Emr,2002,FALSE
AU-Emr,2003,FALSE
AU-Emr,2004,FALSE
AU-Emr,2005,FALSE
AU-Emr,2006,FALSE
AU-Emr,2007,FALSE
AU-Emr,2008,FALSE
AU-Emr,2009,FALSE
AU-Emr,2010,FALSE
AU-Emr,2011,TRUE
AU-Emr,2011,TRUE
AU-Emr,2012,TRUE
AU-Emr,2013,TRUE
AU-Emr,2014,FALSE
AU-Emr,2015,FALSE
AU-Emr,2016,FALSE
AU-Emr,2017,FALSE
AU-Emr,2018,FALSE
AU-Emr,2019,FALSE
AU-Emr,2020,FALSE
AU-Emr,2021,FALSE
AU-Emr,2022,FALSE
AU-Emr,2023,FALSE
AU-Emr,2024,FALSE
AU-Emr,2025,FALSE
AU-Fle,1981,FALSE
AU-Fle,1982,FALSE
AU-Fle,1983,FALSE
AU-Fle,1984,FALSE
AU-Fle,1985,FALSE
AU-Fle,1986,FALSE
AU-Fle,1987,FALSE
AU-Fle,1988,FALSE
AU-Fle,1989,FALSE
AU-Fle,1990,FALSE
AU-Fle,1991,FALSE
AU-Fle,1992,FALSE
AU-Fle,1993,FALSE
AU-Fle,1994,FALSE
AU-Fle,1995,FALSE
AU-Fle,1996,FALSE
AU-Fle,1997,FALSE
AU-Fle,1998,FALSE
AU-Fle,1999,FALSE
AU-Fle,2000,FALSE
AU-Fle,2001,FALSE
AU-Fle,2002,FALSE
AU-Fle,2003,FALSE
AU-Fle,2004,FALSE
AU-Fle,2005,FALSE
AU-Fle,2006,FALSE
AU-Fle,2007,FALSE
AU-Fle,2008,FALSE
AU-Fle,2009,FALSE
AU-Fle,2010,FALSE
AU-Fle,2011,FALSE
AU-Fle,2012,FALSE
AU-Fle,2013,FALSE
AU-Fle,2014,FALSE
AU-Fle,2015,FALSE
AU-Fle,2016,FALSE
AU-Fle,2017,FALSE
AU-Fle,2018,FALSE
AU-Fle,2019,FALSE
AU-Fle,2020,FALSE
AU-Fle,2021,FALSE
AU-Fle,2022,TRUE
AU-Fle,2022,TRUE
AU-Fle,2023,TRUE
AU-Fle,2024,TRUE
AU-Fle,2025,TRUE
AU-Fog,1981,FALSE
AU-Fog,1982,FALSE
AU-Fog,1983,FALSE
AU-Fog,1984,FALSE
AU-Fog,1985,FALSE
AU-Fog,1986,FALSE
AU-Fog,1987,FALSE
AU-Fog,1988,FALSE
AU-Fog,1989,FALSE
AU-Fog,1990,FALSE
AU-Fog,1991,FALSE
AU-Fog,1992,FALSE
AU-Fog,1993,FALSE
AU-Fog,1994,FALSE
AU-Fog,1995,FALSE
AU-Fog,1996,FALSE
AU-Fog,1997,FALSE
AU-Fog,1998,FALSE
AU-Fog,1999,FALSE
AU-Fog,2000,FALSE
AU-Fog,2001,FALSE
AU-Fog,2002,FALSE
AU-Fog,2003,FALSE
AU-Fog,2004,FALSE
AU-Fog,2005,FALSE
AU-Fog,2006,TRUE
AU-Fog,2006,TRUE
AU-Fog,2007,TRUE
AU-Fog,2008,TRUE
AU-Fog,2008,TRUE
AU-Fog,2009,FALSE
AU-Fog,2010,FALSE
AU-Fog,2011,FALSE
AU-Fog,2012,FALSE
AU-Fog,2013,FALSE
AU-Fog,2014,FALSE
AU-Fog,2015,FALSE
AU-Fog,2016,FALSE
AU-Fog,2017,FALSE
AU-Fog,2018,FALSE
AU-Fog,2019,FALSE
AU-Fog,2020,FALSE
AU-Fog,2021,FALSE
AU-Fog,2022,FALSE
AU-Fog,2023,FALSE
AU-Fog,2024,FALSE
AU-Fog,2025,FALSE
AU-GWW,1981,FALSE
AU-GWW,1982,FALSE
AU-GWW,1983,FALSE
AU-GWW,1984,FALSE
AU-GWW,1985,FALSE
AU-GWW,1986,FALSE
AU-GWW,1987,FALSE
AU-GWW,1988,FALSE
AU-GWW,1989,FALSE
AU-GWW,1990,FALSE
AU-GWW,1991,FALSE
AU-GWW,1992,FALSE
AU-GWW,1993,FALSE
AU-GWW,1994,FALSE
AU-GWW,1995,FALSE
AU-GWW,1996,FALSE
AU-GWW,1997,FALSE
AU-GWW,1998,FALSE
AU-GWW,1999,FALSE
AU-GWW,2000,FALSE
AU-GWW,2001,FALSE
AU-GWW,2002,FALSE
AU-GWW,2003,FALSE
AU-GWW,2004,FALSE
AU-GWW,2005,FALSE
AU-GWW,2006,FALSE
AU-GWW,2007,FALSE
AU-GWW,2008,FALSE
AU-GWW,2009,FALSE
AU-GWW,2010,FALSE
AU-GWW,2011,FALSE
AU-GWW,2012,FALSE
AU-GWW,2013,TRUE
AU-GWW,2014,TRUE
AU-GWW,2015,TRUE
AU-GWW,2016,TRUE
AU-GWW,2017,TRUE
AU-GWW,2018,TRUE
AU-GWW,2019,TRUE
AU-GWW,2020,TRUE
AU-GWW,2021,TRUE
AU-GWW,2022,TRUE
AU-GWW,2022,TRUE
AU-GWW,2023,TRUE
AU-GWW,2024,TRUE
AU-GWW,2025,TRUE
AU-GWW,2025,TRUE
AU-Gin,1981,FALSE
AU-Gin,1982,FALSE
AU-Gin,1983,FALSE
AU-Gin,1984,FALSE
AU-Gin,1985,FALSE
AU-Gin,1986,FALSE
AU-Gin,1987,FALSE
AU-Gin,1988,FALSE
AU-Gin,1989,FALSE
AU-Gin,1990,FALSE
AU-Gin,1991,FALSE
AU-Gin,1992,FALSE
AU-Gin,1993,FALSE
AU-Gin,1994,FALSE
AU-Gin,1995,FALSE
AU-Gin,1996,FALSE
AU-Gin,1997,FALSE
AU-Gin,1998,FALSE
AU-Gin,1999,FALSE
AU-Gin,2000,FALSE
AU-Gin,2001,FALSE
AU-Gin,2002,FALSE
AU-Gin,2003,FALSE
AU-Gin,2004,FALSE
AU-Gin,2005,FALSE
AU-Gin,2006,FALSE
AU-Gin,2007,FALSE
AU-Gin,2008,FALSE
AU-Gin,2009,FALSE
AU-Gin,2010,FALSE
AU-Gin,2011,FALSE
AU-Gin,2011,FALSE
AU-Gin,2012,TRUE
AU-Gin,2012,TRUE
AU-Gin,2013,TRUE
AU-Gin,2014,TRUE
AU-Gin,2015,TRUE
AU-Gin,2016,TRUE
AU-Gin,2017,TRUE
AU-Gin,2018,TRUE
AU-Gin,2019,TRUE
AU-Gin,2020,TRUE
AU-Gin,2021,TRUE
AU-Gin,2022,TRUE
AU-Gin,2023,TRUE
AU-Gin,2024,TRUE
AU-Gin,2025,TRUE
AU-Gin,2025,TRUE
AU-How,1981,FALSE
AU-How,1982,FALSE
AU-How,1983,FALSE
AU-How,1984,FALSE
AU-How,1985,FALSE
AU-How,1986,FALSE
AU-How,1987,FALSE
AU-How,1988,FALSE
AU-How,1989,FALSE
AU-How,1990,FALSE
AU-How,1991,FALSE
AU-How,1992,FALSE
AU-How,1993,FALSE
AU-How,1994,FALSE
AU-How,1995,FALSE
AU-How,1996,FALSE
AU-How,1997,FALSE
AU-How,1998,FALSE
AU-How,1999,FALSE
AU-How,2000,FALSE
AU-How,2001,FALSE
AU-How,2002,TRUE
AU-How,2003,TRUE
AU-How,2004,TRUE
AU-How,2005,TRUE
AU-How,2006,TRUE
AU-How,2006,TRUE
AU-How,2007,TRUE
AU-How,2007,TRUE
AU-How,2008,TRUE
AU-How,2009,TRUE
AU-How,2009,TRUE
AU-How,2010,TRUE
AU-How,2011,TRUE
AU-How,2012,TRUE
AU-How,2013,TRUE
AU-How,2014,TRUE
AU-How,2015,TRUE
AU-How,2016,TRUE
AU-How,2017,TRUE
AU-How,2018,TRUE
AU-How,2019,TRUE
AU-How,2020,TRUE
AU-How,2021,TRUE
AU-How,2022,TRUE
AU-How,2023,TRUE
AU-How,2024,TRUE
AU-How,2025,TRUE
AU-How,2025,TRUE
AU-Lit,1981,FALSE
AU-Lit,1982,FALSE
AU-Lit,1983,FALSE
AU-Lit,1984,FALSE
AU-Lit,1985,FALSE
AU-Lit,1986,FALSE
AU-Lit,1987,FALSE
AU-Lit,1988,FALSE
AU-Lit,1989,FALSE
AU-Lit,1990,FALSE
AU-Lit,1991,FALSE
AU-Lit,1992,FALSE
AU-Lit,1993,FALSE
AU-Lit,1994,FALSE
AU-Lit,1995,FALSE
AU-Lit,1996,FALSE
AU-Lit,1997,FALSE
AU-Lit,1998,FALSE
AU-Lit,1999,FALSE
AU-Lit,2000,FALSE
AU-Lit,2001,FALSE
AU-Lit,2002,FALSE
AU-Lit,2003,FALSE
AU-Lit,2004,FALSE
AU-Lit,2005,FALSE
AU-Lit,2006,FALSE
AU-Lit,2007,FALSE
AU-Lit,2008,FALSE
AU-Lit,2009,FALSE
AU-Lit,2010,FALSE
AU-Lit,2011,FALSE
AU-Lit,2012,FALSE
AU-Lit,2013,FALSE
AU-Lit,2014,FALSE
AU-Lit,2015,TRUE
AU-Lit,2015,TRUE
AU-Lit,2016,TRUE
AU-Lit,2017,TRUE
AU-Lit,2018,TRUE
AU-Lit,2019,TRUE
AU-Lit,2020,TRUE
AU-Lit,2021,TRUE
AU-Lit,2022,TRUE
AU-Lit,2022,TRUE
AU-Lit,2023,TRUE
AU-Lit,2023,TRUE
AU-Lit,2024,TRUE
AU-Lit,2024,TRUE
AU-Lit,2025,TRUE
AU-Lit,2025,TRUE
AU-Lon,1981,FALSE
AU-Lon,1982,FALSE
AU-Lon,1983,FALSE
AU-Lon,1984,FALSE
AU-Lon,1985,FALSE
AU-Lon,1986,FALSE
AU-Lon,1987,FALSE
AU-Lon,1988,FALSE
AU-Lon,1989,FALSE
AU-Lon,1990,FALSE
AU-Lon,1991,FALSE
AU-Lon,1992,FALSE
AU-Lon,1993,FALSE
AU-Lon,1994,FALSE
AU-Lon,1995,FALSE
AU-Lon,1996,FALSE
AU-Lon,1997,FALSE
AU-Lon,1998,FALSE
AU-Lon,1999,FALSE
AU-Lon,2000,FALSE
AU-Lon,2001,FALSE
AU-Lon,2002,FALSE
AU-Lon,2003,FALSE
AU-Lon,2004,FALSE
AU-Lon,2005,FALSE
AU-Lon,2006,FALSE
AU-Lon,2007,FALSE
AU-Lon,2008,FALSE
AU-Lon,2009,FALSE
AU-Lon,2010,FALSE
AU-Lon,2011,FALSE
AU-Lon,2012,FALSE
AU-Lon,2013,FALSE
AU-Lon,2014,FALSE
AU-Lon,2015,FALSE
AU-Lon,2016,FALSE
AU-Lon,2017,FALSE
AU-Lon,2018,TRUE
AU-Lon,2018,TRUE
AU-Lon,2019,TRUE
AU-Lon,2020,TRUE
AU-Lon,2021,TRUE
AU-Lon,2021,TRUE
AU-Lon,2022,TRUE
AU-Lon,2023,TRUE
AU-Lon,2023,TRUE
AU-Lon,2024,TRUE
AU-Lon,2024,TRUE
AU-Lon,2025,FALSE
AU-Lox,1981,FALSE
AU-Lox,1982,FALSE
AU-Lox,1983,FALSE
AU-Lox,1984,FALSE
AU-Lox,1985,FALSE
AU-Lox,1986,FALSE
AU-Lox,1987,FALSE
AU-Lox,1988,FALSE
AU-Lox,1989,FALSE
AU-Lox,1990,FALSE
AU-Lox,1991,FALSE
AU-Lox,1992,FALSE
AU-Lox,1993,FALSE
AU-Lox,1994,FALSE
AU-Lox,1995,FALSE
AU-Lox,1996,FALSE
AU-Lox,1997,FALSE
AU-Lox,1998,FALSE
AU-Lox,1999,FALSE
AU-Lox,2000,FALSE
AU-Lox,2001,FALSE
AU-Lox,2002,FALSE
AU-Lox,2003,FALSE
AU-Lox,2004,FALSE
AU-Lox,2005,FALSE
AU-Lox,2006,FALSE
AU-Lox,2007,FALSE
AU-Lox,2008,TRUE
AU-Lox,2008,TRUE
AU-Lox,2009,TRUE
AU-Lox,2009,TRUE
AU-Lox,2010,FALSE
AU-Lox,2011,FALSE
AU-Lox,2012,FALSE
AU-Lox,2013,FALSE
AU-Lox,2014,FALSE
AU-Lox,2015,FALSE
AU-Lox,2016,FALSE
AU-Lox,2017,FALSE
AU-Lox,2018,FALSE
AU-Lox,2019,FALSE
AU-Lox,2020,FALSE
AU-Lox,2021,FALSE
AU-Lox,2022,FALSE
AU-Lox,2023,FALSE
AU-Lox,2024,FALSE
AU-Lox,2025,FALSE
AU-MvA,1981,FALSE
AU-MvA,1982,FALSE
AU-MvA,1983,FALSE
AU-MvA,1984,FALSE
AU-MvA,1985,FALSE
AU-MvA,1986,FALSE
AU-MvA,1987,FALSE
AU-MvA,1988,FALSE
AU-MvA,1989,FALSE
AU-MvA,1990,FALSE
AU-MvA,1991,FALSE
AU-MvA,1992,FALSE
AU-MvA,1993,FALSE
AU-MvA,1994,FALSE
AU-MvA,1995,FALSE
AU-MvA,1996,FALSE
AU-MvA,1997,FALSE
AU-MvA,1998,FALSE
AU-MvA,1999,FALSE
AU-MvA,2000,FALSE
AU-MvA,2001,FALSE
AU-MvA,2002,FALSE
AU-MvA,2003,FALSE
AU-MvA,2004,FALSE
AU-MvA,2005,FALSE
AU-MvA,2006,FALSE
AU-MvA,2007,FALSE
AU-MvA,2008,FALSE
AU-MvA,2009,FALSE
AU-MvA,2010,FALSE
AU-MvA,2011,FALSE
AU-MvA,2012,FALSE
AU-MvA,2013,FALSE
AU-MvA,2014,FALSE
AU-MvA,2015,FALSE
AU-MvA,2016,FALSE
AU-MvA,2017,FALSE
AU-MvA,2018,FALSE
AU-MvA,2019,FALSE
AU-MvA,2020,FALSE
AU-MvA,2021,FALSE
AU-MvA,2022,FALSE
AU-MvA,2023,FALSE
AU-MvA,2023,FALSE
AU-MvA,2024,TRUE
AU-MvA,2025,FALSE
AU-MvB,1981,FALSE
AU-MvB,1982,FALSE
AU-MvB,1983,FALSE
AU-MvB,1984,FALSE
AU-MvB,1985,FALSE
AU-MvB,1986,FALSE
AU-MvB,1987,FALSE
AU-MvB,1988,FALSE
AU-MvB,1989,FALSE
AU-MvB,1990,FALSE
AU-MvB,1991,FALSE
AU-MvB,1992,FALSE
AU-MvB,1993,FALSE
AU-MvB,1994,FALSE
AU-MvB,1995,FALSE
AU-MvB,1996,FALSE
AU-MvB,1997,FALSE
AU-MvB,1998,FALSE
AU-MvB,1999,FALSE
AU-MvB,2000,FALSE
AU-MvB,2001,FALSE
AU-MvB,2002,FALSE
AU-MvB,2003,FALSE
AU-MvB,2004,FALSE
AU-MvB,2005,FALSE
AU-MvB,2006,FALSE
AU-MvB,2007,FALSE
AU-MvB,2008,FALSE
AU-MvB,2009,FALSE
AU-MvB,2010,FALSE
AU-MvB,2011,FALSE
AU-MvB,2012,FALSE
AU-MvB,2013,FALSE
AU-MvB,2014,FALSE
AU-MvB,2015,FALSE
AU-MvB,2016,FALSE
AU-MvB,2017,FALSE
AU-MvB,2018,FALSE
AU-MvB,2019,FALSE
AU-MvB,2020,FALSE
AU-MvB,2021,FALSE
AU-MvB,2022,FALSE
AU-MvB,2023,FALSE
AU-MvB,2024,TRUE
AU-MvB,2025,FALSE
AU-Otw,1981,FALSE
AU-Otw,1982,FALSE
AU-Otw,1983,FALSE
AU-Otw,1984,FALSE
AU-Otw,1985,FALSE
AU-Otw,1986,FALSE
AU-Otw,1987,FALSE
AU-Otw,1988,FALSE
AU-Otw,1989,FALSE
AU-Otw,1990,FALSE
AU-Otw,1991,FALSE
AU-Otw,1992,FALSE
AU-Otw,1993,FALSE
AU-Otw,1994,FALSE
AU-Otw,1995,FALSE
AU-Otw,1996,FALSE
AU-Otw,1997,FALSE
AU-Otw,1998,FALSE
AU-Otw,1999,FALSE
AU-Otw,2000,FALSE
AU-Otw,2001,FALSE
AU-Otw,2002,FALSE
AU-Otw,2003,FALSE
AU-Otw,2004,FALSE
AU-Otw,2005,FALSE
AU-Otw,2006,FALSE
AU-Otw,2007,TRUE
AU-Otw,2007,TRUE
AU-Otw,2008,TRUE
AU-Otw,2009,TRUE
AU-Otw,2010,TRUE
AU-Otw,2011,FALSE
AU-Otw,2012,FALSE
AU-Otw,2013,FALSE
AU-Otw,2014,FALSE
AU-Otw,2015,FALSE
AU-Otw,2016,FALSE
AU-Otw,2017,FALSE
AU-Otw,2018,FALSE
AU-Otw,2019,FALSE
AU-Otw,2020,FALSE
AU-Otw,2021,FALSE
AU-Otw,2022,FALSE
AU-Otw,2023,FALSE
AU-Otw,2024,FALSE
AU-RDF,1981,FALSE
AU-RDF,1982,FALSE
AU-RDF,1983,FALSE
AU-RDF,1984,FALSE
AU-RDF,1985,FALSE
AU-RDF,1986,FALSE
AU-RDF,1987,FALSE
AU-RDF,1988,FALSE
AU-RDF,1989,FALSE
AU-RDF,1990,FALSE
AU-RDF,1991,FALSE
AU-RDF,1992,FALSE
AU-RDF,1993,FALSE
AU-RDF,1994,FALSE
AU-RDF,1995,FALSE
AU-RDF,1996,FALSE
AU-RDF,1997,FALSE
AU-RDF,1998,FALSE
AU-RDF,1999,FALSE
AU-RDF,2000,FALSE
AU-RDF,2001,FALSE
AU-RDF,2002,FALSE
AU-RDF,2003,FALSE
AU-RDF,2004,FALSE
AU-RDF,2005,FALSE
AU-RDF,2006,FALSE
AU-RDF,2007,FALSE
AU-RDF,2008,FALSE
AU-RDF,2009,FALSE
AU-RDF,2010,FALSE
AU-RDF,2011,TRUE
AU-RDF,2011,TRUE
AU-RDF,2012,TRUE
AU-RDF,2013,TRUE
AU-RDF,2013,TRUE
AU-RDF,2014,FALSE
AU-RDF,2015,FALSE
AU-RDF,2016,FALSE
AU-RDF,2017,FALSE
AU-RDF,2018,FALSE
AU-RDF,2019,FALSE
AU-RDF,2020,FALSE
AU-RDF,2021,FALSE
AU-RDF,2022,FALSE
AU-RDF,2023,FALSE
AU-RDF,2024,FALSE
AU-RDF,2025,FALSE
AU-Rgf,1981,FALSE
AU-Rgf,1982,FALSE
AU-Rgf,1983,FALSE
AU-Rgf,1984,FALSE
AU-Rgf,1985,FALSE
AU-Rgf,1986,FALSE
AU-Rgf,1987,FALSE
AU-Rgf,1988,FALSE
AU-Rgf,1989,FALSE
AU-Rgf,1990,FALSE
AU-Rgf,1991,FALSE
AU-Rgf,1992,FALSE
AU-Rgf,1993,FALSE
AU-Rgf,1994,FALSE
AU-Rgf,1995,FALSE
AU-Rgf,1996,FALSE
AU-Rgf,1997,FALSE
AU-Rgf,1998,FALSE
AU-Rgf,1999,FALSE
AU-Rgf,2000,FALSE
AU-Rgf,2001,FALSE
AU-Rgf,2002,FALSE
AU-Rgf,2003,FALSE
AU-Rgf,2004,FALSE
AU-Rgf,2005,FALSE
AU-Rgf,2006,FALSE
AU-Rgf,2007,FALSE
AU-Rgf,2008,FALSE
AU-Rgf,2009,FALSE
AU-Rgf,2010,FALSE
AU-Rgf,2011,FALSE
AU-Rgf,2012,FALSE
AU-Rgf,2013,FALSE
AU-Rgf,2014,FALSE
AU-Rgf,2015,FALSE
AU-Rgf,2015,FALSE
AU-Rgf,2016,TRUE
AU-Rgf,2017,TRUE
AU-Rgf,2017,TRUE
AU-Rgf,2018,TRUE
AU-Rgf,2018,TRUE
AU-Rgf,2019,TRUE
AU-Rgf,2020,TRUE
AU-Rgf,2021,TRUE
AU-Rgf,2022,TRUE
AU-Rgf,2022,TRUE
AU-Rgf,2023,TRUE
AU-Rgf,2024,TRUE
AU-Rgf,2025,TRUE
AU-Rgf,2025,TRUE
AU-Rig,1981,FALSE
AU-Rig,1982,FALSE
AU-Rig,1983,FALSE
AU-Rig,1984,FALSE
AU-Rig,1985,FALSE
AU-Rig,1986,FALSE
AU-Rig,1987,FALSE
AU-Rig,1988,FALSE
AU-Rig,1989,FALSE
AU-Rig,1990,FALSE
AU-Rig,1991,FALSE
AU-Rig,1992,FALSE
AU-Rig,1993,FALSE
AU-Rig,1994,FALSE
AU-Rig,1995,FALSE
AU-Rig,1996,FALSE
AU-Rig,1997,FALSE
AU-Rig,1998,FALSE
AU-Rig,1999,FALSE
AU-Rig,2000,FALSE
AU-Rig,2001,FALSE
AU-Rig,2002,FALSE
AU-Rig,2003,FALSE
AU-Rig,2004,FALSE
AU-Rig,2005,FALSE
AU-Rig,2006,FALSE
AU-Rig,2007,FALSE
AU-Rig,2008,FALSE
AU-Rig,2009,FALSE
AU-Rig,2010,FALSE
AU-Rig,2011,TRUE
AU-Rig,2012,TRUE
AU-Rig,2013,TRUE
AU-Rig,2013,TRUE
AU-Rig,2014,TRUE
AU-Rig,2015,TRUE
AU-Rig,2016,TRUE
AU-Rig,2017,TRUE
AU-Rig,2017,TRUE
AU-Rig,2018,FALSE
AU-Rig,2019,FALSE
AU-Rig,2020,FALSE
AU-Rig,2021,FALSE
AU-Rig,2022,FALSE
AU-Rig,2023,FALSE
AU-Rig,2024,FALSE
AU-Rig,2025,FALSE
AU-Rob,1981,FALSE
AU-Rob,1982,FALSE
AU-Rob,1983,FALSE
AU-Rob,1984,FALSE
AU-Rob,1985,FALSE
AU-Rob,1986,FALSE
AU-Rob,1987,FALSE
AU-Rob,1988,FALSE
AU-Rob,1989,FALSE
AU-Rob,1990,FALSE
AU-Rob,1991,FALSE
AU-Rob,1992,FALSE
AU-Rob,1993,FALSE
AU-Rob,1994,FALSE
AU-Rob,1995,FALSE
AU-Rob,1996,FALSE
AU-Rob,1997,FALSE
AU-Rob,1998,FALSE
AU-Rob,1999,FALSE
AU-Rob,2000,FALSE
AU-Rob,2001,FALSE
AU-Rob,2002,FALSE
AU-Rob,2003,FALSE
AU-Rob,2004,FALSE
AU-Rob,2005,FALSE
AU-Rob,2006,FALSE
AU-Rob,2007,FALSE
AU-Rob,2008,FALSE
AU-Rob,2009,FALSE
AU-Rob,2010,FALSE
AU-Rob,2011,FALSE
AU-Rob,2012,FALSE
AU-Rob,2013,TRUE
AU-Rob,2013,TRUE
AU-Rob,2014,TRUE
AU-Rob,2015,TRUE
AU-Rob,2016,TRUE
AU-Rob,2017,TRUE
AU-Rob,2018,TRUE
AU-Rob,2019,TRUE
AU-Rob,2020,TRUE
AU-Rob,2021,TRUE
AU-Rob,2022,TRUE
AU-Rob,2023,TRUE
AU-Rob,2024,TRUE
AU-Rob,2025,TRUE
AU-Rob,2025,TRUE
AU-Sam,1981,FALSE
AU-Sam,1982,FALSE
AU-Sam,1983,FALSE
AU-Sam,1984,FALSE
AU-Sam,1985,FALSE
AU-Sam,1986,FALSE
AU-Sam,1987,FALSE
AU-Sam,1988,FALSE
AU-Sam,1989,FALSE
AU-Sam,1990,FALSE
AU-Sam,1991,FALSE
AU-Sam,1992,FALSE
AU-Sam,1993,FALSE
AU-Sam,1994,FALSE
AU-Sam,1995,FALSE
AU-Sam,1996,FALSE
AU-Sam,1997,FALSE
AU-Sam,1998,FALSE
AU-Sam,1999,FALSE
AU-Sam,2000,FALSE
AU-Sam,2001,FALSE
AU-Sam,2002,FALSE
AU-Sam,2003,FALSE
AU-Sam,2004,FALSE
AU-Sam,2005,FALSE
AU-Sam,2006,FALSE
AU-Sam,2007,FALSE
AU-Sam,2008,FALSE
AU-Sam,2009,FALSE
AU-Sam,2010,TRUE
AU-Sam,2010,TRUE
AU-Sam,2011,TRUE
AU-Sam,2011,TRUE
AU-Sam,2012,TRUE
AU-Sam,2013,TRUE
AU-Sam,2014,TRUE
AU-Sam,2015,TRUE
AU-Sam,2016,TRUE
AU-Sam,2017,TRUE
AU-Sam,2018,FALSE
AU-Sam,2019,FALSE
AU-Sam,2020,FALSE
AU-Sam,2021,FALSE
AU-Sam,2022,FALSE
AU-Sam,2023,FALSE
AU-Sam,2024,FALSE
AU-Sil,1981,FALSE
AU-Sil,1982,FALSE
AU-Sil,1983,FALSE
AU-Sil,1984,FALSE
AU-Sil,1985,FALSE
AU-Sil,1986,FALSE
AU-Sil,1987,FALSE
AU-Sil,1988,FALSE
AU-Sil,1989,FALSE
AU-Sil,1990,FALSE
AU-Sil,1991,FALSE
AU-Sil,1992,FALSE
AU-Sil,1993,FALSE
AU-Sil,1994,FALSE
AU-Sil,1995,FALSE
AU-Sil,1996,FALSE
AU-Sil,1997,FALSE
AU-Sil,1998,FALSE
AU-Sil,1999,FALSE
AU-Sil,2000,FALSE
AU-Sil,2001,FALSE
AU-Sil,2002,FALSE
AU-Sil,2003,FALSE
AU-Sil,2004,FALSE
AU-Sil,2005,FALSE
AU-Sil,2006,FALSE
AU-Sil,2007,FALSE
AU-Sil,2008,FALSE
AU-Sil,2009,FALSE
AU-Sil,2010,FALSE
AU-Sil,2011,FALSE
AU-Sil,2012,FALSE
AU-Sil,2013,FALSE
AU-Sil,2014,FALSE
AU-Sil,2015,FALSE
AU-Sil,2016,FALSE
AU-Sil,2017,FALSE
AU-Sil,2018,FALSE
AU-Sil,2019,FALSE
AU-Sil,2019,FALSE
AU-Sil,2020,TRUE
AU-Sil,2021,TRUE
AU-Sil,2022,TRUE
AU-Sil,2023,TRUE
AU-Sil,2024,TRUE
AU-Sil,2025,FALSE
AU-Sno,1981,FALSE
AU-Sno,1982,FALSE
AU-Sno,1983,FALSE
AU-Sno,1984,FALSE
AU-Sno,1985,FALSE
AU-Sno,1986,FALSE
AU-Sno,1987,FALSE
AU-Sno,1988,FALSE
AU-Sno,1989,FALSE
AU-Sno,1990,FALSE
AU-Sno,1991,FALSE
