site_id,mat_worldclim,map_worldclim,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
CA-SF3,0.37366658449172974,481,0.37366658449172974,11.635333061218262,25.331649780273438,1269.3988037109375,22.47599983215332,-23.45599937438965,45.93199920654297,15.199333190917969,-13.080666542053223,15.199333190917969,-16.017333984375,481,87,16,59.9688835144043,226,53,226,55
CA-SMC,-4.732166767120361,349,-4.732166767120361,11.086333274841309,20.248271942138672,1650.4290771484375,22.95599937438965,-31.79599952697754,54.75199890136719,14.809999465942383,-14.324666976928711,14.809999465942383,-25.39533233642578,349,58,13,52.49089813232422,158,42,158,51
CA-TP1,8.35966682434082,986,8.35966682434082,9.38599967956543,26.634506225585938,962.95245361328125,26.468000411987305,-8.772000312805176,35.2400016784668,10.308666229248047,-2.9786667823791504,19.907333374023438,-3.7386667728424072,986,96,56,14.114197731018066,271,200,258,214
CA-TP3,8.348166465759277,970,8.348166465759277,8.930333137512207,25.798280715942383,949.6044921875,26.1560001373291,-8.460000038146973,34.61600112915039,10.353333473205566,-2.815999984741211,19.781999588012695,-3.4773333072662354,970,94,56,13.99931812286377,262,203,249,216
CA-TPA,8.348166465759277,970,8.348166465759277,8.930333137512207,25.798280715942383,949.6044921875,26.1560001373291,-8.460000038146973,34.61600112915039,10.353333473205566,-2.815999984741211,19.781999588012695,-3.4773333072662354,970,94,56,13.99931812286377,262,203,249,216
CA-TPD,8.35966682434082,986,8.35966682434082,9.38599967956543,26.634506225585938,962.95245361328125,26.468000411987305,-8.772000312805176,35.2400016784668,10.308666229248047,-2.9786667823791504,19.907333374023438,-3.7386667728424072,986,96,56,14.114197731018066,271,200,258,214
CL-ACF,7.387666702270508,1914,7.387666702270508,8.461333274841309,52.217559814453125,280.2430114746094,16.695999145507812,0.492000013589859,16.203998565673828,4.072000026702881,10.944000244140625,10.944000244140625,4.072000026702881,1914,290,49,54.137203216552734,830,204,204,830
CL-SDF,10.725500106811523,2409,10.725500106811523,7.128333568572998,51.3864860534668,243.25730895996094,18.6200008392334,4.748000144958496,13.872000694274902,8.406000137329102,13.772000312805176,13.772000312805176,7.890666484832764,2409,340,104,43.904212951660156,973,345,345,929
CL-SDP,10.689332962036133,2354,10.689332962036133,7.269999980926514,51.765872955322266,243.22593688964844,18.696001052856445,4.6519999504089355,14.044000625610352,8.368666648864746,13.732666969299316,13.732666969299316,7.8513336181640625,2354,330,102,42.862850189208984,940,340,340,903
CR-Fsc,27.564666748046875,1824,27.564666748046875,10.72266674041748,74.98368835449219,83.92524719238281,35.4640007019043,21.16400146484375,14.299999237060547,26.985332489013672,27.883333206176758,28.78533363342285,26.69533348083496,1824,354,3,89.75669860839844,914,17,291,460
MX-Aog,23.72516632080078,689,23.72516632080078,16.553667068481445,56.1750602722168,441.98419189453125,38.51599884033203,9.04800033569336,29.467998504638672,27.985332489013672,23.284666061401367,28.863332748413086,18.22533416748047,689,188,4,112.58808135986328,480,22,410,85
MX-PMm,26.180034637451172,1269,26.180034637451172,9.74062442779541,64.11820983886719,195.60726928710938,33.349998474121094,18.15833282470703,15.191665649414062,27.54513931274414,25.00208282470703,28.311805725097656,23.577083587646484,1269,196,40,49.09062576293945,519,140,383,203
MX-Tes,22.755001068115234,676,22.755001068115234,20.14666748046875,57.37175750732422,536.08294677734375,40.06800079345703,4.952000141143799,35.11600112915039,28.422000885009766,21.99333381652832,29.19533348083496,16.203332901000977,676,188,3,114.12055969238281,472,18,403,94
PE-QFR,26.167667388916016,2705,26.167667388916016,9.880666732788086,86.0385513305664,43.264320373535156,31.779998779296875,20.29599952697754,11.483999252319336,26.229333877563477,25.714000701904297,26.591999053955078,25.534000396728516,2705,290,143,22.228418350219727,813,473,725,477
PR-xLA,26.04716682434082,1047,26.04716682434082,13.038333892822266,77.62760925292969,133.71258544921875,33.93199920654297,17.13599967956543,16.79599952697754,27.19266700744629,24.375333786010742,27.531333923339844,24.35733413696289,1047,165,33,53.418914794921875,450,108,289,114
US-A10,-11.972222328186035,107,-11.972222328186035,6.03125,15.346692085266113,1286.341552734375,8.645833015441895,-30.65416717529297,39.29999923706055,3.413888692855835,-26.37708282470703,4.0208330154418945,-26.37708282470703,107,27,3,85.29082489013672,66,9,55,9
US-A32,14.78616714477539,816,14.78616714477539,13.537667274475098,32.973663330078125,998.42864990234375,35.400001525878906,-5.655999660491943,41.055999755859375,24.376667022705078,2.254666805267334,27.001333236694336,2.254666805267334,816,113,24,40.49020767211914,295,88,261,88
US-A37,14.889666557312012,822,14.889666557312012,12.703333854675293,32.05645751953125,975.83294677734375,34.79600143432617,-4.832000255584717,39.62800216674805,19.68666648864746,2.7273333072662354,26.832666397094727,2.7273333072662354,822,119,26,40.42534637451172,303,96,252,96
US-A39,15.122833251953125,999,15.122833251953125,12.918999671936035,33.8974609375,913.69952392578125,33.63999938964844,-4.4720001220703125,38.11199951171875,19.796667098999023,3.440666675567627,26.128665924072266,3.440666675567627,999,129,37,33.898807525634766,333,138,265,138
US-A74,14.607999801635742,823,14.607999801635742,13.072667121887207,32.32927703857422,993.03741455078125,34.944000244140625,-5.492000102996826,40.43600082397461,24.14666748046875,2.1413333415985107,26.757333755493164,2.1413333415985107,823,111,24,40.668643951416016,296,89,265,89
US-ADR,17.0364990234375,108,17.0364990234375,18.045000076293945,44.24529266357422,833.9111328125,39.02399826049805,-1.7599999904632568,40.78399658203125,9.010666847229004,20.559999465942383,27.56599998474121,7.232666969299316,108,16,3,40.67610549926758,42,14,26,40
US-Akn,17.298999786376953,1195,17.298999786376953,14.026666641235352,42.69133758544922,722.070556640625,33.4640007019043,0.6079999804496765,32.85599899291992,26.03333282470703,17.810667037963867,26.03333282470703,8.185999870300293,1195,127,68,20.83063316345215,373,230,373,305
US-ALQ,4.03249979019165,808,4.03249979019165,11.734333038330078,27.1151065826416,1139.635498046875,24.83599853515625,-18.440000534057617,43.2760009765625,16.483333587646484,-10.652667045593262,17.464000701904297,-10.652667045593262,808,110,25,42.72629928588867,304,96,299,96
US-AR1,14.444499969482422,584,14.444499969482422,14.710333824157715,36.07242202758789,951.24420166015625,34.70800018310547,-6.072000026702881,40.779998779296875,23.659334182739258,2.5886666774749756,26.121334075927734,2.5886666774749756,584,93,15,48.37804412841797,231,61,209,61
US-AR2,14.230666160583496,600,14.230666160583496,14.930000305175781,36.386234283447266,958.0379638671875,34.63199996948242,-6.400000095367432,41.03200149536133,23.50200080871582,2.357999801635742,26.00666618347168,2.357999801635742,600,94,15,47.258934020996094,236,62,213,62
US-ARb,15.342833518981934,793,15.342833518981934,13.112333297729492,34.12892532348633,922.181640625,34.34400177001953,-4.075999736785889,38.42000198364258,20.017333984375,3.74399995803833,26.542667388916016,3.74399995803833,793,133,25,49.56874084472656,310,87,233,87
US-ARc,15.342833518981934,793,15.342833518981934,13.112333297729492,34.12892532348633,922.181640625,34.34400177001953,-4.075999736785889,38.42000198364258,20.017333984375,3.74399995803833,26.542667388916016,3.74399995803833,793,133,25,49.56874084472656,310,87,233,87
US-ASH,17.213499069213867,175,17.213499069213867,15.819665908813477,46.948204040527344,671.833251953125,35.827999114990234,2.131999969482422,33.69599914550781,10.742667198181152,25.385332107543945,25.385332107543945,9.1573333740234375,175,34,1,82.24553680419922,95,3,3,92
US-ASM,17.213499069213867,175,17.213499069213867,15.819665908813477,46.948204040527344,671.833251953125,35.827999114990234,2.131999969482422,33.69599914550781,10.742667198181152,25.385332107543945,25.385332107543945,9.1573333740234375,175,34,1,82.24553680419922,95,3,3,92
US-Bar,5.93316650390625,1233,5.93316650390625,12.571000099182129,31.030311584472656,994.28363037109375,25.996000289916992,-14.515999794006348,40.512001037597656,1.3086665868759155,-5.5273332595825195,17.983999252319336,-6.6533331871032715,1233,123,87,10.647122383117676,340,268,321,289
US-Bi1,15.486000061035156,386,15.486000061035156,14.052666664123535,50.20961380004883,542.356689453125,30.959999084472656,2.9720001220703125,27.987998962402344,10.23466682434082,21.58733367919922,21.58733367919922,8.548666954040527,386,81,1,88.623199462890625,209,6,6,205
US-Bi2,15.485166549682617,379,15.485166549682617,13.677000045776367,50.349727630615234,529.2435302734375,30.648000717163086,3.4839999675750732,27.16400146484375,10.329333305358887,21.476667404174805,21.476667404174805,8.727999687194824,379,79,1,88.32612609863281,204,6,6,202
US-BRG,11.516833305358887,1103,11.516833305358887,11.758333206176758,31.66289710998535,946.45758056640625,29.920000076293945,-7.216000080108643,37.13600158691406,20.715999603271484,-0.6780000329017639,22.81399917602539,-0.6780000329017639,1103,123,63,19.18352699279785,332,212,308,212
US-BZB,-2.685499906539917,294,-2.685499906539917,11.432332992553711,23.22889518737793,1444.9576416015625,22.600000381469727,-26.615999221801758,49.215999603271484,14.715332984924316,-10.247333526611328,14.715332984924316,-20.1560001373291,294,50,7,57.40414810180664,137,29,137,47
US-BZo,-2.685499906539917,294,-2.685499906539917,11.432332992553711,23.22889518737793,1444.9576416015625,22.600000381469727,-26.615999221801758,49.215999603271484,14.715332984924316,-10.247333526611328,14.715332984924316,-20.1560001373291,294,50,7,57.40414810180664,137,29,137,47
US-CAK,-3.0373334884643555,413,-3.0373334884643555,9.326666831970215,24.482009887695312,1086.615966796875,17.555999755859375,-20.540000915527344,38.09600067138672,9.72599983215332,-6.423333168029785,11.062666893005371,-14.950000762939453,413,89,16,64.87371826171875,206,50,163,67
US-CdM,10.793499946594238,297,10.793499946594238,14.61299991607666,37.017425537109375,908.9564208984375,32.22800064086914,-7.248000144958496,39.47600173950195,17.402000427246094,14.855999946594238,22.26799964904785,-0.15733329951763153,297,34,10,26.293560028076172,93,47,70,77
US-Ced,11.527166366577148,1147,11.527166366577148,10.957666397094727,32.175437927246094,854.3828125,28.79599952697754,-5.260000228881836,34.055999755859375,21.529333114624023,13.09999942779541,21.96733283996582,0.9179999828338623,1147,118,81,10.800240516662598,312,270,308,270
US-CF1,8.233333587646484,611,8.233333587646484,12.325333595275879,36.83161926269531,735.75262451171875,28.54400062561035,-4.920000076293945,33.4640007019043,-0.16666674613952637,17.130001068115234,17.308666229248047,-0.6460000276565552,611,79,24,36.142311096191406,225,79,90,204
US-CF2,8.321499824523926,583,8.321499824523926,12.207666397094727,36.725833892822266,733.84332275390625,28.503999710083008,-4.736000061035156,33.23999786376953,-0.058666665107011795,17.194000244140625,17.386667251586914,-0.5239999890327454,583,76,23,36.883140563964844,217,75,86,197
US-CF3,8.420332908630371,559,8.420332908630371,12.09666633605957,36.55907440185547,735.66290283203125,28.507999420166016,-4.579999923706055,33.08799743652344,0.03266662359237671,17.30733299255371,17.559999465942383,-0.4193333685398102,559,74,22,38.15028762817383,212,71,82,192
US-CF4,8.420332908630371,559,8.420332908630371,12.09666633605957,36.55907440185547,735.66290283203125,28.507999420166016,-4.579999923706055,33.08799743652344,0.03266662359237671,17.30733299255371,17.559999465942383,-0.4193333685398102,559,74,22,38.15028762817383,212,71,82,192
US-CGG,15.511500358581543,507,15.511500358581543,13.554333686828613,50.11956024169922,509.2180480957031,30.652000427246094,3.6080000400543213,27.04400062561035,9.22599983215332,21.35333251953125,21.631332397460938,9.22599983215332,507,109,1,91.6415786743164,276,6,10,276
US-ChR,13.952666282653809,1241,13.952666282653809,13.11400032043457,38.56151580810547,806.44476318359375,30.935998916625977,-3.072000026702881,34.007999420166016,13.676667213439941,19.691999435424805,23.729999542236328,3.7733335494995117,1241,129,77,13.88717269897461,341,261,319,313
US-CLF,9.8663330078125,980,9.8663330078125,11.53066635131836,32.17980194091797,907.8621826171875,28.288000106811523,-7.544000148773193,35.832000732421875,18.66266632080078,-1.5906667709350586,20.812000274658203,-1.5906667709350586,980,104,63,14.564923286437988,291,199,279,199
US-Cms,-11.972222328186035,107,-11.972222328186035,6.03125,15.346692085266113,1286.341552734375,8.645833015441895,-30.65416717529297,39.29999923706055,3.413888692855835,-26.37708282470703,4.0208330154418945,-26.37708282470703,107,27,3,85.29082489013672,66,9,55,9
US-CMW,17.609832763671875,352,17.609832763671875,17.32033348083496,48.63623046875,704.4866943359375,35.78799819946289,0.17599999904632568,35.61199951171875,25.50933265686035,16.911333084106445,26.341999053955078,9.161999702453613,352,88,5,90.9092025756836,209,24,182,66
US-Cop,9.607999801635742,330,9.607999801635742,15.77400016784668,37.89640808105469,931.5048828125,31.959999084472656,-9.664000511169434,41.624000549316406,16.369333267211914,13.74666690826416,21.305999755859375,-1.7180001735687256,330,38,12,25.631725311279297,107,56,81,80
US-CRK,18.694334030151367,1080,18.694334030151367,12.619333267211914,39.2929801940918,729.534912109375,34.36000061035156,2.24399995803833,32.11600112915039,22.28933334350586,27.373332977294922,27.373332977294922,9.452667236328125,1080,113,57,17.030550003051758,307,226,226,254
US-CRT,9.742666244506836,854,9.742666244506836,10.449333190917969,27.84706687927246,999.1973876953125,28.923999786376953,-8.600000381469727,37.52400207519531,21.792667388916016,-1.6753334999084473,21.792667388916016,-2.952000141143799,854,93,42,22.7907772064209,265,151,265,154
US-CS1,6.7208333015441895,808,6.7208333015441895,11.879000663757324,27.61273765563965,1135.206787109375,27.576000213623047,-15.444000244140625,43.02000045776367,18.801334381103516,-8.030667304992676,20.013999938964844,-8.030667304992676,808,105,23,45.60910415649414,306,77,303,77
US-CS2,6.723499774932861,809,6.723499774932861,11.900333404541016,27.65204429626465,1138.0743408203125,27.555999755859375,-15.479999542236328,43.0359992980957,18.81333351135254,-8.068666458129883,20.034000396728516,-8.068666458129883,809,104,23,45.43455123901367,306,78,302,78
US-CS3,6.769333362579346,814,6.769333362579346,12.043333053588867,27.942768096923828,1137.4210205078125,27.600000381469727,-15.5,43.099998474121094,18.84000015258789,-8.03066635131836,20.058666229248047,-8.03066635131836,814,104,23,45.292633056640625,306,78,302,78
US-CS4,6.769333362579346,814,6.769333362579346,12.043333053588867,27.942768096923828,1137.4210205078125,27.600000381469727,-15.5,43.099998474121094,18.84000015258789,-8.03066635131836,20.058666229248047,-8.03066635131836,814,104,23,45.292633056640625,306,78,302,78
US-CS5,6.7208333015441895,808,6.7208333015441895,11.879000663757324,27.61273765563965,1135.206787109375,27.576000213623047,-15.444000244140625,43.02000045776367,18.801334381103516,-8.030667304992676,20.013999938964844,-8.030667304992676,808,105,23,45.60910415649414,306,77,303,77
US-CS6,6.626500129699707,818,6.626500129699707,11.799666404724121,27.48198890686035,1147.048095703125,27.555999755859375,-15.380000114440918,42.93600082397461,18.834667205810547,-8.230666160583496,20.104665756225586,-8.230666160583496,818,106,24,44.38185119628906,307,84,294,84
US-CS8,6.624500274658203,822,6.624500274658203,11.812999725341797,27.482318878173828,1149.5260009765625,27.588001251220703,-15.395999908447266,42.98400115966797,18.836000442504883,-8.272666931152344,20.12733268737793,-8.272666931152344,822,106,24,44.19313049316406,308,84,295,84
US-Cst,17.070833206176758,1409,17.070833206176758,13.299666404724121,39.59648132324219,775.96826171875,33.47999954223633,-0.1080000028014183,33.5880012512207,17.001333236694336,22.566665649414062,26.411998748779297,7.240666389465332,1409,144,85,17.184268951416016,405,269,301,392
US-Cwt,12.071332931518555,1808,12.071332931518555,13.274666786193848,41.786285400390625,707.63616943359375,27.799999237060547,-3.9679999351501465,31.76799964904785,4.418000221252441,17.2760009765625,20.591333389282227,3.1453332901000977,1808,186,124,10.35026741027832,499,405,438,473
US-DFC,7.320833206176758,799,7.320833206176758,12.09233283996582,28.066877365112305,1116.29052734375,28.13599967956543,-14.947999954223633,43.08399963378906,19.37266731262207,-7.191999912261963,20.429332733154297,-7.191999912261963,799,102,26,41.867401123046875,295,90,293,90
US-DFK,7.320833206176758,799,7.320833206176758,12.09233283996582,28.066877365112305,1116.29052734375,28.13599967956543,-14.947999954223633,43.08399963378906,19.37266731262207,-7.191999912261963,20.429332733154297,-7.191999912261963,799,102,26,41.867401123046875,295,90,293,90
US-Dix,11.530333518981934,1153,11.530333518981934,11.066666603088379,32.11452865600586,864.42681884765625,29.13599967956543,-5.324000358581543,34.459999084472656,21.621334075927734,0.8033331632614136,22.118000030517578,0.8033331632614136,1153,117,79,10.453409194946289,317,267,313,267
US-Dk1,14.780500411987305,1165,14.780500411987305,13.135666847229004,38.84912872314453,782.9345703125,31.65999984741211,-2.1519999504089355,33.8120002746582,24.32466697692871,10.257333755493164,24.32466697692871,4.942666530609131,1165,110,80,10.608381271362305,316,261,316,276
US-Dk2,14.780500411987305,1165,14.780500411987305,13.135666847229004,38.84912872314453,782.9345703125,31.65999984741211,-2.1519999504089355,33.8120002746582,24.32466697692871,10.257333755493164,24.32466697692871,4.942666530609131,1165,110,80,10.608381271362305,316,261,316,276
US-Dk3,14.780500411987305,1165,14.780500411987305,13.135666847229004,38.84912872314453,782.9345703125,31.65999984741211,-2.1519999504089355,33.8120002746582,24.32466697692871,10.257333755493164,24.32466697692871,4.942666530609131,1165,110,80,10.608381271362305,316,261,316,276
US-Dmg,15.386333465576172,334,15.386333465576172,13.377333641052246,48.55303955078125,527.80657958984375,30.624000549316406,3.072000026702881,27.552000045776367,8.607999801635742,21.33933448791504,21.356000900268555,8.607999801635742,334,72,1,88.42024230957031,180,6,8,180
US-DPW,22.29283332824707,1223,22.29283332824707,12.141666412353516,50.75947570800781,447.62371826171875,33.279998779296875,9.359999656677246,23.919998168945312,27.374666213989258,17.60533332824707,27.374666213989258,16.51799964904785,1223,186,43,56.004066467285156,552,154,552,173
US-DS1,15.47599983215332,392,15.47599983215332,14.119999885559082,51.11497116088867,534.13848876953125,30.6200008392334,2.996000051498413,27.624000549316406,10.295332908630371,21.441333770751953,21.441333770751953,8.619333267211914,392,83,1,89.30072021484375,213,6,6,210
US-DS2,15.47599983215332,392,15.47599983215332,14.119999885559082,51.11497116088867,534.13848876953125,30.6200008392334,2.996000051498413,27.624000549316406,10.295332908630371,21.441333770751953,21.441333770751953,8.619333267211914,392,83,1,89.30072021484375,213,6,6,210
US-DS3,15.436333656311035,373,15.436333656311035,13.362000465393066,49.50355529785156,526.85308837890625,30.520000457763672,3.5279998779296875,26.992000579833984,10.281999588012695,21.404666900634766,21.404666900634766,8.695333480834961,373,79,1,89.090118408203125,201,6,6,200
US-EA4,19.48900032043457,854,19.48900032043457,12.022666931152344,39.26922607421875,685.83697509765625,33.98400115966797,3.368000030517578,30.61600112915039,23.11199951171875,12.340666770935059,27.538667678833008,10.649333000183105,854,115,47,33.02371597290039,288,147,224,148
US-EA5,20.14699935913086,619,20.14699935913086,13.706000328063965,42.804500579833984,687.76055908203125,35.231998443603516,3.2120001316070557,32.019996643066406,25.119998931884766,13.050000190734863,28.10333251953125,11.22933292388916,619,78,26,40.49222183227539,215,85,193,85
US-EA6,19.197834014892578,668,19.197834014892578,14.040332794189453,42.79545593261719,701.1590576171875,34.45600128173828,1.6480000019073486,32.80800247192383,24.3353328704834,10.134666442871094,27.319334030151367,10.134666442871094,668,82,26,41.23754119873047,236,88,211,88
US-EDN,14.83316707611084,398,14.83316707611084,10.51966667175293,52.87327194213867,362.3045654296875,25.016000747680664,5.119999885559082,19.895999908447266,11.223333358764648,18.694665908813477,19.007999420166016,10.15333366394043,398,81,1,88.96644592285156,213,6,8,207
US-EKH,13.777999877929688,553,13.777999877929688,11.03933334350586,61.60342025756836,246.02108764648438,22.59600067138672,4.676000118255615,17.920000076293945,11.245333671569824,16.220666885375977,16.5939998626709,10.585332870483398,553,113,2,90.64668273925781,295,9,14,295
US-EKN,13.982000350952148,539,13.982000350952148,12.006000518798828,60.51411437988281,284.2638854980469,23.979999542236328,4.139999866485596,19.84000015258789,10.317999839782715,16.832000732421875,17.273332595825195,10.317999839782715,539,111,2,91.448638916015625,289,8,13,289
US-EKP,13.982000350952148,539,13.982000350952148,12.006000518798828,60.51411437988281,284.2638854980469,23.979999542236328,4.139999866485596,19.84000015258789,10.317999839782715,16.832000732421875,17.273332595825195,10.317999839782715,539,111,2,91.448638916015625,289,8,13,289
US-Elm,24.142166137695312,1343,24.142166137695312,9.74899959564209,52.03351593017578,338.70086669921875,32.69599914550781,13.960000038146973,18.736000061035156,27.854665756225586,19.81999969482422,28.03333282470703,19.81999969482422,1343,240,35,65.87303924560547,605,124,564,124
US-EML,-3.3531668186187744,424,-3.3531668186187744,11.346333503723145,26.308507919311523,1219.2183837890625,19.90399932861328,-23.224000930786133,43.12799835205078,12.0513334274292,-10.533332824707031,12.0513334274292,-17.174667358398438,424,80,15,63.34444046020508,212,52,212,58
US-Esm,24.184833526611328,1405,24.184833526611328,9.73900032043457,52.382747650146484,329.6040954589844,32.43199920654297,13.84000015258789,18.591999053955078,27.753999710083008,19.930665969848633,27.94066619873047,19.930665969848633,1405,241,37,63.79302215576172,609,132,579,132
US-EvM,24.35033416748047,1377,24.35033416748047,8.515999794006348,49.45412063598633,319.5237731933594,32.20000076293945,14.979999542236328,17.220001220703125,27.84600067138672,20.255332946777344,28.011999130249023,20.255332946777344,1377,233,36,60.988121032714844,567,134,538,134
US-Fcr,-4.070000171661377,294,-4.070000171661377,10.791333198547363,22.015939712524414,1443.42724609375,22.152000427246094,-26.86400032043457,49.01599884033203,13.77066707611084,-12.50533390045166,13.77066707611084,-21.062667846679688,294,56,7,67.93385314941406,152,27,152,44
US-Fmf,7.339333534240723,561,7.339333534240723,17.44266700744629,46.31124496459961,749.382080078125,27.899999618530273,-9.763999938964844,37.66400146484375,16.53333282470703,10.008000373840332,16.880666732788086,-1.4086666107177734,561,76,11,41.88600540161133,195,60,156,158
US-Fo1,-10.95633316040039,166,-10.95633316040039,7.067333221435547,15.802103996276855,1425.3377685546875,13.423999786376953,-31.299999237060547,44.7239990234375,5.940666675567627,-26.284000396728516,7.078000068664551,-26.982666015625,166,32,4,59.73625183105469,78,18,76,19
US-Fuf,7.191666603088379,580,7.191666603088379,17.18199920654297,46.21799087524414,740.24566650390625,27.607999801635742,-9.567999839782715,37.17599868774414,16.35466766357422,9.670000076293945,16.633333206176758,-1.375999927520752,580,79,11,42.70627975463867,202,60,162,164
US-Fwf,6.188666820526123,526,6.188666820526123,17.88800048828125,46.52033615112305,746.95196533203125,27.13599967956543,-11.315999984741211,38.45199966430664,15.2073335647583,9.0086669921875,15.694000244140625,-2.6133334636688232,526,73,12,42.06138229370117,186,57,151,143
US-GLE,0.48866668343544006,510,0.48866668343544006,12.053333282470703,38.469722747802734,689.08111572265625,18.756000518798828,-12.576000213623047,31.332000732421875,1.8700000047683716,-6.5226664543151855,9.488666534423828,-6.733333110809326,510,55,30,19.543302536010742,162,103,147,103
US-Ha1,7.120166778564453,1103,7.120166778564453,12.336333274841309,31.686872482299805,966.7322998046875,26.639999389648438,-12.291999816894531,38.93199920654297,18.700000762939453,-4.36733341217041,18.700000762939453,-5.061999797821045,1103,101,78,7.685271263122559,292,251,292,255
US-HB1,17.937334060668945,1372,17.937334060668945,11.34000015258789,38.59243392944336,680.617431640625,32.02399826049805,2.6399998664855957,29.38399887084961,25.808666229248047,13.405333518981934,26.089332580566406,9.335332870483398,1372,182,68,29.653902053833008,486,259,471,292
US-HB2,17.975595474243164,1370,17.975595474243164,11.338491439819336,38.64767837524414,678.16082763671875,32.03809356689453,2.700000047683716,29.338092803955078,25.816667556762695,13.411904335021973,26.08571434020996,9.394444465637207,1370,182,68,29.461618423461914,483,260,472,291
US-HB3,18.011333465576172,1370,18.011333465576172,11.541999816894531,38.99851608276367,680.4666748046875,32.17599868774414,2.5799999237060547,29.595998764038086,25.866666793823242,13.48799991607666,26.14533233642578,9.388667106628418,1370,181,68,29.258514404296875,482,259,471,292
US-HB4,18.128334045410156,1350,18.128334045410156,11.262666702270508,38.86894989013672,670.80413818359375,31.988000869750977,3.01200008392334,28.976001739501953,25.916000366210938,14.645333290100098,26.145999908447266,9.649333000183105,1350,181,68,29.734867095947266,474,264,472,286
US-HBK,5.324666500091553,1152,5.324666500091553,11.996000289916992,30.225759506225586,994.6585693359375,24.996000289916992,-14.692000389099121,39.6879997253418,17.302000045776367,-6.156000137329102,17.302000045776367,-7.309333324432373,1152,117,75,13.268019676208496,325,238,325,252
US-Hn2,12.211333274841309,167,12.211333274841309,14.109333992004395,37.13764190673828,900.48382568359375,33.74800109863281,-4.24399995803833,37.992000579833984,1.838666558265686,22.637332916259766,23.500667572021484,1.1759998798370361,167,28,4,47.70094299316406,72,19,21,64
US-Hn3,12.211333274841309,167,12.211333274841309,14.109333992004395,37.13764190673828,900.48382568359375,33.74800109863281,-4.24399995803833,37.992000579833984,1.838666558265686,22.637332916259766,23.500667572021484,1.1759998798370361,167,28,4,47.70094299316406,72,19,21,64
US-Ho2,5.778666973114014,1062,5.778666973114014,11.935333251953125,28.74598503112793,1045.2806396484375,26.152000427246094,-15.368000030517578,41.52000045776367,1.125333309173584,-6.36733341217041,18.424667358398438,-7.568666458129883,1062,109,68,13.310123443603516,295,216,281,244
US-HRA,16.70866584777832,1289,16.70866584777832,11.584000587463379,34.23977279663086,829.54718017578125,33.400001525878906,-0.4320000112056732,33.832000732421875,16.78333282470703,25.82466697692871,26.674667358398438,6.136000156402588,1289,132,78,18.58293342590332,390,257,264,322
US-HRC,16.70866584777832,1289,16.70866584777832,11.584000587463379,34.23977279663086,829.54718017578125,33.400001525878906,-0.4320000112056732,33.832000732421875,16.78333282470703,25.82466697692871,26.674667358398438,6.136000156402588,1289,132,78,18.58293342590332,390,257,264,322
US-Hsm,15.496500015258789,546,15.496500015258789,14.076333045959473,50.96427536010742,513.17193603515625,30.91200065612793,3.2920000553131104,27.6200008392334,8.966666221618652,21.272666931152344,21.351333618164062,8.966666221618652,546,123,1,95.624755859375,310,6,10,310
US-HVs,-10.059333801269531,196,-10.059333801269531,9.675333976745605,20.307559967041016,1474.5928955078125,15.97599983215332,-31.668001174926758,47.64400100708008,6.823333263397217,-25.652000427246094,9.100000381469727,-26.106000900268555,196,39,7,59.15966033935547,93,25,91,26
US-HWB,9.40999984741211,1007,9.40999984741211,11.5426664352417,31.878774642944336,927.95892333984375,27.983999252319336,-8.223999977111816,36.20800018310547,18.507333755493164,-2.3306665420532227,20.59866714477539,-2.3306665420532227,1007,110,65,15.308783531188965,301,205,293,205
US-IAB,8.942333221435547,849,8.942333221435547,11.908666610717773,27.94936752319336,1131.6766357421875,29.42799949645996,-13.180000305175781,42.608001708984375,20.20400047302246,-5.859333515167236,22.149333953857422,-5.859333515167236,849,129,20,51.41232681274414,338,72,336,72
US-IAC,8.972833633422852,851,8.972833633422852,11.950333595275879,28.166147232055664,1128.3494873046875,29.31999969482422,-13.108000755310059,42.428001403808594,20.21666717529297,-5.800666809082031,22.125999450683594,-5.800666809082031,851,129,20,51.08830642700195,338,73,335,73
US-IAM,8.972833633422852,851,8.972833633422852,11.950333595275879,28.166147232055664,1128.3494873046875,29.31999969482422,-13.108000755310059,42.428001403808594,20.21666717529297,-5.800666809082031,22.125999450683594,-5.800666809082031,851,129,20,51.08830642700195,338,73,335,73
US-ICh,-10.105667114257812,243,-10.105667114257812,10.142000198364258,22.752153396606445,1366.058837890625,14.331999778747559,-30.243999481201172,44.57600021362305,7.996666431427002,-13.393333435058594,7.996666431427002,-24.44333267211914,243,48,8,65.5491943359375,124,28,124,34
US-ICs,-10.105667114257812,243,-10.105667114257812,10.142000198364258,22.752153396606445,1366.058837890625,14.331999778747559,-30.243999481201172,44.57600021362305,7.996666431427002,-13.393333435058594,7.996666431427002,-24.44333267211914,243,48,8,65.5491943359375,124,28,124,34
US-ICt,-10.105667114257812,243,-10.105667114257812,10.142000198364258,22.752153396606445,1366.058837890625,14.331999778747559,-30.243999481201172,44.57600021362305,7.996666431427002,-13.393333435058594,7.996666431427002,-24.44333267211914,243,48,8,65.5491943359375,124,28,124,34
