site_id,year,n_months_present,has_data
US-NC2,2016,12,TRUE
US-NC2,2017,12,TRUE
US-NC2,2018,12,TRUE
US-NC2,2019,12,TRUE
US-NC2,2020,12,TRUE
US-NC2,2021,12,TRUE
US-NC2,2022,12,TRUE
US-NC2,2023,12,TRUE
US-NC2,2024,9,TRUE
US-NC2,2025,11,TRUE
US-NC3,2013,10,TRUE
US-NC3,2014,12,TRUE
US-NC3,2015,12,TRUE
US-NC3,2016,12,TRUE
US-NC3,2017,12,TRUE
US-NC3,2018,12,TRUE
US-NC3,2019,12,TRUE
US-NC3,2020,9,TRUE
US-NC3,2021,2,TRUE
US-NC4,2009,11,TRUE
US-NC4,2010,12,TRUE
US-NC4,2011,12,TRUE
US-NC4,2012,11,TRUE
US-NC4,2013,12,TRUE
US-NC4,2014,12,TRUE
US-NC4,2015,12,TRUE
US-NC4,2016,12,TRUE
US-NC4,2017,12,TRUE
US-NC4,2018,12,TRUE
US-NC4,2019,12,TRUE
US-NC4,2020,8,TRUE
US-NC4,2021,11,TRUE
US-NC4,2022,0,FALSE
US-NC4,2023,0,FALSE
US-NC4,2024,3,TRUE
US-NC4,2025,9,TRUE
US-NC5,2025,8,TRUE
US-NGB,2012,3,TRUE
US-NGB,2013,6,TRUE
US-NGB,2014,7,TRUE
US-NGB,2015,7,TRUE
US-NGB,2016,5,TRUE
US-NGB,2017,6,TRUE
US-NGB,2018,6,TRUE
US-NGB,2019,7,TRUE
US-NGB,2020,0,FALSE
US-NGB,2021,4,TRUE
US-NGB,2022,6,TRUE
US-NGB,2023,4,TRUE
US-NGC,2017,4,TRUE
US-NGC,2018,7,TRUE
US-NGC,2019,12,TRUE
US-NGC,2020,5,TRUE
US-NGC,2021,4,TRUE
US-NGC,2022,6,TRUE
US-NGC,2023,2,TRUE
US-NR1,1998,2,TRUE
US-NR1,1999,12,TRUE
US-NR1,2000,12,TRUE
US-NR1,2001,12,TRUE
US-NR1,2002,12,TRUE
US-NR1,2003,12,TRUE
US-NR1,2004,12,TRUE
US-NR1,2005,12,TRUE
US-NR1,2006,12,TRUE
US-NR1,2007,12,TRUE
US-NR1,2008,12,TRUE
US-NR1,2009,12,TRUE
US-NR1,2010,12,TRUE
US-NR1,2011,12,TRUE
US-NR1,2012,12,TRUE
US-NR1,2013,12,TRUE
US-NR1,2014,12,TRUE
US-NR1,2015,12,TRUE
US-NR1,2016,12,TRUE
US-NR1,2017,12,TRUE
US-NR1,2018,12,TRUE
US-NR1,2019,12,TRUE
US-NR1,2020,12,TRUE
US-NR1,2021,12,TRUE
US-NR1,2022,12,TRUE
US-NR1,2023,12,TRUE
US-NR1,2024,12,TRUE
US-NR1,2025,10,TRUE
US-NR3,2007,8,TRUE
US-NR3,2008,12,TRUE
US-NR3,2009,12,TRUE
US-NR3,2010,12,TRUE
US-NR3,2011,9,TRUE
US-NR3,2012,3,TRUE
US-NR3,2013,12,TRUE
US-NR3,2014,12,TRUE
US-NR3,2015,10,TRUE
US-NR3,2016,8,TRUE
US-NR3,2017,5,TRUE
US-NR3,2018,0,FALSE
US-NR3,2019,8,TRUE
US-NR3,2020,7,TRUE
US-NR3,2021,12,TRUE
US-NR3,2022,6,TRUE
US-NR3,2023,3,TRUE
US-NR3,2024,11,TRUE
US-NSa,2023,4,TRUE
US-NSa,2024,10,TRUE
US-NSa,2025,4,TRUE
US-NSb,2023,4,TRUE
US-NSb,2024,9,TRUE
US-NSb,2025,4,TRUE
US-Ne1,2001,7,TRUE
US-Ne1,2002,12,TRUE
US-Ne1,2003,12,TRUE
US-Ne1,2004,12,TRUE
US-Ne1,2005,12,TRUE
US-Ne1,2006,12,TRUE
US-Ne1,2007,12,TRUE
US-Ne1,2008,12,TRUE
US-Ne1,2009,12,TRUE
US-Ne1,2010,12,TRUE
US-Ne1,2011,12,TRUE
US-Ne1,2012,12,TRUE
US-Ne1,2013,12,TRUE
US-Ne1,2014,12,TRUE
US-Ne1,2015,12,TRUE
US-Ne1,2016,12,TRUE
US-Ne1,2017,12,TRUE
US-Ne1,2018,12,TRUE
US-Ne1,2019,12,TRUE
US-Ne1,2020,12,TRUE
US-Ne1,2021,12,TRUE
US-Ne1,2022,12,TRUE
US-Ne1,2023,12,TRUE
US-Ne1,2024,12,TRUE
US-Ne2,2001,7,TRUE
US-Ne2,2002,12,TRUE
US-Ne2,2003,12,TRUE
US-Ne2,2004,12,TRUE
US-Ne2,2005,12,TRUE
US-Ne2,2006,12,TRUE
US-Ne2,2007,12,TRUE
US-Ne2,2008,12,TRUE
US-Ne2,2009,12,TRUE
US-Ne2,2010,12,TRUE
US-Ne2,2011,12,TRUE
US-Ne2,2012,12,TRUE
US-Ne2,2013,12,TRUE
US-Ne2,2014,12,TRUE
US-Ne2,2015,12,TRUE
US-Ne2,2016,12,TRUE
US-Ne2,2017,12,TRUE
US-Ne2,2018,12,TRUE
US-Ne2,2019,12,TRUE
US-Ne2,2020,12,TRUE
US-Ne2,2021,12,TRUE
US-Ne2,2022,12,TRUE
US-Ne2,2023,12,TRUE
US-Ne2,2024,12,TRUE
US-Ne3,2001,7,TRUE
US-Ne3,2002,12,TRUE
US-Ne3,2003,12,TRUE
US-Ne3,2004,12,TRUE
US-Ne3,2005,12,TRUE
US-Ne3,2006,12,TRUE
US-Ne3,2007,12,TRUE
US-Ne3,2008,12,TRUE
US-Ne3,2009,12,TRUE
US-Ne3,2010,12,TRUE
US-Ne3,2011,12,TRUE
US-Ne3,2012,12,TRUE
US-Ne3,2013,12,TRUE
US-Ne3,2014,12,TRUE
US-Ne3,2015,5,TRUE
US-Ne3,2016,12,TRUE
US-Ne3,2017,12,TRUE
US-Ne3,2018,12,TRUE
US-Ne3,2019,12,TRUE
US-Ne3,2020,12,TRUE
US-Ne3,2021,12,TRUE
US-Ne3,2022,12,TRUE
US-Ne3,2023,12,TRUE
US-Ne3,2024,12,TRUE
US-ONA,2016,8,TRUE
US-ONA,2017,12,TRUE
US-ONA,2018,12,TRUE
US-ONA,2019,12,TRUE
US-ONA,2020,12,TRUE
US-ONA,2021,12,TRUE
US-ONA,2022,12,TRUE
US-OPE,2022,12,TRUE
US-OWC,2015,4,TRUE
US-OWC,2016,7,TRUE
US-OWC,2017,0,FALSE
US-OWC,2018,0,FALSE
US-OWC,2019,7,TRUE
US-OWC,2020,11,TRUE
US-OWC,2021,8,TRUE
US-OWC,2022,4,TRUE
US-OWC,2023,12,TRUE
US-OWC,2024,12,TRUE
US-OWC,2025,9,TRUE
US-Oho,2004,12,TRUE
US-Oho,2005,12,TRUE
US-Oho,2006,12,TRUE
US-Oho,2007,12,TRUE
US-Oho,2008,12,TRUE
US-Oho,2009,12,TRUE
US-Oho,2010,12,TRUE
US-Oho,2011,12,TRUE
US-Oho,2012,12,TRUE
US-Oho,2013,12,TRUE
US-PAS,2021,11,TRUE
US-PAS,2022,12,TRUE
US-PFL,2019,3,TRUE
US-PFb,2019,3,TRUE
US-PFc,2019,3,TRUE
US-PFd,2019,3,TRUE
US-PFf,2019,4,TRUE
US-PFg,2019,3,TRUE
US-PFh,2019,3,TRUE
US-PFi,2019,3,TRUE
US-PFj,2019,3,TRUE
US-PFk,2019,3,TRUE
US-PFm,2019,3,TRUE
US-PFn,2019,3,TRUE
US-PFp,2019,3,TRUE
US-PFq,2019,3,TRUE
US-PFr,2019,3,TRUE
US-PFt,2019,3,TRUE
US-PLo,2022,7,TRUE
US-PLo,2023,12,TRUE
US-PSH,2016,3,TRUE
US-PSL,2016,3,TRUE
US-Prr,2010,2,TRUE
US-Prr,2011,12,TRUE
US-Prr,2012,12,TRUE
US-Prr,2013,12,TRUE
US-Prr,2014,12,TRUE
US-Prr,2015,12,TRUE
US-Prr,2016,12,TRUE
US-Prr,2017,12,TRUE
US-Prr,2018,12,TRUE
US-Prr,2019,10,TRUE
US-Prr,2020,12,TRUE
US-Prr,2021,10,TRUE
US-Prr,2022,11,TRUE
US-RC1,2011,4,TRUE
US-RC1,2012,12,TRUE
US-RC1,2013,12,TRUE
US-RC1,2014,12,TRUE
US-RC1,2015,12,TRUE
US-RC1,2016,9,TRUE
US-RC2,2012,6,TRUE
US-RC2,2013,12,TRUE
US-RC2,2014,12,TRUE
US-RC2,2015,12,TRUE
US-RC2,2016,9,TRUE
US-RC3,2012,12,TRUE
US-RC3,2013,12,TRUE
US-RC3,2014,12,TRUE
US-RC3,2015,12,TRUE
US-RC3,2016,9,TRUE
US-RC4,2012,6,TRUE
US-RC4,2013,12,TRUE
US-RC4,2014,12,TRUE
US-RC4,2015,12,TRUE
US-RC4,2016,9,TRUE
US-RC5,2013,5,TRUE
US-RC5,2014,12,TRUE
US-RC5,2015,9,TRUE
US-RGA,2021,9,TRUE
US-RGA,2022,12,TRUE
US-RGA,2023,11,TRUE
US-RGA,2024,12,TRUE
US-RGB,2021,11,TRUE
US-RGB,2022,12,TRUE
US-RGB,2023,12,TRUE
US-RGB,2024,5,TRUE
US-RGF,2023,10,TRUE
US-RGF,2024,12,TRUE
US-RGW,2022,9,TRUE
US-RGW,2023,12,TRUE
US-RGW,2024,12,TRUE
US-RGo,2021,6,TRUE
US-RGo,2022,12,TRUE
US-RGo,2023,12,TRUE
US-RGo,2024,12,TRUE
US-RRC,2022,7,TRUE
US-RRC,2023,12,TRUE
US-RRC,2024,10,TRUE
US-Rls,2014,3,TRUE
US-Rls,2015,11,TRUE
US-Rls,2016,12,TRUE
US-Rls,2017,12,TRUE
US-Rls,2018,12,TRUE
US-Rls,2019,12,TRUE
US-Rls,2020,12,TRUE
US-Rls,2021,12,TRUE
US-Rls,2022,12,TRUE
US-Rls,2023,9,TRUE
US-Rms,2014,4,TRUE
US-Rms,2015,11,TRUE
US-Rms,2016,12,TRUE
US-Rms,2017,12,TRUE
US-Rms,2018,12,TRUE
US-Rms,2019,12,TRUE
US-Rms,2020,12,TRUE
US-Rms,2021,12,TRUE
US-Rms,2022,12,TRUE
US-Rms,2023,9,TRUE
US-Ro1,2004,12,TRUE
US-Ro1,2005,12,TRUE
US-Ro1,2006,12,TRUE
US-Ro1,2007,12,TRUE
US-Ro1,2008,12,TRUE
US-Ro1,2009,12,TRUE
US-Ro1,2010,12,TRUE
US-Ro1,2011,12,TRUE
US-Ro1,2012,12,TRUE
US-Ro1,2013,12,TRUE
US-Ro1,2014,12,TRUE
US-Ro1,2015,12,TRUE
US-Ro1,2016,12,TRUE
US-Ro2,2008,12,TRUE
US-Ro2,2009,8,TRUE
US-Ro2,2010,10,TRUE
US-Ro2,2011,10,TRUE
US-Ro2,2012,12,TRUE
US-Ro2,2013,7,TRUE
US-Ro2,2014,0,FALSE
US-Ro2,2015,8,TRUE
US-Ro2,2016,12,TRUE
US-Ro3,2004,7,TRUE
US-Ro3,2005,12,TRUE
US-Ro3,2006,12,TRUE
US-Ro3,2007,12,TRUE
US-Ro4,2014,11,TRUE
US-Ro4,2015,12,TRUE
US-Ro4,2016,12,TRUE
US-Ro4,2017,12,TRUE
US-Ro4,2018,12,TRUE
US-Ro4,2019,12,TRUE
US-Ro4,2020,12,TRUE
US-Ro4,2021,12,TRUE
US-Ro4,2022,12,TRUE
US-Ro4,2023,12,TRUE
US-Ro4,2024,12,TRUE
US-Ro4,2025,12,TRUE
US-Ro5,2017,12,TRUE
US-Ro5,2018,12,TRUE
US-Ro5,2019,12,TRUE
US-Ro5,2020,12,TRUE
US-Ro5,2021,12,TRUE
US-Ro5,2022,12,TRUE
US-Ro5,2023,12,TRUE
US-Ro5,2024,12,TRUE
US-Ro6,2017,12,TRUE
US-Ro6,2018,12,TRUE
US-Ro6,2019,12,TRUE
US-Ro6,2020,12,TRUE
US-Ro6,2021,12,TRUE
US-Ro6,2022,12,TRUE
US-Ro6,2023,12,TRUE
US-Ro6,2024,12,TRUE
US-Rpf,2008,4,TRUE
US-Rpf,2009,12,TRUE
US-Rpf,2010,12,TRUE
US-Rpf,2011,12,TRUE
US-Rpf,2012,12,TRUE
US-Rpf,2013,12,TRUE
US-Rpf,2014,12,TRUE
US-Rpf,2015,12,TRUE
US-Rpf,2016,12,TRUE
US-Rpf,2017,12,TRUE
US-Rpf,2018,12,TRUE
US-Rpf,2019,12,TRUE
US-Rpf,2020,11,TRUE
US-Rpf,2021,9,TRUE
US-Rpf,2022,12,TRUE
US-Rpf,2023,12,TRUE
US-Rpf,2024,12,TRUE
US-Rwe,2003,11,TRUE
US-Rwe,2004,12,TRUE
US-Rwe,2005,12,TRUE
US-Rwe,2006,12,TRUE
US-Rwe,2007,9,TRUE
US-Rwf,2014,7,TRUE
US-Rwf,2015,12,TRUE
US-Rwf,2016,12,TRUE
US-Rwf,2017,12,TRUE
US-Rwf,2018,12,TRUE
US-Rwf,2019,12,TRUE
US-Rwf,2020,12,TRUE
US-Rwf,2021,12,TRUE
US-Rwf,2022,12,TRUE
US-Rwf,2023,9,TRUE
US-Rws,2014,4,TRUE
US-Rws,2015,12,TRUE
US-Rws,2016,12,TRUE
US-Rws,2017,12,TRUE
US-Rws,2018,12,TRUE
US-Rws,2019,12,TRUE
US-Rws,2020,12,TRUE
US-Rws,2021,12,TRUE
US-Rws,2022,12,TRUE
US-Rws,2023,9,TRUE
US-SD1,2023,3,TRUE
US-SD1,2024,12,TRUE
US-SD1,2025,9,TRUE
US-SD2,2023,3,TRUE
US-SD2,2024,12,TRUE
US-SD2,2025,9,TRUE
US-SHC,2017,6,TRUE
US-SHC,2018,12,TRUE
US-SHC,2019,12,TRUE
US-SHC,2020,9,TRUE
US-SP1,2000,6,TRUE
US-SP1,2001,12,TRUE
US-SP1,2002,6,TRUE
US-SP1,2003,12,TRUE
US-SP1,2004,12,TRUE
US-SP1,2005,12,TRUE
US-SP1,2006,12,TRUE
US-SP1,2007,12,TRUE
US-SP1,2008,12,TRUE
US-SP1,2009,12,TRUE
US-SP1,2010,12,TRUE
US-SP1,2011,12,TRUE
US-SP1,2012,12,TRUE
US-SP1,2013,12,TRUE
US-SP1,2014,6,TRUE
US-SP1,2015,12,TRUE
US-SP1,2016,12,TRUE
US-SP1,2017,12,TRUE
US-SP1,2018,12,TRUE
US-SP1,2019,12,TRUE
US-SP1,2020,12,TRUE
US-SRC,2008,10,TRUE
US-SRC,2009,12,TRUE
US-SRC,2010,12,TRUE
US-SRC,2011,12,TRUE
US-SRC,2012,12,TRUE
US-SRC,2013,7,TRUE
US-SRC,2014,6,TRUE
US-SRG,2008,10,TRUE
US-SRG,2009,12,TRUE
US-SRG,2010,12,TRUE
US-SRG,2011,12,TRUE
US-SRG,2012,12,TRUE
US-SRG,2013,12,TRUE
US-SRG,2014,12,TRUE
US-SRG,2015,12,TRUE
US-SRG,2016,12,TRUE
US-SRG,2017,12,TRUE
US-SRG,2018,12,TRUE
US-SRG,2019,12,TRUE
US-SRG,2020,12,TRUE
US-SRG,2021,12,TRUE
US-SRG,2022,12,TRUE
US-SRG,2023,12,TRUE
US-SRG,2024,12,TRUE
US-SRG,2025,12,TRUE
US-SRM,2004,12,TRUE
US-SRM,2005,12,TRUE
US-SRM,2006,12,TRUE
US-SRM,2007,12,TRUE
US-SRM,2008,12,TRUE
US-SRM,2009,12,TRUE
US-SRM,2010,12,TRUE
US-SRM,2011,12,TRUE
US-SRM,2012,12,TRUE
US-SRM,2013,12,TRUE
US-SRM,2014,12,TRUE
US-SRM,2015,12,TRUE
US-SRM,2016,12,TRUE
US-SRM,2017,12,TRUE
US-SRM,2018,12,TRUE
US-SRM,2019,12,TRUE
US-SRM,2020,12,TRUE
US-SRM,2021,12,TRUE
US-SRM,2022,12,TRUE
US-SRM,2023,12,TRUE
US-SRM,2024,12,TRUE
US-SRM,2025,12,TRUE
US-SRS,2011,7,TRUE
US-SRS,2012,12,TRUE
US-SRS,2013,12,TRUE
US-SRS,2014,12,TRUE
US-SRS,2015,12,TRUE
US-SRS,2016,12,TRUE
US-SRS,2017,12,TRUE
US-SRS,2018,12,TRUE
US-SSH,2016,12,TRUE
US-SSH,2017,9,TRUE
US-SSH,2018,2,TRUE
US-SSH,2019,12,TRUE
US-SSH,2020,12,TRUE
US-SSH,2021,10,TRUE
US-Sag,1996,3,TRUE
US-Seg,2007,12,TRUE
US-Seg,2008,12,TRUE
US-Seg,2009,12,TRUE
US-Seg,2010,12,TRUE
US-Seg,2011,12,TRUE
US-Seg,2012,12,TRUE
US-Seg,2013,12,TRUE
US-Seg,2014,12,TRUE
US-Seg,2015,12,TRUE
US-Seg,2016,12,TRUE
US-Seg,2017,12,TRUE
US-Seg,2018,12,TRUE
US-Seg,2019,12,TRUE
US-Seg,2020,12,TRUE
US-Seg,2021,12,TRUE
US-Seg,2022,12,TRUE
US-Seg,2023,12,TRUE
US-Seg,2024,12,TRUE
US-Seg,2025,12,TRUE
US-Ses,2007,12,TRUE
US-Ses,2008,12,TRUE
US-Ses,2009,12,TRUE
US-Ses,2010,12,TRUE
US-Ses,2011,12,TRUE
US-Ses,2012,12,TRUE
US-Ses,2013,12,TRUE
US-Ses,2014,12,TRUE
US-Ses,2015,12,TRUE
US-Ses,2016,12,TRUE
US-Ses,2017,12,TRUE
US-Ses,2018,12,TRUE
US-Ses,2019,12,TRUE
US-Ses,2020,12,TRUE
US-Ses,2021,12,TRUE
US-Ses,2022,12,TRUE
US-Ses,2023,12,TRUE
US-Ses,2024,12,TRUE
US-Ses,2025,12,TRUE
US-Slt,2005,12,TRUE
US-Slt,2006,12,TRUE
US-Slt,2007,12,TRUE
US-Slt,2008,12,TRUE
US-Slt,2009,12,TRUE
US-Slt,2010,12,TRUE
US-Slt,2011,12,TRUE
US-Slt,2012,12,TRUE
US-Slt,2013,12,TRUE
US-Slt,2014,12,TRUE
US-Slt,2015,12,TRUE
US-Slt,2016,12,TRUE
US-Slt,2017,12,TRUE
US-Slt,2018,12,TRUE
US-Slt,2019,12,TRUE
US-Slt,2020,12,TRUE
US-Slt,2021,12,TRUE
US-Slt,2022,12,TRUE
US-Sne,2016,7,TRUE
US-Sne,2017,12,TRUE
US-Sne,2018,12,TRUE
US-Sne,2019,12,TRUE
US-Sne,2020,12,TRUE
US-Snf,2018,5,TRUE
US-Snf,2019,12,TRUE
US-Snf,2020,6,TRUE
US-Srr,2014,10,TRUE
US-Srr,2015,12,TRUE
US-Srr,2016,12,TRUE
US-Srr,2017,9,TRUE
US-StJ,2015,12,TRUE
US-StJ,2016,10,TRUE
US-StJ,2017,12,TRUE
US-StJ,2018,12,TRUE
US-StJ,2019,12,TRUE
US-StJ,2020,12,TRUE
US-Sta,2005,2,TRUE
US-Sta,2006,2,TRUE
US-Sta,2007,10,TRUE
US-Sta,2008,12,TRUE
US-Sta,2009,11,TRUE
US-Syv,2001,5,TRUE
US-Syv,2002,12,TRUE
US-Syv,2003,12,TRUE
US-Syv,2004,12,TRUE
US-Syv,2005,12,TRUE
US-Syv,2006,12,TRUE
US-Syv,2007,12,TRUE
US-Syv,2008,9,TRUE
US-Syv,2009,0,FALSE
US-Syv,2010,0,FALSE
US-Syv,2011,0,FALSE
US-Syv,2012,8,TRUE
US-Syv,2013,12,TRUE
US-Syv,2014,12,TRUE
US-Syv,2015,12,TRUE
US-Syv,2016,12,TRUE
US-Syv,2017,12,TRUE
US-Syv,2018,12,TRUE
US-Syv,2019,5,TRUE
US-Syv,2020,11,TRUE
US-Syv,2021,12,TRUE
US-Syv,2022,12,TRUE
US-Syv,2023,12,TRUE
US-Syv,2024,12,TRUE
US-Syv,2025,12,TRUE
US-TKs,2018,10,TRUE
US-TKs,2019,12,TRUE
US-TKs,2020,12,TRUE
US-TKs,2021,12,TRUE
US-TKs,2022,12,TRUE
US-TKs,2023,12,TRUE
US-TKs,2024,10,TRUE
US-TKs,2025,8,TRUE
US-TLR,2024,11,TRUE
US-TaS,2017,12,TRUE
US-TaS,2018,12,TRUE
US-TaS,2019,12,TRUE
US-TaS,2020,12,TRUE
US-TaS,2021,12,TRUE
US-TaS,2022,12,TRUE
US-TaS,2023,6,TRUE
US-Ton,2001,8,TRUE
US-Ton,2002,12,TRUE
US-Ton,2003,12,TRUE
US-Ton,2004,12,TRUE
US-Ton,2005,12,TRUE
US-Ton,2006,12,TRUE
US-Ton,2007,12,TRUE
US-Ton,2008,12,TRUE
US-Ton,2009,12,TRUE
US-Ton,2010,12,TRUE
US-Ton,2011,12,TRUE
US-Ton,2012,12,TRUE
US-Ton,2013,12,TRUE
US-Ton,2014,12,TRUE
US-Ton,2015,12,TRUE
US-Ton,2016,12,TRUE
US-Ton,2017,12,TRUE
US-Ton,2018,12,TRUE
US-Ton,2019,12,TRUE
US-Ton,2020,12,TRUE
US-Ton,2021,12,TRUE
US-Ton,2022,12,TRUE
US-Ton,2023,12,TRUE
US-Ton,2024,12,TRUE
US-Ton,2025,12,TRUE
US-Tw1,2011,9,TRUE
US-Tw1,2012,10,TRUE
US-Tw1,2013,12,TRUE
US-Tw1,2014,12,TRUE
US-Tw1,2015,12,TRUE
US-Tw1,2016,12,TRUE
US-Tw1,2017,12,TRUE
US-Tw1,2018,12,TRUE
US-Tw1,2019,12,TRUE
US-Tw1,2020,12,TRUE
US-Tw1,2021,12,TRUE
US-Tw1,2022,12,TRUE
US-Tw1,2023,12,TRUE
US-Tw2,2012,7,TRUE
US-Tw2,2013,4,TRUE
US-Tw3,2013,7,TRUE
US-Tw3,2014,12,TRUE
US-Tw3,2015,12,TRUE
US-Tw3,2016,12,TRUE
US-Tw3,2017,12,TRUE
US-Tw3,2018,5,TRUE
US-Tw4,2013,1,TRUE
US-Tw4,2014,12,TRUE
US-Tw4,2015,12,TRUE
US-Tw4,2016,12,TRUE
US-Tw4,2017,12,TRUE
US-Tw4,2018,12,TRUE
US-Tw4,2019,12,TRUE
US-Tw4,2020,12,TRUE
US-Tw4,2021,12,TRUE
US-Tw4,2022,12,TRUE
US-Tw4,2023,12,TRUE
US-Tw4,2024,12,TRUE
US-Tw5,2018,8,TRUE
US-Tw5,2019,12,TRUE
US-Twt,2009,9,TRUE
US-Twt,2010,12,TRUE
US-Twt,2011,12,TRUE
US-Twt,2012,12,TRUE
US-Twt,2013,12,TRUE
US-Twt,2014,12,TRUE
US-Twt,2015,12,TRUE
US-Twt,2016,12,TRUE
US-Twt,2017,3,TRUE
US-UC1,2019,8,TRUE
US-UC1,2020,12,TRUE
US-UC1,2021,12,TRUE
US-UC1,2022,12,TRUE
US-UC1,2023,12,TRUE
US-UC1,2024,12,TRUE
US-UC2,2019,7,TRUE
US-UC2,2020,12,TRUE
US-UC2,2021,12,TRUE
US-UC2,2022,12,TRUE
US-UC2,2023,12,TRUE
US-UC2,2024,12,TRUE
US-UMd,2007,7,TRUE
US-UMd,2008,12,TRUE
US-UMd,2009,12,TRUE
US-UMd,2010,12,TRUE
US-UMd,2011,12,TRUE
US-UMd,2012,12,TRUE
US-UMd,2013,12,TRUE
US-UMd,2014,10,TRUE
US-UMd,2015,12,TRUE
US-UMd,2016,12,TRUE
US-UMd,2017,12,TRUE
US-UMd,2018,12,TRUE
US-UMd,2019,12,TRUE
US-UMd,2020,12,TRUE
US-UMd,2021,12,TRUE
US-UMd,2022,12,TRUE
US-UMd,2023,12,TRUE
US-UMd,2024,12,TRUE
US-UMd,2025,9,TRUE
US-UTB,2021,1,TRUE
US-UTB,2022,12,TRUE
US-UTB,2023,8,TRUE
US-UTD,2023,3,TRUE
US-UTD,2024,9,TRUE
US-UTE,2024,6,TRUE
US-UTE,2025,9,TRUE
US-UTJ,2024,7,TRUE
US-UTJ,2025,9,TRUE
US-UTL,2024,2,TRUE
US-UTL,2025,9,TRUE
US-UTM,2022,2,TRUE
US-UTM,2023,10,TRUE
US-UTM,2024,7,TRUE
US-UTP,2024,5,TRUE
US-UTV,2023,3,TRUE
US-UTV,2024,12,TRUE
US-UTV,2025,9,TRUE
US-UTW,2021,7,TRUE
US-UTW,2022,12,TRUE
US-UTW,2023,12,TRUE
US-UTW,2024,11,TRUE
US-Uaf,2003,12,TRUE
US-Uaf,2004,12,TRUE
US-Uaf,2005,12,TRUE
US-Uaf,2006,12,TRUE
US-Uaf,2007,12,TRUE
US-Uaf,2008,12,TRUE
US-Uaf,2009,12,TRUE
US-Uaf,2010,12,TRUE
US-Uaf,2011,12,TRUE
US-Uaf,2012,12,TRUE
US-Uaf,2013,12,TRUE
US-Uaf,2014,12,TRUE
US-Uaf,2015,12,TRUE
US-Uaf,2016,12,TRUE
US-Uaf,2017,12,TRUE
US-Uaf,2018,12,TRUE
US-Uaf,2019,9,TRUE
US-Uaf,2020,12,TRUE
US-Uaf,2021,12,TRUE
US-Uaf,2022,12,TRUE
US-Uaf,2023,12,TRUE
US-Uaf,2024,12,TRUE
US-Uaf,2025,12,TRUE
US-UiA,2008,7,TRUE
US-UiA,2009,12,TRUE
US-UiA,2010,12,TRUE
US-UiA,2011,12,TRUE
US-UiA,2012,12,TRUE
US-UiA,2013,12,TRUE
US-UiA,2014,12,TRUE
US-UiA,2015,12,TRUE
US-UiA,2016,6,TRUE
US-UiA,2017,0,FALSE
US-UiA,2018,0,FALSE
US-UiA,2019,0,FALSE
US-UiA,2020,0,FALSE
US-UiA,2021,0,FALSE
US-UiA,2022,0,FALSE
US-UiA,2023,0,FALSE
US-UiA,2024,7,TRUE
US-UiB,2008,6,TRUE
US-UiB,2009,12,TRUE
US-UiB,2010,12,TRUE
US-UiB,2011,12,TRUE
US-UiB,2012,12,TRUE
US-UiB,2013,12,TRUE
US-UiB,2014,12,TRUE
US-UiB,2015,12,TRUE
US-UiB,2016,11,TRUE
US-UiB,2017,11,TRUE
US-UiB,2018,12,TRUE
US-UiB,2019,12,TRUE
US-UiB,2020,12,TRUE
US-UiB,2021,9,TRUE
US-UiB,2022,10,TRUE
US-UiB,2023,12,TRUE
US-UiB,2024,12,TRUE
US-UiC,2008,7,TRUE
US-UiC,2009,12,TRUE
US-UiC,2010,12,TRUE
US-UiC,2011,12,TRUE
US-UiC,2012,12,TRUE
US-UiC,2013,12,TRUE
US-UiC,2014,12,TRUE
US-UiC,2015,12,TRUE
US-UiC,2016,12,TRUE
US-UiC,2017,12,TRUE
US-UiC,2018,12,TRUE
US-UiC,2019,12,TRUE
US-UiC,2020,12,TRUE
US-UiC,2021,12,TRUE
US-UiC,2022,10,TRUE
US-UiC,2023,12,TRUE
US-UiC,2024,12,TRUE
US-UiD,2008,5,TRUE
US-UiD,2009,12,TRUE
US-UiD,2010,12,TRUE
US-UiD,2011,12,TRUE
US-UiD,2012,12,TRUE
US-UiD,2013,12,TRUE
US-UiD,2014,12,TRUE
US-UiD,2015,12,TRUE
US-UiD,2016,3,TRUE
US-UiD,2017,0,FALSE
US-UiD,2018,0,FALSE
US-UiD,2019,0,FALSE
US-UiD,2020,0,FALSE
US-UiD,2021,0,FALSE
US-UiD,2022,0,FALSE
US-UiD,2023,0,FALSE
US-UiD,2024,7,TRUE
US-UiE,2018,6,TRUE
US-UiE,2019,12,TRUE
US-UiE,2020,12,TRUE
US-UiE,2021,12,TRUE
US-UiE,2022,12,TRUE
US-UiE,2023,12,TRUE
US-UiE,2024,12,TRUE
US-UiF,2018,6,TRUE
US-UiF,2019,12,TRUE
US-UiF,2020,12,TRUE
US-UiF,2021,12,TRUE
US-UiF,2022,12,TRUE
US-UiF,2023,12,TRUE
US-UiG,2018,6,TRUE
US-UiG,2019,12,TRUE
US-UiG,2020,12,TRUE
US-UiG,2021,12,TRUE
US-UiG,2022,12,TRUE
US-UiG,2023,12,TRUE
US-VT1,2023,3,TRUE
US-VT1,2024,12,TRUE
US-VT1,2025,7,TRUE
US-VT2,2023,3,TRUE
US-VT2,2024,12,TRUE
US-VT2,2025,6,TRUE
US-Var,2000,2,TRUE
US-Var,2001,12,TRUE
US-Var,2002,12,TRUE
US-Var,2003,12,TRUE
US-Var,2004,12,TRUE
