site_id,igbp,region,network,location_lat,location_long,has_badm_record,has_dom_dist_mgmt,dom_dist_mgmt_values,has_site_desc,mgmt_harvest,mgmt_tillage,mgmt_fertilization,mgmt_grazing,mgmt_irrigation,mgmt_thinning,mgmt_burning,mgmt_drainage_wtd,mgmt_forestry_unspecified,mgmt_other,any_management,wtd_group_present
US-Mo3,CRO,N. America,AmeriFlux;LTAR;Phenocam,39.2322,-92.1493,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-Mpj,WSA,N. America,AmeriFlux;Phenocam,34.4382,-106.2385,TRUE,TRUE,Drought; Pests and disease,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-MtB,ENF,N. America,AmeriFlux,32.416,-110.7256,TRUE,TRUE,Drought; Forestry,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
US-Myb,WET,N. America,AmeriFlux;Phenocam,38.0499,-121.765,TRUE,TRUE,Hydrologic event; Land cover change,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-NC1,ENF,N. America,AmeriFlux;USCCC,35.8118,-76.7119,TRUE,TRUE,Drought; Forestry; Hydrologic event; Storm or wind,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-NC2,ENF,N. America,AmeriFlux;Phenocam;USCCC,35.803,-76.6685,TRUE,TRUE,Drought; Forestry; Hydrologic event; Storm or wind,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-NC3,ENF,N. America,AmeriFlux;USCCC,35.799,-76.656,TRUE,TRUE,Drought; Forestry; Hydrologic event; Storm or wind,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-NC4,WET,N. America,AmeriFlux;Phenocam,35.7817,-75.9135,TRUE,TRUE,Hydrologic event; Storm or wind,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-NC5,ENF,N. America,AmeriFlux,36.1565,-78.7878,TRUE,TRUE,Grazing,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
US-NGB,SNO,N. America,AmeriFlux;Phenocam,71.28,-156.6092,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-NGC,GRA,N. America,AmeriFlux,64.8618,-163.7002,TRUE,TRUE,Undisturbed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-NR1,ENF,N. America,AmeriFlux;Phenocam,40.0329,-105.547,TRUE,TRUE,Forestry,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
US-NR3,GRA,N. America,AmeriFlux,40.052,-105.5864,TRUE,TRUE,Undisturbed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-NSa,CRO,N. America,AmeriFlux,36.6029,-119.5061,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-NSb,CRO,N. America,AmeriFlux,36.3354,-120.1183,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-Ne1,CRO,N. America,AmeriFlux,41.1651,-96.4766,TRUE,TRUE,Agriculture,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-Ne2,CRO,N. America,AmeriFlux,41.1649,-96.4701,TRUE,TRUE,Agriculture,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-Ne3,CRO,N. America,AmeriFlux,41.1797,-96.4397,TRUE,TRUE,Agriculture,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-ONA,GRA,N. America,AmeriFlux;LTAR,27.3836,-81.9509,TRUE,TRUE,Fire; Grazing; Hydrologic event; Storm or wind,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
US-OPE,CRO,N. America,AmeriFlux;LTAR;Phenocam,39.0293,-76.8457,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-OWC,WET,N. America,AmeriFlux,41.3793,-82.5124,TRUE,TRUE,Hydrologic event,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-Oho,DBF,N. America,AmeriFlux;USCCC,41.5545,-83.8438,TRUE,TRUE,Drought; Storm or wind; Temperature extreme,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
US-PAS,GRA,N. America,AmeriFlux;LTAR,27.3944,-81.951,TRUE,TRUE,Agriculture; Grazing,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-PFL,DBF,N. America,AmeriFlux,45.9409,-90.3177,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-PFb,ENF,N. America,AmeriFlux,45.972,-90.3232,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-PFc,DBF,N. America,AmeriFlux,45.9677,-90.3088,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-PFd,WET,N. America,AmeriFlux,45.9689,-90.301,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-PFf,GRA,N. America,AmeriFlux,45.9458,-90.2944,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-PFg,ENF,N. America,AmeriFlux,45.9735,-90.2723,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-PFh,ENF,N. America,AmeriFlux,45.9557,-90.2406,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-PFi,DBF,N. America,AmeriFlux,45.9749,-90.2327,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-PFj,DBF,N. America,AmeriFlux,45.9619,-90.227,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-PFk,DBF,N. America,AmeriFlux,45.9149,-90.3425,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-PFm,DBF,N. America,AmeriFlux,45.9207,-90.3099,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-PFn,DBF,N. America,AmeriFlux,45.9392,-90.2823,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-PFp,DBF,N. America,AmeriFlux,45.9365,-90.2641,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-PFq,DBF,N. America,AmeriFlux,45.9271,-90.2475,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-PFr,WET,N. America,AmeriFlux,45.9245,-90.2475,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-PFt,ENF,N. America,AmeriFlux,45.9197,-90.2288,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-PLo,WET,N. America,AmeriFlux,42.7496,-70.9157,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-PSH,DBF,N. America,AmeriFlux,36.2347,-119.9247,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-PSL,DBF,N. America,AmeriFlux,36.8276,-120.1397,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-Prr,ENF,N. America,AmeriFlux,65.1237,-147.4876,TRUE,TRUE,Undisturbed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-RC1,CRO,N. America,AmeriFlux;LTAR,46.7837,-117.0777,TRUE,TRUE,Agriculture,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-RC2,CRO,N. America,AmeriFlux;LTAR,46.7776,-117.0807,TRUE,TRUE,Agriculture,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-RC3,CRO,N. America,AmeriFlux,46.991,-118.598,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-RC4,CRO,N. America,AmeriFlux,46.758,-116.949,TRUE,TRUE,Agriculture,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-RC5,CRO,N. America,AmeriFlux,47.01,-119.248,TRUE,TRUE,Agriculture,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-RGA,CRO,N. America,AmeriFlux;Phenocam,34.4159,-91.6733,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-RGB,CRO,N. America,AmeriFlux;Phenocam,39.5782,-121.8579,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-RGF,CRO,N. America,AmeriFlux;Phenocam,37.6995,-121.1369,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-RGW,CRO,N. America,AmeriFlux;Phenocam,33.6216,-91.4306,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-RGo,CRO,N. America,AmeriFlux;Phenocam,39.6805,-122.0026,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-RRC,WET,N. America,AmeriFlux;Phenocam,37.3344,-77.2065,TRUE,TRUE,Land cover change,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-Rls,CSH,N. America,AmeriFlux;LTAR;Phenocam,43.1439,-116.7356,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-Rms,CSH,N. America,AmeriFlux;LTAR;Phenocam,43.0645,-116.7486,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-Ro1,CRO,N. America,AmeriFlux;Phenocam,44.7143,-93.0898,TRUE,TRUE,Agriculture,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-Ro2,CRO,N. America,AmeriFlux;Phenocam,44.7288,-93.0888,TRUE,TRUE,Agriculture,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-Ro3,CRO,N. America,AmeriFlux,44.7217,-93.0893,TRUE,TRUE,Agriculture,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-Ro4,GRA,N. America,AmeriFlux;Phenocam,44.6781,-93.0723,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-Ro5,CRO,N. America,AmeriFlux;Phenocam,44.691,-93.0576,TRUE,TRUE,Agriculture,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-Ro6,CRO,N. America,AmeriFlux;Phenocam,44.6946,-93.0578,TRUE,TRUE,Agriculture,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-Rpf,DBF,N. America,AmeriFlux,65.1198,-147.429,TRUE,TRUE,Fire,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
US-Rwe,CSH,N. America,AmeriFlux,43.0653,-116.7591,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-Rwf,CSH,N. America,AmeriFlux;LTAR,43.1207,-116.7231,TRUE,TRUE,Fire,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
US-Rws,OSH,N. America,AmeriFlux;LTAR;Phenocam,43.1675,-116.7132,TRUE,TRUE,Undisturbed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-SD1,CRO,N. America,AmeriFlux,41.2048,-86.0296,TRUE,TRUE,Agriculture,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-SD2,CRO,N. America,AmeriFlux,41.1785,-85.9977,TRUE,FALSE,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-SHC,ENF,N. America,AmeriFlux;Phenocam,39.4315,-120.2398,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-SP1,ENF,N. America,AmeriFlux;Phenocam,29.7381,-82.2188,TRUE,TRUE,Fire; Forestry,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
US-SRC,OSH,N. America,AmeriFlux,31.9083,-110.8395,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-SRG,GRA,N. America,AmeriFlux;LTAR;Phenocam,31.7894,-110.8277,TRUE,TRUE,Grazing,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-SRM,WSA,N. America,AmeriFlux;LTAR;Phenocam,31.8214,-110.8661,TRUE,TRUE,Grazing; Land cover change,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-SRS,WSA,N. America,AmeriFlux,31.8173,-110.8508,TRUE,TRUE,Fire; Forestry; Grazing; Land cover change,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
US-SSH,DBF,N. America,AmeriFlux;Phenocam,40.6658,-77.9041,TRUE,TRUE,Forestry,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
US-Sag,WET,N. America,AmeriFlux,69.5131,-148.5676,TRUE,TRUE,Undisturbed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-Seg,GRA,N. America,AmeriFlux;Phenocam,34.3603,-106.7003,TRUE,TRUE,Drought; Fire; Temperature extreme,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
US-Ses,OSH,N. America,AmeriFlux;Phenocam,34.335,-106.7448,TRUE,TRUE,Drought; Temperature extreme,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-Slt,DBF,N. America,AmeriFlux;Phenocam,39.9138,-74.596,TRUE,TRUE,Fire; Pests and disease,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
US-Sne,GRA,N. America,AmeriFlux;Phenocam,38.0369,-121.7547,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-Snf,GRA,N. America,AmeriFlux;Phenocam,38.0402,-121.7272,TRUE,TRUE,Grazing,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-Srr,WET,N. America,AmeriFlux,38.2006,-122.0264,TRUE,TRUE,Drought; Storm or wind; Temperature extreme,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-StJ,WET,N. America,AmeriFlux;Phenocam,39.0882,-75.4372,TRUE,TRUE,Undisturbed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-Sta,OSH,N. America,AmeriFlux,41.3966,-106.8024,TRUE,TRUE,Undisturbed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-Syv,MF,N. America,AmeriFlux;Phenocam,46.2421,-89.3459,TRUE,TRUE,Undisturbed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-TKs,CSH,N. America,AmeriFlux,68.6337,-149.5769,TRUE,TRUE,Undisturbed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-TLR,MF,N. America,AmeriFlux,35.9168,-76.1463,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
US-TaS,WET,N. America,AmeriFlux;LTER,25.1908,-80.6391,TRUE,TRUE,Storm or wind,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-Ton,WSA,N. America,AmeriFlux;Phenocam,38.4309,-120.966,TRUE,TRUE,Grazing,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-Tw1,WET,N. America,AmeriFlux;Phenocam,38.1074,-121.6469,TRUE,TRUE,Hydrologic event; Land cover change,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-Tw2,CRO,N. America,AmeriFlux,38.0969,-121.6365,TRUE,TRUE,Agriculture,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-Tw3,CRO,N. America,AmeriFlux;Phenocam,38.1152,-121.6469,TRUE,TRUE,Agriculture,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
US-Tw4,WET,N. America,AmeriFlux;Phenocam,38.1027,-121.6413,TRUE,TRUE,Hydrologic event; Land cover change,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
US-Tw5,WET,N. America,AmeriFlux;Phenocam,38.1072,-121.6426,TRUE,TRUE,Hydrologic event; Land cover change,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-Twt,CRO,N. America,AmeriFlux;Phenocam,38.1087,-121.6531,TRUE,TRUE,Agriculture,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
US-UC1,CVM,N. America,AmeriFlux;LTAR,40.7536,-78.0056,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-UC2,CVM,N. America,AmeriFlux;LTAR,40.7559,-77.9998,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-UMd,DBF,N. America,AmeriFlux;Phenocam,45.5625,-84.6975,TRUE,TRUE,Forestry,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
US-UTB,BSV,N. America,AmeriFlux;UFLUX,40.7848,-113.8299,TRUE,TRUE,Hydrologic event,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-UTD,CRO,N. America,AmeriFlux;UFLUX,38.1038,-109.5952,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-UTE,CRO,N. America,AmeriFlux;UFLUX,37.7353,-111.5708,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-UTJ,CRO,N. America,AmeriFlux;UFLUX,37.2818,-109.5348,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-UTL,CRO,N. America,AmeriFlux;UFLUX,40.1877,-109.6579,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-UTM,WET,N. America,AmeriFlux;UFLUX,38.5879,-109.5775,TRUE,TRUE,Undisturbed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-UTP,WET,N. America,AmeriFlux;UFLUX,41.0604,-112.1013,TRUE,TRUE,Land cover change,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-UTV,CRO,N. America,AmeriFlux;UFLUX,40.1266,-109.9546,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-UTW,CRO,N. America,AmeriFlux;UFLUX,39.4453,-110.7288,TRUE,TRUE,Agriculture,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-Uaf,ENF,N. America,AmeriFlux,64.8663,-147.8555,TRUE,TRUE,Undisturbed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-UiA,CRO,N. America,AmeriFlux,40.0646,-88.1961,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-UiB,CRO,N. America,AmeriFlux,40.0628,-88.1984,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-UiC,CRO,N. America,AmeriFlux,40.0628,-88.1961,TRUE,TRUE,Agriculture,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-UiD,GRA,N. America,AmeriFlux,40.0646,-88.1985,TRUE,FALSE,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-UiE,CRO,N. America,AmeriFlux,40.0629,-88.2033,TRUE,TRUE,Agriculture; Storm or wind,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-UiF,CRO,N. America,AmeriFlux,40.0665,-88.2015,TRUE,TRUE,Agriculture; Storm or wind,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-UiG,CRO,N. America,AmeriFlux,40.0629,-88.2009,TRUE,TRUE,Agriculture; Storm or wind,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-VT1,CRO,N. America,AmeriFlux,40.4064,-87.5214,TRUE,TRUE,Agriculture,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
