site_id,n_years,map_a,map_b,map_c,bio12_mm,n_years_pf,pf_obs_mm,ratio_a_bio12,ratio_b_bio12,ratio_c_bio12,ratio_a_pf,ratio_b_pf,ratio_c_pf,excluded,data_hub,product_source_network,oneflux_code_version,fluxnet_product_name
AU-APL,30,4208.4393,138.21266666666668,4206.848041666667,1655,4,3984.294,2.5428636253776435,0.08351218529707956,2.541902139979859,1.0562572189702868,0.03468937449562374,1.0558578362105475,FALSE,TERN,TERN,v1.3,TERN_AU-APL_FLUXNET_2017-2022_v1.3_r1.zip
AU-ASM,30,311.54563333333334,10.289966666666666,313.20086041666667,366,11,349.70181818181817,0.851217577413479,0.028114663023679418,0.8557400557832423,0.8908893724177135,0.029424973310595348,0.8956226251412459,FALSE,TERN,TERN,v1.3,TERN_AU-ASM_FLUXNET_2010-2025_v1.3_r1.zip
AU-Ade,30,1611.3440666666665,53.298566666666666,1622.2751229166665,1409,3,1781.132,1.1436082801040925,0.03782722971374497,1.1513663044121125,0.9046741435596387,0.029923984671920253,0.9108112834515726,FALSE,TERN,TERN,v1.3,TERN_AU-Ade_FLUXNET_2007-2009_v1.3_r1.zip
AU-Boy,30,508.7504333333333,16.665866666666666,507.26731666666666,469,4,473.2255,1.0847557213930348,0.035534896943852166,1.0815934257285003,1.0750697782206016,0.03521760062943917,1.0719357191585548,FALSE,TERN,TERN,v1.3,TERN_AU-Boy_FLUXNET_2017-2025_v1.3_r1.zip
AU-Col,30,2023.5442333333333,66.2477,2016.41436875,767,3,1967.185,2.638258452846588,0.08637249022164276,2.6289626711212515,1.0286496863962125,0.033676395458485095,1.0250252867676402,FALSE,TERN,TERN,v1.3,TERN_AU-Col_FLUXNET_2017-2019_v1.3_r1.zip
AU-Cow,30,3341.9243666666666,110.48246666666667,3362.8100791666666,3105,12,3795.23275,1.0763041438539989,0.03558211486849168,1.0830306213097154,0.8805584760688699,0.029110854048850276,0.8860616201118802,FALSE,TERN,TERN,v1.3,TERN_AU-Cow_FLUXNET_2009-2025_v1.3_r1.zip
AU-Cpr,30,256.2216666666667,8.429366666666667,256.56884791666664,268,11,257.8698181818182,0.9560509950248757,0.03145286069651741,0.9573464474502487,0.9936085908511038,0.032688457788896064,0.994954933949524,FALSE,TERN,TERN,v1.3,TERN_AU-Cpr_FLUXNET_2010-2025_v1.3_r1.zip
AU-Ctr,30,3882.7596333333336,128.33913333333334,3906.3223708333335,3102,9,4401.419777777778,1.2516955620030088,0.04137302815387922,1.2592915444336987,0.8821607184429227,0.029158576053413873,0.8875141586257848,FALSE,TERN,TERN,v1.3,TERN_AU-Ctr_FLUXNET_2010-2018_v1.3_r1.zip
AU-Cum,30,839.5806,27.722466666666666,843.8025791666666,843,7,856.5544285714286,0.9959437722419929,0.032885488335310395,1.0009520512060102,0.9801835960386805,0.03236509641646768,0.9851126221762351,FALSE,TERN,TERN,v1.3,TERN_AU-Cum_FLUXNET_2014-2025_v1.3_r1.zip
AU-DaP,30,1249.5877,41.3455,1258.45365625,1174,6,1363.0953333333334,1.0643847529812607,0.035217632027257244,1.0719366748296422,0.9167280302722773,0.030332067749724523,0.9232323121322401,FALSE,TERN,TERN,v1.3,TERN_AU-DaP_FLUXNET_2008-2013_v1.3_r1.zip
AU-DaS,30,1165.4386333333332,38.561933333333336,1173.7288458333333,1140,14,1188.6494285714286,1.0223145906432747,0.03382625730994152,1.029586706871345,0.9804729681601823,0.03244180530139889,0.9874474488613286,FALSE,TERN,TERN,v1.3,TERN_AU-DaS_FLUXNET_2007-2025_v1.3_r1.zip
AU-Dry,30,868.1355333333333,28.7616,875.4312,854,12,830.5974166666666,1.0165521467603436,0.03367868852459017,1.025095081967213,1.0451941168048822,0.034627605892907004,1.053977754365357,FALSE,TERN,TERN,v1.3,TERN_AU-Dry_FLUXNET_2009-2025_v1.3_r1.zip
AU-Emr,30,650.5638666666666,21.4466,652.7808875,628,3,642.9173333333333,1.0359297239915073,0.03415063694267516,1.0394600119426751,1.0118934938239856,0.0333582544567679,1.015341870027873,FALSE,TERN,TERN,v1.3,TERN_AU-Emr_FLUXNET_2011-2013_v1.3_r1.zip
AU-Fle,30,560.8474,18.643366666666665,567.4574729166667,664,NA,NA,0.8446496987951807,0.028077359437751002,0.8546046278865462,NA,NA,NA,FALSE,TERN,TERN,v1.3,TERN_AU-Fle_FLUXNET_2022-2025_v1.3_r1.zip
AU-Fog,30,5851.212966666667,193.75306666666668,5897.358966666667,1466,3,6376.214666666667,3.991277603456117,0.13216443838108233,4.022755093224193,0.9176624804141893,0.030386848121591894,0.9248996897009532,TRUE,TERN,TERN,v1.3,TERN_AU-Fog_FLUXNET_2006-2008_v1.3_r1.zip
AU-GWW,30,340.5570666666667,11.247466666666666,342.34476666666666,264,8,314.54449999999997,1.2899888888888889,0.0426040404040404,1.2967604797979797,1.0826991623336817,0.035757950517865254,1.0883826188875236,FALSE,TERN,TERN,v1.3,TERN_AU-GWW_FLUXNET_2013-2025_v1.3_r1.zip
AU-Gin,30,623.8964333333333,20.427333333333333,621.7569583333334,699,10,614.5866,0.892555698617072,0.029223652837386743,0.889494933237959,1.0151481228737063,0.033237518249394526,1.011666961715946,FALSE,TERN,TERN,v1.3,TERN_AU-Gin_FLUXNET_2011-2025_v1.3_r1.zip
AU-How,30,1675.7837333333332,55.49093333333333,1689.0052833333334,1647,19,1640.2132631578947,1.0174764622546042,0.03369212709977737,1.0255041185994738,1.0216864910035874,0.033831535556843935,1.0297473635114374,FALSE,TERN,TERN,v1.3,TERN_AU-How_FLUXNET_2002-2025_v1.3_r1.zip
AU-Lit,30,1649.2909333333332,54.534,1659.878625,1585,6,1532.4801666666667,1.0405621030494216,0.03440630914826499,1.0472420347003155,1.0762233464467892,0.03558545238377745,1.0831322069312261,FALSE,TERN,TERN,v1.3,TERN_AU-Lit_FLUXNET_2015-2025_v1.3_r1.zip
AU-Lon,30,277.08093333333335,9.1688,279.07535,419,3,203.77700000000002,0.6612910103420844,0.021882577565632458,0.6660509546539379,1.3597262366868357,0.044994282966183616,1.369513487783214,FALSE,TERN,TERN,v1.3,TERN_AU-Lon_FLUXNET_2018-2024_v1.3_r1.zip
AU-Lox,30,143.38846666666666,4.715966666666667,143.54223541666667,277,2,124.2225,0.5176478941034898,0.017025150421179303,0.518203015944645,1.1542874009673503,0.037963868596000455,1.155525250390764,FALSE,TERN,TERN,v1.3,TERN_AU-Lox_FLUXNET_2008-2009_v1.3_r1.zip
AU-MvA,30,560.3472,18.431233333333335,561.0006645833333,626,NA,NA,0.8951233226837061,0.02944286474973376,0.8961671958200212,NA,NA,NA,FALSE,TERN,TERN,v1.3,TERN_AU-MvA_FLUXNET_2023-2024_v1.3_r1.zip
AU-MvB,30,593.9288333333334,19.528866666666666,594.4098791666667,620,NA,NA,0.9579497311827958,0.03149817204301075,0.9587256115591397,NA,NA,NA,FALSE,TERN,TERN,v1.3,TERN_AU-MvB_FLUXNET_2024-2024_v1.3_r1.zip
AU-Otw,30,719.6304666666666,23.582933333333333,717.8055333333333,876,4,723.4935,0.8214959665144597,0.026921156773211566,0.8194127092846271,0.9946605832210885,0.032595915973444585,0.9921381924417196,FALSE,TERN,TERN,v1.3,TERN_AU-Otw_FLUXNET_2007-2010_v1.3_r1.zip
AU-RDF,30,999.6309,33.1215,1008.13565625,955,3,1064.918,1.0467339267015707,0.03468219895287958,1.0556394306282724,0.9386928383218239,0.03110239473837422,0.9466791398492655,FALSE,TERN,TERN,v1.3,TERN_AU-RDF_FLUXNET_2011-2013_v1.3_r1.zip
AU-Rgf,30,585.0512333333334,19.165366666666667,583.3458479166667,456,6,504.709,1.283007090643275,0.042029312865497076,1.2792672103435674,1.1591852598890318,0.037973102652551605,1.1558063119870394,FALSE,TERN,TERN,v1.3,TERN_AU-Rgf_FLUXNET_2015-2025_v1.3_r1.zip
AU-Rig,30,465.1422333333333,15.270966666666666,464.81004791666663,618,7,482.33757142857144,0.7526573354908306,0.024710302049622438,0.7521198186353829,0.9643499923833229,0.0316603299664955,0.9636612933552069,FALSE,TERN,TERN,v1.3,TERN_AU-Rig_FLUXNET_2011-2017_v1.3_r1.zip
AU-Rob,30,1752.6281999999999,58.02533333333333,1766.1460833333333,2634,8,1976.13175,0.6653865603644646,0.022029359655783343,0.6705186345229056,0.8868984570487266,0.029363089446507465,0.8937390350280711,FALSE,TERN,TERN,v1.3,TERN_AU-Rob_FLUXNET_2013-2025_v1.3_r1.zip
AU-Sam,30,1000.4260666666667,32.989866666666664,1004.1290666666666,1233,8,1151.1802500000001,0.8113755609624222,0.026755771830224383,0.8143788050824546,0.869043806707652,0.028657429335385714,0.8722605053958027,FALSE,TERN,TERN,v1.3,TERN_AU-Sam_FLUXNET_2010-2017_v1.3_r1.zip
AU-Sil,30,683.9892,22.4648,683.77235,827,2,702.194,0.8270727932285369,0.027164207980652964,0.8268105804111245,0.9740744010914363,0.03199229842465188,0.9737655833003415,FALSE,TERN,TERN,v1.3,TERN_AU-Sil_FLUXNET_2019-2024_v1.3_r1.zip
AU-Sno,30,1341.243,44.1135,1342.70465625,1664,NA,NA,0.8060354567307692,0.026510516826923076,0.8069138559194712,NA,NA,NA,FALSE,TERN,TERN,v1.3,TERN_AU-Sno_FLUXNET_2024-2025_v1.3_r1.zip
AU-Stp,30,650.5608333333333,21.629633333333334,658.3519645833334,641,13,645.8429230769231,1.0149154966198648,0.03374357774310972,1.0270701475559023,1.007305042894847,0.03349054787236112,1.0193685508649917,FALSE,TERN,TERN,v1.3,TERN_AU-Stp_FLUXNET_2008-2025_v1.3_r1.zip
AU-TTE,30,323.7930333333333,10.684633333333334,325.2135270833333,249,9,288.11344444444444,1.300373627844712,0.04291017402945114,1.306078422021419,1.1238386808282694,0.03708481342804397,1.1287690087160882,FALSE,TERN,TERN,v1.3,TERN_AU-TTE_FLUXNET_2012-2025_v1.3_r1.zip
AU-Tum,30,1129.0455333333334,37.09073333333333,1128.9491958333333,1449,19,1059.4047368421052,0.7791894639981597,0.02559746951920865,0.7791229784909133,1.0657357797915978,0.03501091890894705,1.0656448442910758,FALSE,TERN,TERN,v1.3,TERN_AU-Tum_FLUXNET_2002-2022_v1.3_r1.zip
AU-Wac,30,2962.6132,97.28823333333334,2961.2106020833335,1276,4,2465.6487500000003,2.3217971786833855,0.07624469696969698,2.3206979640151517,1.2015552499114075,0.03945745854243567,1.2009863943853856,FALSE,TERN,TERN,v1.3,TERN_AU-Wac_FLUXNET_2005-2008_v1.3_r1.zip
AU-Wel,30,751.6952,24.7126,752.1897625,652,NA,NA,1.1529067484662576,0.03790276073619632,1.1536652799079754,NA,NA,NA,FALSE,TERN,TERN,v1.3,TERN_AU-Wel_FLUXNET_2024-2025_v1.3_r1.zip
AU-Wgt,30,582.3777666666666,19.1275,582.19328125,908,NA,NA,0.6413852055800293,0.021065528634361234,0.6411820278083701,NA,NA,NA,FALSE,TERN,TERN,v1.3,TERN_AU-Wgt_FLUXNET_2024-2025_v1.3_r1.zip
AU-Whr,30,307.9933666666667,10.116033333333334,307.9067645833333,581,10,301.2986,0.5301090648307516,0.017411417096959265,0.5299600078886976,1.0222197071830625,0.03357477709266931,1.021932277758122,FALSE,TERN,TERN,v1.3,TERN_AU-Whr_FLUXNET_2011-2025_v1.3_r1.zip
AU-Wom,30,852.7281,28.0026,852.3291375,1070,11,892.1644545454545,0.7969421495327104,0.026170654205607477,0.7965692873831776,0.9557969897315101,0.03138726258071662,0.9553498048005622,FALSE,TERN,TERN,v1.3,TERN_AU-Wom_FLUXNET_2010-2025_v1.3_r1.zip
AU-Wrr,30,1179.5359666666666,38.69546666666667,1177.7932666666668,1555,8,1204.21275,0.758544030010718,0.02488454448017149,0.7574233226152198,0.9795079537786547,0.032133413856203295,0.9780607842481878,FALSE,TERN,TERN,v1.3,TERN_AU-Wrr_FLUXNET_2013-2021_v1.3_r1.zip
AU-Ya1,30,742.3492666666666,24.511966666666666,746.0829854166667,843,NA,NA,0.8806041122973507,0.029077066034005537,0.8850331974100435,NA,NA,NA,FALSE,TERN,TERN,v1.3,TERN_AU-Ya1_FLUXNET_2023-2025_v1.3_r1.zip
AU-Ya2,30,790.8596666666667,26.113733333333332,794.8367583333334,847,NA,NA,0.9337186147186148,0.030830853994490356,0.9384141184573003,NA,NA,NA,FALSE,TERN,TERN,v1.3,TERN_AU-Ya2_FLUXNET_2023-2025_v1.3_r1.zip
AU-Ync,30,503.6259,16.556633333333334,503.94252708333335,435,9,641.0324444444444,1.1577606896551724,0.038061226053639846,1.1584885680076629,0.7856480656551965,0.025828073878042576,0.7861419986629209,FALSE,TERN,TERN,v1.3,TERN_AU-Ync_FLUXNET_2012-2025_v1.3_r1.zip
BE-Bra,30,811.3813666666666,26.636933333333335,810.7616583333333,808,22,822.8657727272728,1.0041848597359735,0.03296650165016502,1.0034178939768976,0.9860434028960243,0.03237093365185062,0.985290293028203,FALSE,ICOS,ICOS,v1.3,ICOS_BE-Bra_FLUXNET_1999-2024_v1.3_r1.zip
BE-Dor,30,643.6931333333333,21.135866666666665,643.3229416666667,849,10,618.0726,0.7581780133490381,0.024895013741656848,0.7577419807616804,1.0414523040389323,0.03419641425079621,1.0408533587586097,FALSE,ICOS,ICOS,v1.3,ICOS_BE-Dor_FLUXNET_2011-2024_v1.3_r1.zip
BE-Lcr,30,696.4490666666667,22.8616,695.84995,782,2,748.4639999999999,0.8905998294970162,0.02923478260869565,0.889833695652174,0.9305044286253804,0.030544688856110648,0.929703967057868,FALSE,ICOS,EUF,v1.3,EUF_BE-Lcr_FLUXNET_2019-2022_v1.3_r1.zip
BE-Lon,30,675.7650333333333,22.1899,675.40508125,800,17,718.4132352941176,0.8447062916666667,0.027737375,0.8442563515625,0.9406355564380379,0.03088737638709493,0.9401345187822018,FALSE,ICOS,ICOS,v1.3,ICOS_BE-Lon_FLUXNET_2004-2024_v1.3_r1.zip
BE-Maa,30,697.2788666666667,22.899033333333332,696.9893270833334,757,5,584.0658,0.9211081461911053,0.03024971378247468,0.9207256632540731,1.1938361511094584,0.039206256098770605,1.1933404200063304,FALSE,ICOS,ICOS,v1.3,ICOS_BE-Maa_FLUXNET_2016-2025_v1.3_r1.zip
BE-Vie,30,918.7797333333333,30.165766666666666,918.1705229166666,1103,25,900.50664,0.8329825324871563,0.027348836506497432,0.8324302111665155,1.020292013985964,0.03349866100561642,1.01961549435845,FALSE,ICOS,ICOS,v1.3,ICOS_BE-Vie_FLUXNET_1996-2025_v1.3_r1.zip
BJ-Bfg,30,1396.9521,45.644133333333336,1389.2933083333335,1173,10,1342.1776,1.1909225063938618,0.03891230463199773,1.184393272236431,1.0408101729607169,0.03400752130964884,1.0351039298624367,FALSE,ICOS,FLX,v1.3,FLX_BJ-Bfg_FLUXNET_2008-2017_v1.3_r1.zip
BJ-Db1,30,1404.9051333333332,46.10313333333333,1403.2641208333334,1194,NA,NA,1.176637465103294,0.038612339475153544,1.1752630827749861,NA,NA,NA,FALSE,ICOS,FLX,v1.3,FLX_BJ-Db1_FLUXNET_2022-2024_v1.3_r1.zip
BJ-Nhu,30,1349.8548666666666,44.110866666666666,1342.6245041666666,1205,10,1289.6543,1.1202115076071921,0.03660652835408022,1.1142112067773167,1.046679615356353,0.034203636328484825,1.041073180748257,FALSE,ICOS,FLX,v1.3,FLX_BJ-Nhu_FLUXNET_2008-2017_v1.3_r1.zip
BR-CST,30,661.4289333333334,21.864233333333335,665.4926020833333,745,2,435.121,0.887824071588367,0.029347964205816555,0.8932786605145413,1.520103450151414,0.050248628159370236,1.5294426196008313,FALSE,AmeriFlux,AMF,v1.3,AMF_BR-CST_FLUXNET_2014-2015_v1.3_r1.zip
BR-ITA,30,2457.0402,80.9709,2464.55176875,1279,1,1954.493,1.9210634870992962,0.06330797498045349,1.9269364884675528,1.257124072585576,0.04142808390718207,1.2609673039248543,FALSE,AmeriFlux,AMF,v1.3,AMF_BR-ITA_FLUXNET_2020-2024_v1.3_r1.zip
BR-Ji3,30,6879.8211,227.0644,6911.272675,2083,7,6554.927,3.30284258281325,0.10900835333653384,3.317941754680749,1.0495648692960273,0.03464026372833748,1.054363027231272,TRUE,AmeriFlux,AMF,v1.3,AMF_BR-Ji3_FLUXNET_2004-2010_v1.3_r1.zip
BR-Ma2,30,2495.3513666666668,82.07866666666666,2498.2694166666665,2352,18,2548.850111111111,1.0609487103174604,0.034897392290249435,1.062189377834467,0.979010635340529,0.032202233591086454,0.980155484928694,FALSE,AmeriFlux,AMF,v1.3,AMF_BR-Ma2_FLUXNET_1999-2016_v1.3_r1.zip
BR-Ma3,30,2134.5123,70.20823333333333,2136.9631020833335,2395,11,2119.054909090909,0.8912368684759916,0.02931450243562978,0.8922601678844816,1.0072944739859158,0.033131861299173795,1.0084510282936026,FALSE,AmeriFlux,AMF,v1.3,AMF_BR-Ma3_FLUXNET_2008-2018_v1.3_r1.zip
BR-Npw,30,1433.2037,47.32026666666667,1440.3106166666666,1320,5,1480.2686,1.085760378787879,0.03584868686868687,1.0911444065656566,0.968205162225288,0.03196735151084517,0.9730062616113498,FALSE,AmeriFlux,AMF,v1.3,AMF_BR-Npw_FLUXNET_2013-2017_v1.3_r1.zip
BR-SM1,30,5637.838066666666,185.24103333333335,5638.273952083333,1473,2,5781.649,3.8274528626386055,0.12575766010409595,3.82774877941842,0.975126312003144,0.03203948100850351,0.9752017031963256,TRUE,AmeriFlux,AMF,v1.3,AMF_BR-SM1_FLUXNET_2015-2016_v1.3_r1.zip
BR-Sa1,30,2009.1521666666667,66.23433333333334,2016.0075208333333,1868,10,2164.2986,1.0755632583868666,0.03545735189150607,1.079233148197716,0.9283156061121449,0.030603140127398936,0.931483077627705,FALSE,AmeriFlux,AMF,v1.3,AMF_BR-Sa1_FLUXNET_2002-2011_v1.3_r1.zip
BR-Sa3,30,1457.5392666666667,48.0575,1462.75015625,1852,5,1535.3652,0.7870082433405328,0.02594897408207343,0.7898218986231101,0.9493111258915251,0.03130037075218326,0.9527050347695779,FALSE,AmeriFlux,AMF,v1.3,AMF_BR-Sa3_FLUXNET_2000-2004_v1.3_r1.zip
BR-Xpw,30,1431.8699666666666,47.2788,1439.048475,1341,4,1191.6280000000002,1.0677628386776037,0.03525637583892617,1.0731159395973155,1.2016081920420354,0.03967580486527674,1.207632310586861,FALSE,AmeriFlux,AMF,v1.3,AMF_BR-Xpw_FLUXNET_2017-2022_v1.3_r1.zip
BW-Gum,30,2356.7997666666665,77.97396666666667,2373.3326104166667,462,3,2178.9333333333334,5.101298196248196,0.16877481962481963,5.1370835723304475,1.081630048341696,0.03578538428588912,1.08921763420175,FALSE,ICOS,FLX,v1.3,FLX_BW-Gum_FLUXNET_2018-2020_v1.3_r1.zip
BW-Nxr,30,2185.233133333333,72.26753333333333,2199.6430458333334,436,2,1852.4725,5.012002599388379,0.16575122324159022,5.045052857415902,1.1796305388249126,0.03901139333152494,1.1874092845282904,FALSE,ICOS,FLX,v1.3,FLX_BW-Nxr_FLUXNET_2019-2020_v1.3_r1.zip
CA-ARB,30,488.89663333333334,16.008233333333333,487.2506020833333,625,10,483.959,0.7822346133333333,0.025613173333333333,0.7796009633333333,1.010202586031737,0.03307766429249861,1.0068014069029263,FALSE,AmeriFlux,AMF,v1.3,AMF_CA-ARB_FLUXNET_2011-2024_v1.3_r1.zip
CA-ARF,30,488.89456666666666,16.008166666666668,487.24857291666666,625,10,483.9585,0.7822313066666666,0.02561306666666667,0.7795977166666667,1.0101993593803325,0.03307756071371133,1.0067982542235887,FALSE,AmeriFlux,AMF,v1.3,AMF_CA-ARF_FLUXNET_2011-2024_v1.3_r1.zip
CA-BOU,30,711.3454333333333,23.335866666666668,710.2854416666667,1032,3,712.8586666666666,0.6892882105943152,0.022612273901808786,0.6882610868863049,0.9978772323265575,0.03273561472680887,0.9963902732472449,FALSE,AmeriFlux,AMF,v1.3,AMF_CA-BOU_FLUXNET_2018-2020_v1.3_r1.zip
CA-CF1,30,3649.1881,119.4562,3635.9480875,417,2,3710.233,8.751050599520383,0.28646570743405275,8.71929997002398,0.9835468823656087,0.03219641461870454,0.9799783699568193,FALSE,AmeriFlux,AMF,v1.3,AMF_CA-CF1_FLUXNET_2007-2008_v1.3_r1.zip
CA-CF2,30,4963.8835,162.49276666666668,4945.873585416667,417,4,5143.842000000001,11.903797362110312,0.38967090327737813,11.860608118505198,0.9650147691161586,0.0315897663004942,0.9615135117712921,TRUE,AmeriFlux,AMF,v1.3,AMF_CA-CF2_FLUXNET_2008-2011_v1.3_r1.zip
CA-CF3,30,252.5199,8.266233333333334,251.60347708333333,417,NA,NA,0.605563309352518,0.019823101518784973,0.6033656524780175,NA,NA,NA,FALSE,AmeriFlux,AMF,v1.3,AMF_CA-CF3_FLUXNET_2022-2025_v1.3_r1.zip
CA-Ca1,30,1315.8228666666666,43.2451,1316.2727312499999,1692,14,1338.2565714285715,0.7776730890464932,0.02555856973995272,0.7779389664598108,0.9832366190154723,0.03231450599479322,0.9835727762165186,FALSE,AmeriFlux,AMF,v1.3,AMF_CA-Ca1_FLUXNET_1997-2010_v1.3_r1.zip
CA-Ca2,30,1178.4454666666666,38.730133333333335,1178.8484333333333,1587,11,1145.531,0.7425617307288385,0.024404620877966816,0.742815647973115,1.028732934042524,0.03380976449640676,1.029084706859381,FALSE,AmeriFlux,AMF,v1.3,AMF_CA-Ca2_FLUXNET_2000-2010_v1.3_r1.zip
CA-Ca3,30,1772.5385666666666,58.26923333333333,1773.5697895833334,1582,20,1678.69,1.120441571849979,0.0368326380109566,1.1210934194584914,1.055905835304116,0.03471113388018832,1.056520137478232,FALSE,AmeriFlux,AMF,v1.3,AMF_CA-Ca3_FLUXNET_2001-2024_v1.3_r1.zip
CA-Cbo,30,3332.7779666666665,109.4074,3330.0877375,874,25,3352.78208,3.8132471014492753,0.12518009153318077,3.8101690360411897,0.9940335778299872,0.03263182556738074,0.9932311907071515,FALSE,AmeriFlux,AMF,v1.3,AMF_CA-Cbo_FLUXNET_1996-2024_v1.3_r1.zip
CA-DB2,30,1196.4158333333332,39.331133333333334,1197.1413708333334,1342,2,1236.9445,0.8915170144063586,0.029307848981619474,0.8920576533780428,0.9672348543797504,0.03179700733002437,0.967821410607617,FALSE,AmeriFlux,AMF,v1.3,AMF_CA-DB2_FLUXNET_2019-2024_v1.3_r1.zip
CA-DBB,30,1139.3527,37.446733333333334,1139.7849458333333,1469,6,1161.1425,0.7755974812797821,0.025491309280689812,0.7758917262309961,0.9812341723776367,0.03224990329208804,0.9816064314529296,FALSE,AmeriFlux,AMF,v1.3,AMF_CA-DBB_FLUXNET_2015-2024_v1.3_r1.zip
CA-DSM,30,1166.4762333333333,38.3469,1167.18376875,1464,NA,NA,0.796773383424408,0.02619323770491803,0.7972566726434426,NA,NA,NA,FALSE,AmeriFlux,AMF,v1.3,AMF_CA-DSM_FLUXNET_2021-2024_v1.3_r1.zip
CA-EM1,30,395.9318333333333,12.964766666666668,394.61508541666666,480,NA,NA,0.824857986111111,0.027009930555555558,0.8221147612847222,NA,NA,NA,FALSE,AmeriFlux,AMF,v1.3,AMF_CA-EM1_FLUXNET_2021-2023_v1.3_r1.zip
CA-EM2,30,298.75856666666664,9.783,297.7700625,480,NA,NA,0.6224136805555555,0.02038125,0.620354296875,NA,NA,NA,FALSE,AmeriFlux,AMF,v1.3,AMF_CA-EM2_FLUXNET_2021-2023_v1.3_r1.zip
CA-Gro,30,822.5417666666667,26.975533333333335,821.0677958333333,740,12,833.25375,1.111542927927928,0.03645342342342343,1.1095510754504505,0.9871443922894637,0.03237373169137653,0.985375458356273,FALSE,AmeriFlux,AMF,v1.3,AMF_CA-Gro_FLUXNET_2003-2014_v1.3_r1.zip
CA-HPC,30,1114.4470666666666,36.513866666666665,1111.3908166666668,238,1,1581.344,4.682550700280112,0.15341960784313724,4.66970931372549,0.7047467639341387,0.023090400739286747,0.7028140725020405,FALSE,AmeriFlux,AMF,v1.3,AMF_CA-HPC_FLUXNET_2018-2018_v1.3_r1.zip
CA-KLP,30,573.9364666666667,18.8073,572.44719375,648,10,578.6282,0.8857044238683127,0.029023611111111115,0.8834061631944444,0.9918916268973179,0.03250325511269586,0.9893178274926802,FALSE,AmeriFlux,AMF,v1.3,AMF_CA-KLP_FLUXNET_2011-2020_v1.3_r1.zip
CA-LP1,30,537.0924333333334,17.6271,536.52485625,723,14,538.5635714285714,0.7428664361456893,0.0243804979253112,0.7420814056016597,0.9972684040041256,0.03272984088627287,0.9962145319759306,FALSE,AmeriFlux,AMF,v1.3,AMF_CA-LP1_FLUXNET_2007-2024_v1.3_r1.zip
CA-LU1,30,384.5509333333333,12.591366666666666,383.24972291666666,350,1,617.749,1.0987169523809523,0.03597533333333333,1.0949992083333333,0.6225035302903498,0.0203826581130308,0.6203971563153751,FALSE,AmeriFlux,AMF,v1.3,AMF_CA-LU1_FLUXNET_2020-2023_v1.3_r1.zip
CA-LU2,30,358.3070666666667,11.732066666666666,357.0947791666667,355,1,532.683,1.0093156807511738,0.033048075117370894,1.0059007863849765,0.6726459576646273,0.022024481101643317,0.6703701435312684,FALSE,AmeriFlux,AMF,v1.3,AMF_CA-LU2_FLUXNET_2020-2023_v1.3_r1.zip
CA-MA1,30,443.6125666666667,14.527566666666667,442.18281041666665,519,3,461.591,0.8547448298008992,0.02799145793192036,0.8519900008028259,0.9610511614538989,0.03147281178936909,0.9579537088389216,FALSE,AmeriFlux,AMF,v1.3,AMF_CA-MA1_FLUXNET_2009-2011_v1.3_r1.zip
CA-MA2,30,462.4175666666667,15.1434,460.9272375,518,3,480.241,0.8926980051480052,0.029234362934362934,0.8898209218146718,0.9628864813014022,0.031532917847497406,0.9597831869832022,FALSE,AmeriFlux,AMF,v1.3,AMF_CA-MA2_FLUXNET_2009-2011_v1.3_r1.zip
CA-MA3,30,473.8713333333333,15.5195,472.37478125,519,3,480.46233333333333,0.9130468850353243,0.029902697495183046,0.910163355009634,0.9862819631368952,0.03230117935016758,0.9831671464707258,FALSE,AmeriFlux,AMF,v1.3,AMF_CA-MA3_FLUXNET_2009-2011_v1.3_r1.zip
CA-Man,30,328.0806333333333,10.7311,326.62785625,509,15,324.88713333333334,0.6445592010478061,0.02108271119842829,0.6417050221021611,1.009829567478511,0.03303024004028476,1.0053579312261673,FALSE,AmeriFlux,AMF,v1.3,AMF_CA-Man_FLUXNET_1994-2008_v1.3_r1.zip
