site_id,TIMESTAMP,P_ERA,year,days,excluded
AR-CCa,2002-07-01,5.784,2002,31,FALSE
AR-CCa,2002-08-01,9.108,2002,31,FALSE
AR-CCa,2002-09-01,6.563,2002,30,FALSE
AR-CCa,2002-10-01,21.061,2002,31,FALSE
AR-CCa,2002-11-01,20.717,2002,30,FALSE
AR-CCa,2002-12-01,19.399,2002,31,FALSE
AR-CCa,2003-01-01,5.264,2003,31,FALSE
AR-CCa,2003-02-01,26.603,2003,28,FALSE
AR-CCa,2003-03-01,6.952,2003,31,FALSE
AR-CCa,2003-04-01,8.87,2003,30,FALSE
AR-CCa,2003-05-01,12.247,2003,31,FALSE
AR-CCa,2003-06-01,3.148,2003,30,FALSE
AR-CCa,2003-07-01,5.214,2003,31,FALSE
AR-CCa,2003-08-01,3.823,2003,31,FALSE
AR-CCa,2003-09-01,3.64,2003,30,FALSE
AR-CCa,2003-10-01,14.482,2003,31,FALSE
AR-CCa,2003-11-01,27.209,2003,30,FALSE
AR-CCa,2003-12-01,12.037,2003,31,FALSE
AR-CCa,2004-01-01,16.227,2004,31,FALSE
AR-CCa,2004-02-01,2.803,2004,29,FALSE
AR-CCa,2004-03-01,6.63,2004,31,FALSE
AR-CCa,2004-04-01,16.607,2004,30,FALSE
AR-CCa,2004-05-01,6.582,2004,31,FALSE
AR-CCa,2004-06-01,1.871,2004,30,FALSE
AR-CCa,2004-07-01,10.08,2004,31,FALSE
AR-CCa,2004-08-01,5.495,2004,31,FALSE
AR-CCa,2004-09-01,5.547,2004,30,FALSE
AR-CCa,2004-10-01,11.502,2004,31,FALSE
AR-CCa,2004-11-01,11.894,2004,30,FALSE
AR-CCa,2004-12-01,13.537,2004,31,FALSE
AR-CCa,2005-01-01,17.223,2005,31,FALSE
AR-CCa,2005-02-01,11.735,2005,28,FALSE
AR-CCa,2005-03-01,16.999,2005,31,FALSE
AR-CCa,2005-04-01,2.116,2005,30,FALSE
AR-CCa,2005-05-01,1.545,2005,31,FALSE
AR-CCa,2005-06-01,5.539,2005,30,FALSE
AR-CCa,2005-07-01,4,2005,31,FALSE
AR-CCa,2005-08-01,10.402,2005,31,FALSE
AR-CCa,2005-09-01,7.215,2005,30,FALSE
AR-CCa,2005-10-01,7.175,2005,31,FALSE
AR-CCa,2005-11-01,11.027,2005,30,FALSE
AR-CCa,2005-12-01,5.557,2005,31,FALSE
AR-CCa,2006-01-01,25.308,2006,31,FALSE
AR-CCa,2006-02-01,15.628,2006,28,FALSE
AR-CCa,2006-03-01,8.884,2006,31,FALSE
AR-CCa,2006-04-01,7.952,2006,30,FALSE
AR-CCa,2006-05-01,0.468,2006,31,FALSE
AR-CCa,2006-06-01,3.304,2006,30,FALSE
AR-CCa,2006-07-01,3.063,2006,31,FALSE
AR-CCa,2006-08-01,0.428,2006,31,FALSE
AR-CCa,2006-09-01,4.453,2006,30,FALSE
AR-CCa,2006-10-01,26.917,2006,31,FALSE
AR-CCa,2006-11-01,6.827,2006,30,FALSE
AR-CCa,2006-12-01,14.211,2006,31,FALSE
AR-CCa,2007-01-01,14.204,2007,31,FALSE
AR-CCa,2007-02-01,21.571,2007,28,FALSE
AR-CCa,2007-03-01,16.553,2007,31,FALSE
AR-CCa,2007-04-01,7.89,2007,30,FALSE
AR-CCa,2007-05-01,3.126,2007,31,FALSE
AR-CCa,2007-06-01,1.534,2007,30,FALSE
AR-CCa,2007-07-01,0.778,2007,31,FALSE
AR-CCa,2007-08-01,0.956,2007,31,FALSE
AR-CCa,2007-09-01,14.592,2007,30,FALSE
AR-CCa,2007-10-01,13.891,2007,31,FALSE
AR-CCa,2007-11-01,9,2007,30,FALSE
AR-CCa,2007-12-01,5.578,2007,31,FALSE
AR-CCa,2008-01-01,13.372,2008,31,FALSE
AR-CCa,2008-02-01,16.565,2008,29,FALSE
AR-CCa,2008-03-01,14.98,2008,31,FALSE
AR-CCa,2008-04-01,1.758,2008,30,FALSE
AR-CCa,2008-05-01,2.547,2008,31,FALSE
AR-CCa,2008-06-01,3.626,2008,30,FALSE
AR-CCa,2008-07-01,7.181,2008,31,FALSE
AR-CCa,2008-08-01,3.091,2008,31,FALSE
AR-CCa,2008-09-01,7.884,2008,30,FALSE
AR-CCa,2008-10-01,14.909,2008,31,FALSE
AR-CCa,2008-11-01,9.099,2008,30,FALSE
AR-CCa,2008-12-01,9.425,2008,31,FALSE
AR-CCa,2009-01-01,4.401,2009,31,FALSE
AR-CCa,2009-02-01,11.569,2009,28,FALSE
AR-CCa,2009-03-01,8.938,2009,31,FALSE
AR-CCa,2009-04-01,4.848,2009,30,FALSE
AR-CCa,2009-05-01,4.959,2009,31,FALSE
AR-CCa,2009-06-01,0.939,2009,30,FALSE
AR-CCa,2009-07-01,3.861,2009,31,FALSE
AR-CCa,2009-08-01,0.831,2009,31,FALSE
AR-CCa,2009-09-01,11.912,2009,30,FALSE
AR-CCa,2009-10-01,5.131,2009,31,FALSE
AR-CCa,2009-11-01,14.938,2009,30,FALSE
AR-CCa,2009-12-01,24.129,2009,31,FALSE
AR-CCa,2010-01-01,12.94,2010,31,FALSE
AR-CCa,2010-02-01,28.337,2010,28,FALSE
AR-CCa,2010-03-01,7.123,2010,31,FALSE
AR-CCa,2010-04-01,3.056,2010,30,FALSE
AR-CCa,2010-05-01,4.726,2010,31,FALSE
AR-CCa,2010-06-01,3.767,2010,30,FALSE
AR-CCa,2010-07-01,4.569,2010,31,FALSE
AR-CCa,2010-08-01,3.213,2010,31,FALSE
AR-CCa,2010-09-01,11.657,2010,30,FALSE
AR-CCa,2010-10-01,5.03,2010,31,FALSE
AR-CCa,2010-11-01,4.199,2010,30,FALSE
AR-CCa,2010-12-01,6.445,2010,31,FALSE
AR-CCa,2011-01-01,16.771,2011,31,FALSE
AR-CCa,2011-02-01,10.071,2011,28,FALSE
AR-CCa,2011-03-01,7.367,2011,31,FALSE
AR-CCa,2011-04-01,10.959,2011,30,FALSE
AR-CCa,2011-05-01,4.655,2011,31,FALSE
AR-CCa,2011-06-01,3.491,2011,30,FALSE
AR-CCa,2011-07-01,7.912,2011,31,FALSE
AR-CCa,2011-08-01,1.03,2011,31,FALSE
AR-CCa,2011-09-01,2.736,2011,30,FALSE
AR-CCa,2011-10-01,9.166,2011,31,FALSE
AR-CCa,2011-11-01,9.131,2011,30,FALSE
AR-CCa,2011-12-01,0.742,2011,31,FALSE
AR-CCa,2012-01-01,11.637,2012,31,FALSE
AR-CCa,2012-02-01,14.774,2012,29,FALSE
AR-CCa,2012-03-01,13.233,2012,31,FALSE
AR-CCa,2012-04-01,4.174,2012,30,FALSE
AR-CCa,2012-05-01,13.408,2012,31,FALSE
AR-CCa,2012-06-01,0.886,2012,30,FALSE
AR-CCa,2012-07-01,0.131,2012,31,FALSE
AR-CCa,2012-08-01,16.56,2012,31,FALSE
AR-CCa,2012-09-01,12.38,2012,30,FALSE
AR-CCa,2012-10-01,24.315,2012,31,FALSE
AR-CCa,2012-11-01,15.789,2012,30,FALSE
AR-CCa,2012-12-01,16.868,2012,31,FALSE
AR-CCa,2013-01-01,2.093,2013,31,FALSE
AR-CCa,2013-02-01,2.456,2013,28,FALSE
AR-CCa,2013-03-01,8.77,2013,31,FALSE
AR-CCa,2013-04-01,9.005,2013,30,FALSE
AR-CCa,2013-05-01,8.58,2013,31,FALSE
AR-CCa,2013-06-01,0.793,2013,30,FALSE
AR-CCa,2013-07-01,5.114,2013,31,FALSE
AR-CCa,2013-08-01,0.304,2013,31,FALSE
AR-CCa,2013-09-01,7.781,2013,30,FALSE
AR-CCa,2013-10-01,4.845,2013,31,FALSE
AR-CCa,2013-11-01,19.15,2013,30,FALSE
AR-CCa,2013-12-01,9.396,2013,31,FALSE
AR-CCa,2014-01-01,20.958,2014,31,FALSE
AR-CCa,2014-02-01,29.168,2014,28,FALSE
AR-CCa,2014-03-01,7.504,2014,31,FALSE
AR-CCa,2014-04-01,21.404,2014,30,FALSE
AR-CCa,2014-05-01,5.664,2014,31,FALSE
AR-CCa,2014-06-01,4.003,2014,30,FALSE
AR-CCa,2014-07-01,7.771,2014,31,FALSE
AR-CCa,2014-08-01,2.004,2014,31,FALSE
AR-CCa,2014-09-01,6.697,2014,30,FALSE
AR-CCa,2014-10-01,13.05,2014,31,FALSE
AR-CCa,2014-11-01,11.708,2014,30,FALSE
AR-CCa,2014-12-01,9.643,2014,31,FALSE
AR-CCa,2015-01-01,13.886,2015,31,FALSE
AR-CCa,2015-02-01,6.102,2015,28,FALSE
AR-CCa,2015-03-01,6.845,2015,31,FALSE
AR-CCa,2015-04-01,14.538,2015,30,FALSE
AR-CCa,2015-05-01,9.432,2015,31,FALSE
AR-CCa,2015-06-01,2.503,2015,30,FALSE
AR-CCa,2015-07-01,3.454,2015,31,FALSE
AR-CCa,2015-08-01,15.731,2015,31,FALSE
AR-CCa,2015-09-01,3.348,2015,30,FALSE
AR-CCa,2015-10-01,10.715,2015,31,FALSE
AR-CCa,2015-11-01,10.018,2015,30,FALSE
AR-CCa,2015-12-01,8.647,2015,31,FALSE
AR-CCa,2016-01-01,12.402,2016,31,FALSE
AR-CCa,2016-02-01,17.766,2016,29,FALSE
AR-CCa,2016-03-01,8.405,2016,31,FALSE
AR-CCa,2016-04-01,17.481,2016,30,FALSE
AR-CCa,2016-05-01,3.625,2016,31,FALSE
AR-CCa,2016-06-01,3.209,2016,30,FALSE
AR-CCa,2016-07-01,4.349,2016,31,FALSE
AR-CCa,2016-08-01,0.421,2016,31,FALSE
AR-CCa,2016-09-01,6.162,2016,30,FALSE
AR-CCa,2016-10-01,16.382,2016,31,FALSE
AR-CCa,2016-11-01,5.317,2016,30,FALSE
AR-CCa,2016-12-01,19.458,2016,31,FALSE
AR-CCa,2017-01-01,8.536,2017,31,FALSE
AR-CCa,2017-02-01,14.266,2017,28,FALSE
AR-CCa,2017-03-01,8.144,2017,31,FALSE
AR-CCa,2017-04-01,18.783,2017,30,FALSE
AR-CCa,2017-05-01,6.889,2017,31,FALSE
AR-CCa,2017-06-01,5.417,2017,30,FALSE
AR-CCa,2017-07-01,6.652,2017,31,FALSE
AR-CCa,2017-08-01,6.989,2017,31,FALSE
AR-CCa,2017-09-01,18.55,2017,30,FALSE
AR-CCa,2017-10-01,7.612,2017,31,FALSE
AR-CCa,2017-11-01,5.871,2017,30,FALSE
AR-CCa,2017-12-01,8.649,2017,31,FALSE
AR-CCa,2018-01-01,8.525,2018,31,FALSE
AR-CCa,2018-02-01,3.788,2018,28,FALSE
AR-CCa,2018-03-01,6.176,2018,31,FALSE
AR-CCa,2018-04-01,22.83,2018,30,FALSE
AR-CCa,2018-05-01,7.378,2018,31,FALSE
AR-CCa,2018-06-01,3.906,2018,30,FALSE
AR-CCa,2018-07-01,4.416,2018,31,FALSE
AR-CCa,2018-08-01,7.106,2018,31,FALSE
AR-CCa,2018-09-01,15.328,2018,30,FALSE
AR-CCa,2018-10-01,9.491,2018,31,FALSE
AR-CCa,2018-11-01,23.635,2018,30,FALSE
AR-CCa,2018-12-01,17.738,2018,31,FALSE
AR-CCa,2019-01-01,17.849,2019,31,FALSE
AR-CCa,2019-02-01,3.643,2019,28,FALSE
AR-CCa,2019-03-01,8.514,2019,31,FALSE
AR-CCa,2019-04-01,3.484,2019,30,FALSE
AR-CCa,2019-05-01,4.995,2019,31,FALSE
AR-CCa,2019-06-01,9.303,2019,30,FALSE
AR-CCa,2019-07-01,0.698,2019,31,FALSE
AR-CCa,2019-08-01,0.952,2019,31,FALSE
AR-CCa,2019-09-01,1.336,2019,30,FALSE
AR-CCa,2019-10-01,9.162,2019,31,FALSE
AR-CCa,2019-11-01,11.03,2019,30,FALSE
AR-CCa,2019-12-01,14.425,2019,31,FALSE
AR-CCa,2020-01-01,11.568,2020,31,FALSE
AR-CCa,2020-02-01,11.767,2020,29,FALSE
AR-CCa,2020-03-01,27.286,2020,31,FALSE
AR-CCa,2020-04-01,9.29,2020,30,FALSE
AR-CCa,2020-05-01,0.85,2020,31,FALSE
AR-CCa,2020-06-01,3.454,2020,30,FALSE
AR-CCa,2020-07-01,1.219,2020,31,FALSE
AR-CCa,2020-08-01,2.031,2020,31,FALSE
AR-CCa,2020-09-01,9.806,2020,30,FALSE
AR-CCa,2020-10-01,10.705,2020,31,FALSE
AR-CCa,2020-11-01,4.415,2020,30,FALSE
AR-CCa,2020-12-01,4.508,2020,31,FALSE
AR-CCg,1991-01-01,14.837,1991,31,FALSE
AR-CCg,1991-02-01,5.571,1991,28,FALSE
AR-CCg,1991-03-01,4.283,1991,31,FALSE
AR-CCg,1991-04-01,11.581,1991,30,FALSE
AR-CCg,1991-05-01,3.781,1991,31,FALSE
AR-CCg,1991-06-01,12.708,1991,30,FALSE
AR-CCg,1991-07-01,1.89,1991,31,FALSE
AR-CCg,1991-08-01,6.182,1991,31,FALSE
AR-CCg,1991-09-01,15.638,1991,30,FALSE
AR-CCg,1991-10-01,5.778,1991,31,FALSE
AR-CCg,1991-11-01,11.269,1991,30,FALSE
AR-CCg,1991-12-01,20.124,1991,31,FALSE
AR-CCg,1992-01-01,11.754,1992,31,FALSE
AR-CCg,1992-02-01,9.446,1992,29,FALSE
AR-CCg,1992-03-01,17.703,1992,31,FALSE
AR-CCg,1992-04-01,4.749,1992,30,FALSE
AR-CCg,1992-05-01,5.781,1992,31,FALSE
AR-CCg,1992-06-01,8.54,1992,30,FALSE
AR-CCg,1992-07-01,2.515,1992,31,FALSE
AR-CCg,1992-08-01,7.415,1992,31,FALSE
AR-CCg,1992-09-01,5.361,1992,30,FALSE
AR-CCg,1992-10-01,10.887,1992,31,FALSE
AR-CCg,1992-11-01,15.18,1992,30,FALSE
AR-CCg,1992-12-01,10.573,1992,31,FALSE
AR-CCg,1993-01-01,18.238,1993,31,FALSE
AR-CCg,1993-02-01,5.037,1993,28,FALSE
AR-CCg,1993-03-01,8.602,1993,31,FALSE
AR-CCg,1993-04-01,28.457,1993,30,FALSE
AR-CCg,1993-05-01,13.962,1993,31,FALSE
AR-CCg,1993-06-01,11.86,1993,30,FALSE
AR-CCg,1993-07-01,0.203,1993,31,FALSE
AR-CCg,1993-08-01,2.742,1993,31,FALSE
AR-CCg,1993-09-01,10.904,1993,30,FALSE
AR-CCg,1993-10-01,9.972,1993,31,FALSE
AR-CCg,1993-11-01,19.41,1993,30,FALSE
AR-CCg,1993-12-01,12.365,1993,31,FALSE
AR-CCg,1994-01-01,8.458,1994,31,FALSE
AR-CCg,1994-02-01,8.916,1994,28,FALSE
AR-CCg,1994-03-01,3.601,1994,31,FALSE
AR-CCg,1994-04-01,14.07,1994,30,FALSE
AR-CCg,1994-05-01,10.811,1994,31,FALSE
AR-CCg,1994-06-01,6.077,1994,30,FALSE
AR-CCg,1994-07-01,3.273,1994,31,FALSE
AR-CCg,1994-08-01,6.179,1994,31,FALSE
AR-CCg,1994-09-01,5.464,1994,30,FALSE
AR-CCg,1994-10-01,10.049,1994,31,FALSE
AR-CCg,1994-11-01,7.602,1994,30,FALSE
AR-CCg,1994-12-01,16.147,1994,31,FALSE
AR-CCg,1995-01-01,11.543,1995,31,FALSE
AR-CCg,1995-02-01,6.208,1995,28,FALSE
AR-CCg,1995-03-01,15.149,1995,31,FALSE
AR-CCg,1995-04-01,29.264,1995,30,FALSE
AR-CCg,1995-05-01,0.539,1995,31,FALSE
AR-CCg,1995-06-01,2.555,1995,30,FALSE
AR-CCg,1995-07-01,1.064,1995,31,FALSE
AR-CCg,1995-08-01,2.97,1995,31,FALSE
AR-CCg,1995-09-01,2.189,1995,30,FALSE
AR-CCg,1995-10-01,9.487,1995,31,FALSE
AR-CCg,1995-11-01,11.713,1995,30,FALSE
AR-CCg,1995-12-01,6.253,1995,31,FALSE
AR-CCg,1996-01-01,14.773,1996,31,FALSE
AR-CCg,1996-02-01,17.667,1996,29,FALSE
AR-CCg,1996-03-01,9.439,1996,31,FALSE
AR-CCg,1996-04-01,14.526,1996,30,FALSE
AR-CCg,1996-05-01,6.394,1996,31,FALSE
AR-CCg,1996-06-01,4.336,1996,30,FALSE
AR-CCg,1996-07-01,5.101,1996,31,FALSE
AR-CCg,1996-08-01,7.227,1996,31,FALSE
AR-CCg,1996-09-01,4.321,1996,30,FALSE
AR-CCg,1996-10-01,12.571,1996,31,FALSE
AR-CCg,1996-11-01,11.828,1996,30,FALSE
AR-CCg,1996-12-01,15.247,1996,31,FALSE
AR-CCg,1997-01-01,12.494,1997,31,FALSE
AR-CCg,1997-02-01,12.458,1997,28,FALSE
AR-CCg,1997-03-01,12.052,1997,31,FALSE
AR-CCg,1997-04-01,7.309,1997,30,FALSE
AR-CCg,1997-05-01,7.716,1997,31,FALSE
AR-CCg,1997-06-01,11.556,1997,30,FALSE
AR-CCg,1997-07-01,5.327,1997,31,FALSE
AR-CCg,1997-08-01,6.418,1997,31,FALSE
AR-CCg,1997-09-01,4.541,1997,30,FALSE
AR-CCg,1997-10-01,22.81,1997,31,FALSE
AR-CCg,1997-11-01,15.377,1997,30,FALSE
AR-CCg,1997-12-01,19.138,1997,31,FALSE
AR-CCg,1998-01-01,18.762,1998,31,FALSE
AR-CCg,1998-02-01,12.17,1998,28,FALSE
AR-CCg,1998-03-01,7.842,1998,31,FALSE
AR-CCg,1998-04-01,21.141,1998,30,FALSE
AR-CCg,1998-05-01,4.254,1998,31,FALSE
AR-CCg,1998-06-01,0.733,1998,30,FALSE
AR-CCg,1998-07-01,3.227,1998,31,FALSE
AR-CCg,1998-08-01,3.625,1998,31,FALSE
AR-CCg,1998-09-01,7.396,1998,30,FALSE
AR-CCg,1998-10-01,4.244,1998,31,FALSE
AR-CCg,1998-11-01,10.617,1998,30,FALSE
AR-CCg,1998-12-01,5.244,1998,31,FALSE
AR-CCg,1999-01-01,6.722,1999,31,FALSE
AR-CCg,1999-02-01,9.357,1999,28,FALSE
AR-CCg,1999-03-01,22.246,1999,31,FALSE
AR-CCg,1999-04-01,6.985,1999,30,FALSE
AR-CCg,1999-05-01,6.066,1999,31,FALSE
AR-CCg,1999-06-01,1.18,1999,30,FALSE
AR-CCg,1999-07-01,7.371,1999,31,FALSE
AR-CCg,1999-08-01,7.27,1999,31,FALSE
AR-CCg,1999-09-01,14.124,1999,30,FALSE
AR-CCg,1999-10-01,8.102,1999,31,FALSE
AR-CCg,1999-11-01,6.934,1999,30,FALSE
AR-CCg,1999-12-01,13.464,1999,31,FALSE
AR-CCg,2000-01-01,10.42,2000,31,FALSE
AR-CCg,2000-02-01,21.681,2000,29,FALSE
AR-CCg,2000-03-01,12.108,2000,31,FALSE
AR-CCg,2000-04-01,8.526,2000,30,FALSE
AR-CCg,2000-05-01,12.348,2000,31,FALSE
AR-CCg,2000-06-01,2.995,2000,30,FALSE
AR-CCg,2000-07-01,1.09,2000,31,FALSE
AR-CCg,2000-08-01,4.203,2000,31,FALSE
AR-CCg,2000-09-01,11.089,2000,30,FALSE
AR-CCg,2000-10-01,17.392,2000,31,FALSE
AR-CCg,2000-11-01,13.213,2000,30,FALSE
AR-CCg,2000-12-01,10.778,2000,31,FALSE
AR-CCg,2001-01-01,22.864,2001,31,FALSE
AR-CCg,2001-02-01,13.81,2001,28,FALSE
AR-CCg,2001-03-01,35.243,2001,31,FALSE
AR-CCg,2001-04-01,10.669,2001,30,FALSE
AR-CCg,2001-05-01,4.913,2001,31,FALSE
AR-CCg,2001-06-01,5.479,2001,30,FALSE
AR-CCg,2001-07-01,3.006,2001,31,FALSE
AR-CCg,2001-08-01,11.142,2001,31,FALSE
AR-CCg,2001-09-01,12.476,2001,30,FALSE
AR-CCg,2001-10-01,27.716,2001,31,FALSE
AR-CCg,2001-11-01,15.841,2001,30,FALSE
AR-CCg,2001-12-01,5.866,2001,31,FALSE
AR-CCg,2002-01-01,10.128,2002,31,FALSE
AR-CCg,2002-02-01,13.606,2002,28,FALSE
AR-CCg,2002-03-01,25.836,2002,31,FALSE
AR-CCg,2002-04-01,7.657,2002,30,FALSE
AR-CCg,2002-05-01,13.353,2002,31,FALSE
AR-CCg,2002-06-01,1.982,2002,30,FALSE
AR-CCg,2002-07-01,6.611,2002,31,FALSE
AR-CCg,2002-08-01,10.278,2002,31,FALSE
AR-CCg,2002-09-01,7.239,2002,30,FALSE
AR-CCg,2002-10-01,24.679,2002,31,FALSE
AR-CCg,2002-11-01,27.178,2002,30,FALSE
AR-CCg,2002-12-01,17.533,2002,31,FALSE
AR-CCg,2003-01-01,6.259,2003,31,FALSE
AR-CCg,2003-02-01,21.017,2003,28,FALSE
AR-CCg,2003-03-01,9.327,2003,31,FALSE
AR-CCg,2003-04-01,9.69,2003,30,FALSE
AR-CCg,2003-05-01,8.242,2003,31,FALSE
AR-CCg,2003-06-01,3.006,2003,30,FALSE
AR-CCg,2003-07-01,4.322,2003,31,FALSE
AR-CCg,2003-08-01,3.772,2003,31,FALSE
AR-CCg,2003-09-01,4.474,2003,30,FALSE
AR-CCg,2003-10-01,11.586,2003,31,FALSE
AR-CCg,2003-11-01,32.321,2003,30,FALSE
AR-CCg,2003-12-01,13.491,2003,31,FALSE
AR-CCg,2004-01-01,12.971,2004,31,FALSE
AR-CCg,2004-02-01,2.112,2004,29,FALSE
AR-CCg,2004-03-01,6.664,2004,31,FALSE
AR-CCg,2004-04-01,16.618,2004,30,FALSE
AR-CCg,2004-05-01,4.112,2004,31,FALSE
AR-CCg,2004-06-01,1.37,2004,30,FALSE
AR-CCg,2004-07-01,10.174,2004,31,FALSE
AR-CCg,2004-08-01,7.703,2004,31,FALSE
AR-CCg,2004-09-01,5.762,2004,30,FALSE
AR-CCg,2004-10-01,10.515,2004,31,FALSE
AR-CCg,2004-11-01,9.778,2004,30,FALSE
AR-CCg,2004-12-01,17.198,2004,31,FALSE
AR-CCg,2005-01-01,14.14,2005,31,FALSE
AR-CCg,2005-02-01,11.355,2005,28,FALSE
AR-CCg,2005-03-01,16.081,2005,31,FALSE
AR-CCg,2005-04-01,2.071,2005,30,FALSE
AR-CCg,2005-05-01,1.906,2005,31,FALSE
AR-CCg,2005-06-01,3.59,2005,30,FALSE
AR-CCg,2005-07-01,3.97,2005,31,FALSE
AR-CCg,2005-08-01,7.556,2005,31,FALSE
AR-CCg,2005-09-01,5.989,2005,30,FALSE
AR-CCg,2005-10-01,6.678,2005,31,FALSE
AR-CCg,2005-11-01,11,2005,30,FALSE
AR-CCg,2005-12-01,3.192,2005,31,FALSE
AR-CCg,2006-01-01,19.782,2006,31,FALSE
AR-CCg,2006-02-01,22.289,2006,28,FALSE
AR-CCg,2006-03-01,8.334,2006,31,FALSE
AR-CCg,2006-04-01,7.247,2006,30,FALSE
AR-CCg,2006-05-01,0.277,2006,31,FALSE
AR-CCg,2006-06-01,4.627,2006,30,FALSE
AR-CCg,2006-07-01,2.732,2006,31,FALSE
AR-CCg,2006-08-01,0.489,2006,31,FALSE
AR-CCg,2006-09-01,3.896,2006,30,FALSE
AR-CCg,2006-10-01,23.904,2006,31,FALSE
AR-CCg,2006-11-01,5.678,2006,30,FALSE
AR-CCg,2006-12-01,16.104,2006,31,FALSE
AR-CCg,2007-01-01,15.238,2007,31,FALSE
AR-CCg,2007-02-01,19.051,2007,28,FALSE
AR-CCg,2007-03-01,18.411,2007,31,FALSE
AR-CCg,2007-04-01,8.941,2007,30,FALSE
AR-CCg,2007-05-01,3.372,2007,31,FALSE
AR-CCg,2007-06-01,1.295,2007,30,FALSE
AR-CCg,2007-07-01,0.801,2007,31,FALSE
AR-CCg,2007-08-01,0.845,2007,31,FALSE
AR-CCg,2007-09-01,15.261,2007,30,FALSE
AR-CCg,2007-10-01,16.487,2007,31,FALSE
AR-CCg,2007-11-01,10.489,2007,30,FALSE
AR-CCg,2007-12-01,4.422,2007,31,FALSE
AR-CCg,2008-01-01,14.083,2008,31,FALSE
AR-CCg,2008-02-01,16.994,2008,29,FALSE
AR-CCg,2008-03-01,15.637,2008,31,FALSE
AR-CCg,2008-04-01,1.2,2008,30,FALSE
AR-CCg,2008-05-01,3.605,2008,31,FALSE
AR-CCg,2008-06-01,3.871,2008,30,FALSE
AR-CCg,2008-07-01,5.664,2008,31,FALSE
AR-CCg,2008-08-01,6.029,2008,31,FALSE
AR-CCg,2008-09-01,7.291,2008,30,FALSE
AR-CCg,2008-10-01,15.962,2008,31,FALSE
AR-CCg,2008-11-01,12.616,2008,30,FALSE
AR-CCg,2008-12-01,8.09,2008,31,FALSE
AR-CCg,2009-01-01,4.713,2009,31,FALSE
AR-CCg,2009-02-01,5.554,2009,28,FALSE
AR-CCg,2009-03-01,7.146,2009,31,FALSE
AR-CCg,2009-04-01,2.77,2009,30,FALSE
AR-CCg,2009-05-01,3.449,2009,31,FALSE
AR-CCg,2009-06-01,1.44,2009,30,FALSE
AR-CCg,2009-07-01,3.742,2009,31,FALSE
AR-CCg,2009-08-01,0.438,2009,31,FALSE
AR-CCg,2009-09-01,12.534,2009,30,FALSE
AR-CCg,2009-10-01,4.987,2009,31,FALSE
AR-CCg,2009-11-01,12.092,2009,30,FALSE
AR-CCg,2009-12-01,19.328,2009,31,FALSE
AR-CCg,2010-01-01,13.135,2010,31,FALSE
AR-CCg,2010-02-01,29.29,2010,28,FALSE
AR-CCg,2010-03-01,8.776,2010,31,FALSE
AR-CCg,2010-04-01,4.353,2010,30,FALSE
AR-CCg,2010-05-01,4.309,2010,31,FALSE
AR-CCg,2010-06-01,4.006,2010,30,FALSE
AR-CCg,2010-07-01,3.866,2010,31,FALSE
AR-CCg,2010-08-01,3.176,2010,31,FALSE
AR-CCg,2010-09-01,15.274,2010,30,FALSE
AR-CCg,2010-10-01,4.357,2010,31,FALSE
AR-CCg,2010-11-01,6.681,2010,30,FALSE
AR-CCg,2010-12-01,7.713,2010,31,FALSE
AR-CCg,2011-01-01,14.876,2011,31,FALSE
AR-CCg,2011-02-01,8.806,2011,28,FALSE
AR-CCg,2011-03-01,9.748,2011,31,FALSE
AR-CCg,2011-04-01,8.438,2011,30,FALSE
AR-CCg,2011-05-01,3.641,2011,31,FALSE
AR-CCg,2011-06-01,5.616,2011,30,FALSE
AR-CCg,2011-07-01,8.297,2011,31,FALSE
AR-CCg,2011-08-01,1.901,2011,31,FALSE
AR-CCg,2011-09-01,2.225,2011,30,FALSE
AR-CCg,2011-10-01,6.338,2011,31,FALSE
AR-CCg,2011-11-01,11.848,2011,30,FALSE
AR-CCg,2011-12-01,0.587,2011,31,FALSE
AR-CCg,2012-01-01,17.467,2012,31,FALSE
AR-CCg,2012-02-01,18.162,2012,29,FALSE
AR-CCg,2012-03-01,20.61,2012,31,FALSE
AR-CCg,2012-04-01,3.765,2012,30,FALSE
AR-CCg,2012-05-01,16.731,2012,31,FALSE
AR-CCg,2012-06-01,0.473,2012,30,FALSE
AR-CCg,2012-07-01,0.192,2012,31,FALSE
AR-CCg,2012-08-01,22.085,2012,31,FALSE
AR-CCg,2012-09-01,7.803,2012,30,FALSE
AR-CCg,2012-10-01,34.21,2012,31,FALSE
AR-CCg,2012-11-01,13.377,2012,30,FALSE
AR-CCg,2012-12-01,19.963,2012,31,FALSE
AR-CCg,2013-01-01,3.429,2013,31,FALSE
AR-CCg,2013-02-01,2.277,2013,28,FALSE
AR-CCg,2013-03-01,9.263,2013,31,FALSE
AR-CCg,2013-04-01,10.288,2013,30,FALSE
AR-CCg,2013-05-01,5.3,2013,31,FALSE
AR-CCg,2013-06-01,0.405,2013,30,FALSE
AR-CCg,2013-07-01,4.417,2013,31,FALSE
AR-CCg,2013-08-01,0.466,2013,31,FALSE
AR-CCg,2013-09-01,6.209,2013,30,FALSE
AR-CCg,2013-10-01,5.113,2013,31,FALSE
AR-CCg,2013-11-01,15.476,2013,30,FALSE
AR-CCg,2013-12-01,10.572,2013,31,FALSE
AR-CCg,2014-01-01,17.727,2014,31,FALSE
