site_id,year,n_months,map_a,map_b,map_c,bio12_mm,ratio_to_bio12,flag_absolute,flag_relative
IE-CaC,2000,12,573.6610000000001,18.846,573.625125,883,0.6496727066817668,FALSE,FALSE
IE-CaC,2001,12,440.693,14.488,440.9785,883,0.49908607021517554,FALSE,TRUE
IE-CaC,2002,12,580.6030000000001,19.089,581.0214374999999,883,0.6575345413363534,FALSE,FALSE
IE-CaC,2003,12,442.182,14.547,442.7743125,883,0.5007723669309173,FALSE,FALSE
IE-CaC,2004,12,448.872,14.677,446.7311875,883,0.5083488108720272,FALSE,FALSE
IE-CaC,2005,12,443.015,14.507,441.5568125,883,0.5017157417893544,FALSE,FALSE
IE-CaC,2006,12,527.39,17.256,525.2295,883,0.5972706681766704,FALSE,FALSE
IE-CaC,2007,12,511.395,16.858999999999998,513.1458124999999,883,0.5791562853907135,FALSE,FALSE
IE-CaC,2008,12,555.68,18.116,551.40575,883,0.6293091732729331,FALSE,FALSE
IE-CaC,2009,12,606.9240000000001,19.869,604.7626875,883,0.687343148357871,FALSE,FALSE
IE-CaC,2010,12,461.468,15.146,461.006375,883,0.5226138165345413,FALSE,FALSE
IE-CaC,2011,12,457.349,15.137,460.7324375,883,0.5179490373725935,FALSE,FALSE
IE-CaC,2012,12,568.528,18.647,567.5680625,883,0.6438595696489241,FALSE,FALSE
IE-CaC,2013,12,432.61500000000007,14.132,430.14275,883,0.48993771234428096,FALSE,TRUE
IE-CaC,2014,12,589.071,19.475,592.7703124999999,883,0.6671245753114383,FALSE,FALSE
IE-CaC,2015,12,500.615,16.35,497.653125,883,0.5669479048697622,FALSE,FALSE
IE-CaC,2016,12,462.081,15.196000000000002,462.52825,883,0.523308040770102,FALSE,FALSE
IE-CaC,2017,12,481.283,15.83,481.825625,883,0.5450543601359004,FALSE,FALSE
IE-CaC,2018,12,466.055,15.282,465.1458750000001,883,0.5278086070215176,FALSE,FALSE
IE-CaC,2019,12,536.1669999999999,17.614,536.126125,883,0.6072106455266137,FALSE,FALSE
IE-CaC,2020,12,572.5820000000001,18.822000000000003,572.894625,883,0.6484507361268405,FALSE,FALSE
IE-CaN,1991,12,416.549,13.751,418.5460625,883,0.4717429218573046,FALSE,TRUE
IE-CaN,1992,12,446.987,14.654,446.031125,883,0.5062140430351076,FALSE,FALSE
IE-CaN,1993,12,553.201,18.137,552.0449375,883,0.6265016987542469,FALSE,FALSE
IE-CaN,1994,12,538.735,17.800999999999995,541.8179375,883,0.610118912797282,FALSE,FALSE
IE-CaN,1995,12,456.997,15.034,457.59737499999994,883,0.517550396375991,FALSE,FALSE
IE-CaN,1996,12,490.825,16.044,488.33925,883,0.5558607021517553,FALSE,FALSE
IE-CaN,1997,12,541.674,17.835,542.8528125,883,0.6134473386183465,FALSE,FALSE
IE-CaN,1998,12,600.179,19.698,599.557875,883,0.6797044167610419,FALSE,FALSE
IE-CaN,1999,12,509.0810000000001,16.721,508.9454375,883,0.5765356738391847,FALSE,FALSE
IE-CaN,2000,12,573.6610000000001,18.846,573.625125,883,0.6496727066817668,FALSE,FALSE
IE-CaN,2001,12,440.693,14.488,440.9785,883,0.49908607021517554,FALSE,TRUE
IE-CaN,2002,12,580.6030000000001,19.089,581.0214374999999,883,0.6575345413363534,FALSE,FALSE
IE-CaN,2003,12,442.182,14.547,442.7743125,883,0.5007723669309173,FALSE,FALSE
IE-CaN,2004,12,448.872,14.677,446.7311875,883,0.5083488108720272,FALSE,FALSE
IE-CaN,2005,12,443.015,14.507,441.5568125,883,0.5017157417893544,FALSE,FALSE
IE-CaN,2006,12,527.39,17.256,525.2295,883,0.5972706681766704,FALSE,FALSE
IE-CaN,2007,12,511.395,16.858999999999998,513.1458124999999,883,0.5791562853907135,FALSE,FALSE
IE-CaN,2008,12,555.68,18.116,551.40575,883,0.6293091732729331,FALSE,FALSE
IE-CaN,2009,12,606.9240000000001,19.869,604.7626875,883,0.687343148357871,FALSE,FALSE
IE-CaN,2010,12,461.468,15.146,461.006375,883,0.5226138165345413,FALSE,FALSE
IE-CaN,2011,12,457.349,15.137,460.7324375,883,0.5179490373725935,FALSE,FALSE
IE-CaN,2012,12,568.528,18.647,567.5680625,883,0.6438595696489241,FALSE,FALSE
IE-CaN,2013,12,432.61500000000007,14.132,430.14275,883,0.48993771234428096,FALSE,TRUE
IE-CaN,2014,12,589.071,19.475,592.7703124999999,883,0.6671245753114383,FALSE,FALSE
IE-CaN,2015,12,500.615,16.35,497.653125,883,0.5669479048697622,FALSE,FALSE
IE-CaN,2016,12,462.081,15.196000000000002,462.52825,883,0.523308040770102,FALSE,FALSE
IE-CaN,2017,12,481.283,15.83,481.825625,883,0.5450543601359004,FALSE,FALSE
IE-CaN,2018,12,466.055,15.282,465.1458750000001,883,0.5278086070215176,FALSE,FALSE
IE-CaN,2019,12,536.1669999999999,17.614,536.126125,883,0.6072106455266137,FALSE,FALSE
IE-CaN,2020,12,572.5820000000001,18.822000000000003,572.894625,883,0.6484507361268405,FALSE,FALSE
IE-Cra,1991,12,2955.635,97.663,2972.6175625,1026,2.880735867446394,FALSE,TRUE
IE-Cra,1992,12,3470.4719999999993,113.82800000000002,3464.6397500000003,1026,3.382526315789473,FALSE,TRUE
IE-Cra,1993,12,3743.637,122.562,3730.480875,1026,3.6487690058479534,FALSE,TRUE
IE-Cra,1994,12,3644.948,120.165,3657.5221875,1026,3.55258089668616,FALSE,TRUE
IE-Cra,1995,12,3110.4070000000006,102.398,3116.739125,1026,3.0315857699805075,FALSE,TRUE
IE-Cra,1996,12,3210.7669999999994,105.148,3200.4422500000005,1026,3.12940253411306,FALSE,TRUE
IE-Cra,1997,12,3480.7879999999996,115.073,3502.5344375,1026,3.3925808966861593,FALSE,TRUE
IE-Cra,1998,12,3826.398999999999,125.526,3820.697625,1026,3.72943372319688,FALSE,TRUE
IE-Cra,1999,12,3586.333,117.745,3583.8634375,1026,3.4954512670565303,FALSE,TRUE
IE-Cra,2000,12,3623.782,119.08400000000002,3624.61925,1026,3.5319512670565305,FALSE,TRUE
IE-Cra,2001,12,2723.8059999999996,89.58800000000002,2726.83475,1026,2.654781676413255,FALSE,TRUE
IE-Cra,2002,12,4118.381,135.712,4130.7339999999995,1026,4.01401656920078,FALSE,TRUE
IE-Cra,2003,12,2859.963,93.888,2857.716,1026,2.7874883040935674,FALSE,TRUE
IE-Cra,2004,12,3188.7950000000005,104.257,3173.3224375,1026,3.1079873294346982,FALSE,TRUE
IE-Cra,2005,12,3184.12,104.227,3172.4093125,1026,3.103430799220273,FALSE,TRUE
IE-Cra,2006,12,3549.578,116.179,3536.1983125,1026,3.4596276803118906,FALSE,TRUE
IE-Cra,2007,12,3558.657999999999,116.917,3558.6611875,1026,3.468477582846003,FALSE,TRUE
IE-Cra,2008,12,3846.762,125.644,3824.28925,1026,3.7492807017543863,FALSE,TRUE
IE-Cra,2009,12,4308.959,141.08,4294.1225,1026,4.1997651072124755,FALSE,TRUE
IE-Cra,2010,12,3104.833,102.002,3104.685875,1026,3.026153021442495,FALSE,TRUE
IE-Cra,2011,12,3470.1890000000003,114.701,3491.2116874999997,1026,3.382250487329435,FALSE,TRUE
IE-Cra,2012,12,3751.053,123.113,3747.2519375,1026,3.6559970760233917,FALSE,TRUE
IE-Cra,2013,12,3023.555,98.955,3011.9428125,1026,2.9469346978557502,FALSE,TRUE
IE-Cra,2014,12,3652.5929999999994,120.45499999999998,3666.3490625,1026,3.5600321637426893,FALSE,TRUE
IE-Cra,2015,12,3797.129,124.147,3778.7243125,1026,3.7009054580896685,FALSE,TRUE
IE-Cra,2016,12,3365.738,110.57999999999998,3365.77875,1026,3.2804463937621833,FALSE,TRUE
IE-Cra,2017,12,3430.649,112.86,3435.17625,1026,3.343712475633528,FALSE,TRUE
IE-Cra,2018,12,3030.695,99.332,3023.41775,1026,2.953893762183236,FALSE,TRUE
IE-Cra,2019,12,3639.454,119.53699999999998,3638.4074375,1026,3.5472261208577,FALSE,TRUE
IE-Cra,2020,12,3975.8160000000007,130.901,3984.2991875,1026,3.8750643274853807,FALSE,TRUE
IE-Gwr,1991,12,2689.648,88.79,2702.545625,969,2.7756945304437566,FALSE,TRUE
IE-Gwr,1992,12,2885.9880000000003,94.61399999999998,2879.813625,969,2.9783157894736845,FALSE,TRUE
IE-Gwr,1993,12,3571.487,117.093,3564.0181875,969,3.6857450980392157,FALSE,TRUE
IE-Gwr,1994,12,3478.4300000000003,114.935,3498.3340625,969,3.5897110423116616,FALSE,TRUE
IE-Gwr,1995,12,2950.756,97.07200000000002,2954.6289999999995,969,3.045155830753354,FALSE,TRUE
IE-Gwr,1996,12,3169.009,103.588,3152.95975,969,3.270391124871001,FALSE,TRUE
IE-Gwr,1997,12,3497.46,115.156,3505.06075,969,3.6093498452012382,FALSE,TRUE
IE-Gwr,1998,12,3875.2359999999994,127.186,3871.223875,969,3.999211558307533,FALSE,TRUE
IE-Gwr,1999,12,3286.986,107.96299999999998,3286.1238124999995,969,3.392142414860681,FALSE,TRUE
IE-Gwr,2000,12,3704.296,121.694,3704.061125,969,3.822802889576883,FALSE,TRUE
IE-Gwr,2001,12,2845.216999999999,93.538,2847.062875,969,2.9362404540763665,FALSE,TRUE
IE-Gwr,2002,12,3748.588999999999,123.246,3751.300125,969,3.8685128998967997,FALSE,TRUE
IE-Gwr,2003,12,2854.41,93.90500000000002,2858.2334375,969,2.9457275541795664,FALSE,TRUE
IE-Gwr,2004,12,2898.022,94.758,2884.196625,969,2.990734778121775,FALSE,TRUE
IE-Gwr,2005,12,2860.337,93.665,2850.9284375,969,2.951844169246646,FALSE,TRUE
IE-Gwr,2006,12,3405.415,111.424,3391.4680000000003,969,3.514360165118679,FALSE,TRUE
IE-Gwr,2007,12,3301.759,108.848,3313.0609999999997,969,3.407388028895769,FALSE,TRUE
IE-Gwr,2008,12,3588.179,116.98,3560.57875,969,3.702971104231166,FALSE,TRUE
IE-Gwr,2009,12,3918.967,128.296,3905.0095,969,4.044341589267286,FALSE,TRUE
IE-Gwr,2010,12,2979.732,97.799,2976.7570625,969,3.0750588235294116,FALSE,TRUE
IE-Gwr,2011,12,2952.8929999999996,97.733,2974.7481875,969,3.0473611971104226,FALSE,TRUE
IE-Gwr,2012,12,3670.694,120.394,3664.492375,969,3.788125902992776,FALSE,TRUE
IE-Gwr,2013,12,2793.0839999999994,91.24,2777.1175,969,2.8824396284829716,FALSE,TRUE
IE-Gwr,2014,12,3803.323,125.74,3827.21125,969,3.9249979360165117,FALSE,TRUE
IE-Gwr,2015,12,3232.588,105.576,3213.4695,969,3.3360041279669765,FALSE,TRUE
IE-Gwr,2016,12,2983.488,98.115,2986.3753125,969,3.0789349845201235,FALSE,TRUE
IE-Gwr,2017,12,3107.356,102.205,3110.8646875,969,3.2067657378740972,FALSE,TRUE
IE-Gwr,2018,12,3009.193,98.672,3003.329,969,3.1054623323013417,FALSE,TRUE
IE-Gwr,2019,12,3461.7290000000007,113.72400000000002,3461.47425,969,3.572475748194015,FALSE,TRUE
IE-Gwr,2020,12,3696.449,121.51,3698.460625,969,3.8147048503611973,FALSE,TRUE
IL-RmH,1991,12,795.3180000000001,26.130000000000003,795.3318750000001,561,1.417679144385027,FALSE,FALSE
IL-RmH,1992,12,793.572,26.264999999999997,799.4409374999999,561,1.4145668449197861,FALSE,FALSE
IL-RmH,1993,12,412.06999999999994,13.683,416.4763125,561,0.7345276292335114,FALSE,FALSE
IL-RmH,1994,12,778.57,25.71,782.548125,561,1.387825311942959,FALSE,FALSE
IL-RmH,1995,12,415.537,13.913999999999998,423.507375,561,0.7407076648841354,FALSE,FALSE
IL-RmH,1996,12,595.5060000000002,19.466,592.4963750000001,561,1.0615080213903747,FALSE,FALSE
IL-RmH,1997,12,674.519,22.330999999999996,679.6998125,561,1.2023511586452762,FALSE,FALSE
IL-RmH,1998,12,530.5219999999999,17.538,533.812875,561,0.9456720142602494,FALSE,FALSE
IL-RmH,1999,12,314.63399999999996,10.326,314.297625,561,0.5608449197860962,FALSE,FALSE
IL-RmH,2000,12,530.0459999999999,17.256999999999998,525.2599375,561,0.9448235294117646,FALSE,FALSE
IL-RmH,2001,12,366.947,12.242,372.615875,561,0.6540944741532977,FALSE,FALSE
IL-RmH,2002,12,627.0880000000001,20.497,623.8774374999999,561,1.1178039215686275,FALSE,FALSE
IL-RmH,2003,12,620.857,20.948,637.60475,561,1.1066969696969697,FALSE,FALSE
IL-RmH,2004,12,540.999,17.807000000000002,542.0005625,561,0.9643475935828878,FALSE,FALSE
IL-RmH,2005,12,502.066,16.834000000000003,512.384875,561,0.8949483065953654,FALSE,FALSE
IL-RmH,2006,12,501.48099999999994,16.617,505.7799375000001,561,0.8939055258467022,FALSE,FALSE
IL-RmH,2007,12,514.9780000000001,17.253999999999998,525.168625,561,0.9179643493761142,FALSE,FALSE
IL-RmH,2008,12,442.24700000000007,14.508999999999997,441.6176875,561,0.7883190730837791,FALSE,FALSE
IL-RmH,2009,12,534.088,17.974,547.083625,561,0.9520285204991087,FALSE,FALSE
IL-RmH,2010,12,402.299,13.462000000000002,409.749625,561,0.7171105169340463,FALSE,FALSE
IL-RmH,2011,12,613.2699999999999,20.407,621.1380625,561,1.0931729055258466,FALSE,FALSE
IL-RmH,2012,12,720.7780000000001,23.674000000000003,720.577375,561,1.2848092691622106,FALSE,FALSE
IL-RmH,2013,12,558.937,18.360999999999997,558.8629374999999,561,0.9963226381461676,FALSE,FALSE
IL-RmH,2014,12,456.56200000000007,14.967,455.5580625,561,0.8138360071301249,FALSE,FALSE
IL-RmH,2015,12,563.908,18.773,571.4031875000001,561,1.0051836007130126,FALSE,FALSE
IL-RmH,2016,12,526.5949999999999,17.23,524.438125,561,0.9386720142602494,FALSE,FALSE
IL-RmH,2017,12,284.384,9.375,285.3515625,561,0.5069233511586453,FALSE,FALSE
IL-RmH,2018,12,803.1189999999999,26.51,806.8981249999999,561,1.431584670231729,FALSE,FALSE
IL-RmH,2019,12,712.8040000000002,23.716,721.8557500000002,561,1.2705953654188953,FALSE,FALSE
IL-RmH,2020,12,676.409,22.233,676.7169375,561,1.2057201426024955,FALSE,FALSE
IL-Yat,1991,12,378.087,12.36,376.2075,300,1.26029,FALSE,FALSE
IL-Yat,1992,12,381.554,12.666,385.521375,300,1.2718466666666666,FALSE,FALSE
IL-Yat,1993,12,234.348,7.801999999999999,237.473375,300,0.7811600000000001,FALSE,FALSE
IL-Yat,1994,12,354.995,11.686,355.692625,300,1.1833166666666666,FALSE,FALSE
IL-Yat,1995,12,151.244,5.147,156.6618125,300,0.5041466666666666,FALSE,FALSE
IL-Yat,1996,12,216.753,7.091,215.8323125,300,0.72251,FALSE,FALSE
IL-Yat,1997,12,280.802,9.287,282.6730625,300,0.9360066666666668,FALSE,FALSE
IL-Yat,1998,12,167.10500000000002,5.534,168.441125,300,0.5570166666666667,FALSE,FALSE
IL-Yat,1999,12,114.08399999999996,3.843,116.9713125,300,0.3802799999999999,FALSE,TRUE
IL-Yat,2000,12,234.96499999999995,7.620999999999999,231.9641875,300,0.78321666666666645,FALSE,FALSE
IL-Yat,2001,12,177.574,5.891000000000001,179.3073125,300,0.5919133333333334,FALSE,FALSE
IL-Yat,2002,12,344.06399999999996,11.258,342.665375,300,1.14688,FALSE,FALSE
IL-Yat,2003,12,232.07100000000003,7.67,233.455625,300,0.7735700000000001,FALSE,FALSE
IL-Yat,2004,12,252.012,8.28,252.0225,300,0.84004,FALSE,FALSE
IL-Yat,2005,12,154.054,5.081999999999999,154.68337499999998,300,0.5135133333333334,FALSE,FALSE
IL-Yat,2006,12,199.611,6.7059999999999995,204.113875,300,0.66537,FALSE,FALSE
IL-Yat,2007,12,182.575,6.09,185.364375,300,0.6085833333333333,FALSE,FALSE
IL-Yat,2008,12,174.672,5.7639999999999985,175.44175,300,0.58224,FALSE,FALSE
IL-Yat,2009,12,163.63700000000006,5.53,168.319375,300,0.5454566666666668,FALSE,FALSE
IL-Yat,2010,12,226.39000000000004,7.621,231.9641875,300,0.7546333333333335,FALSE,FALSE
IL-Yat,2011,12,210.25799999999995,7.0409999999999995,214.3104375,300,0.7008599999999998,FALSE,FALSE
IL-Yat,2012,12,217.06199999999993,7.166999999999999,218.1455625,300,0.7235399999999997,FALSE,FALSE
IL-Yat,2013,12,274.27500000000003,9.032,274.9115,300,0.9142500000000001,FALSE,FALSE
IL-Yat,2014,12,242.23599999999996,7.916,240.94325,300,0.8074533333333332,FALSE,FALSE
IL-Yat,2015,12,314.113,10.457,318.2849375,300,1.0470433333333333,FALSE,FALSE
IL-Yat,2016,12,241.878,7.921,241.0954375,300,0.80626,FALSE,FALSE
IL-Yat,2017,12,127.337,4.244999999999999,129.2071875,300,0.4244566666666667,FALSE,TRUE
IL-Yat,2018,12,348.875,11.604,353.19675,300,1.1629166666666666,FALSE,FALSE
IL-Yat,2019,12,284.102,9.441999999999998,287.390875,300,0.9470066666666666,FALSE,FALSE
IL-Yat,2020,12,366.2750000000001,11.989,364.9151875,300,1.2209166666666669,FALSE,FALSE
IT-Arz,1991,12,3324.95,109.069,3319.7876874999997,935,3.5560962566844916,FALSE,TRUE
IT-Arz,1992,12,3569.839,116.77,3554.186875,935,3.818009625668449,FALSE,TRUE
IT-Arz,1993,12,3703.344,121.089,3685.6464375,935,3.960795721925134,FALSE,TRUE
IT-Arz,1994,12,3618.398,119.146,3626.506375,935,3.8699443850267383,FALSE,TRUE
IT-Arz,1995,12,3543.322,116.87400000000002,3557.352375,935,3.7896491978609625,FALSE,TRUE
IT-Arz,1996,12,4409.03,144.18,4388.47875,935,4.715540106951871,FALSE,TRUE
IT-Arz,1997,12,3043.0080000000003,99.844,3039.001749999999,935,3.2545540106951876,FALSE,TRUE
IT-Arz,1998,12,3427.4730000000004,112.747,3431.7368125,935,3.6657465240641716,FALSE,TRUE
IT-Arz,1999,12,3483.8,114.05,3471.396875,935,3.7259893048128343,FALSE,TRUE
IT-Arz,2000,12,4369.437,143.335,4362.7590625,935,4.673194652406417,FALSE,TRUE
IT-Arz,2001,12,3477.852,113.83599999999998,3464.8832500000003,935,3.719627807486631,FALSE,TRUE
IT-Arz,2002,12,5276.011,173.78700000000003,5289.6418125,935,5.642792513368985,TRUE,TRUE
IT-Arz,2003,12,2691.715,88.012,2678.86525,935,2.8788395721925135,FALSE,TRUE
IT-Arz,2004,12,3989.091999999999,131.26299999999998,3995.3175625,935,4.266408556149732,FALSE,TRUE
IT-Arz,2005,12,3636.161,118.989,3621.7276875,935,3.888942245989305,FALSE,TRUE
IT-Arz,2006,12,2686.7569999999996,88.511,2694.0535625,935,2.8735368983957215,FALSE,TRUE
IT-Arz,2007,12,3143.855,103.055,3136.7365625,935,3.3624117647058824,FALSE,TRUE
IT-Arz,2008,12,4659.825,152.625,4645.5234375,935,4.9837700534759355,FALSE,TRUE
IT-Arz,2009,12,3930.623,129.811,3951.1223125,935,4.20387486631016,FALSE,TRUE
IT-Arz,2010,12,5950.858,195.74,5957.83625,935,6.364554010695187,TRUE,TRUE
IT-Arz,2011,12,3456.518,113.981,3469.2966875,935,3.6968106951871658,FALSE,TRUE
IT-Arz,2012,12,3801.425,124.99,3804.383125,935,4.065695187165775,FALSE,TRUE
IT-Arz,2013,12,5088.158,166.658,5072.652875,935,5.441880213903744,TRUE,TRUE
IT-Arz,2014,12,5936.175,195.612,5953.94025,935,6.348850267379679,TRUE,TRUE
IT-Arz,2015,12,3213.6620000000003,106.494,3241.4111249999996,935,3.437071657754011,FALSE,TRUE
IT-Arz,2016,12,3840.379,126.41700000000002,3847.8174375,935,4.107357219251337,FALSE,TRUE
IT-Arz,2017,12,3793.503999999999,125.47,3818.993125,935,4.057223529411764,FALSE,TRUE
IT-Arz,2018,12,4099.578,134.46699999999998,4092.8393125,935,4.384575401069519,FALSE,TRUE
IT-Arz,2019,12,4367.7480000000005,144.146,4387.443875,935,4.671388235294118,FALSE,TRUE
IT-Arz,2020,12,4297.244000000001,140.024,4261.9805,935,4.5959828877005355,FALSE,TRUE
IT-BCi,1991,12,816.4770000000001,27.119999999999997,825.4649999999999,1039,0.7858296438883543,FALSE,FALSE
IT-BCi,1992,12,602.31,19.726,600.410125,1039,0.5797016361886429,FALSE,FALSE
IT-BCi,1993,12,763.422,24.999,760.9070625,1039,0.7347661212704524,FALSE,FALSE
IT-BCi,1994,12,709.871,23.485999999999997,714.8551249999999,1039,0.6832252165543792,FALSE,FALSE
IT-BCi,1995,12,916.495,30.081000000000003,915.5904375,1039,0.8820933589990375,FALSE,FALSE
IT-BCi,1996,12,1132.247,37.333000000000006,1136.3231875,1039,1.0897468719923002,FALSE,FALSE
IT-BCi,1997,12,826.729,27.206,828.082625,1039,0.7956968238691049,FALSE,FALSE
IT-BCi,1998,12,1033.9440000000002,34.072,1037.0665,1039,0.9951337824831571,FALSE,FALSE
IT-BCi,1999,12,971.6,32.007000000000005,974.2130625,1039,0.9351299326275265,FALSE,FALSE
IT-BCi,2000,12,844.768,27.814,846.588625,1039,0.8130587102983639,FALSE,FALSE
IT-BCi,2001,12,775.038,25.683,781.7263125,1039,0.7459461020211742,FALSE,FALSE
IT-BCi,2002,12,912.347,29.977,912.4249375,1039,0.8781010587102983,FALSE,FALSE
IT-BCi,2003,12,947.04,31.034,944.597375,1039,0.9114918190567853,FALSE,FALSE
IT-BCi,2004,12,1111.954,36.507,1111.1818125,1039,1.0702155919153031,FALSE,FALSE
IT-BCi,2005,12,1066.267,35.357,1076.1786875,1039,1.0262435033686237,FALSE,FALSE
IT-BCi,2006,12,840.0590000000001,27.816,846.6495,1039,0.8085264677574592,FALSE,FALSE
IT-BCi,2007,12,843.488,27.88,848.5975,1039,0.8118267564966314,FALSE,FALSE
IT-BCi,2008,12,1024.0300000000002,33.475,1018.8953125,1039,0.9855919153031764,FALSE,FALSE
IT-BCi,2009,12,1149.436,37.774,1149.746125,1039,1.1062906641000962,FALSE,FALSE
IT-BCi,2010,12,1599.372,52.93900000000001,1611.3308125,1039,1.5393378248315688,FALSE,FALSE
IT-BCi,2011,12,692.424,22.694999999999997,690.7790625,1039,0.6664331087584215,FALSE,FALSE
IT-BCi,2012,12,1103.257,36.364,1106.82925,1039,1.061845043310876,FALSE,FALSE
IT-BCi,2013,12,1299.896,42.893,1305.5556875,1039,1.2511029836381136,FALSE,FALSE
IT-BCi,2014,12,994.5940000000002,32.899,1001.3633125,1039,0.9572608277189607,FALSE,FALSE
IT-BCi,2015,12,891.4489999999997,29.465000000000003,896.8409375,1039,0.8579874879692009,FALSE,FALSE
IT-BCi,2016,12,1007.875,33.198,1010.464125,1039,0.9700433108758422,FALSE,FALSE
IT-BCi,2017,12,725.9200000000001,24.015,730.9565624999999,1039,0.6986717998075073,FALSE,FALSE
IT-BCi,2018,12,1065.967,35.21699999999999,1071.9174375,1039,1.0259547641963427,FALSE,FALSE
IT-BCi,2019,12,1039.335,34.143,1039.2275625,1039,1.0003224254090473,FALSE,FALSE
IT-BCi,2020,12,868.954,28.474,866.677375,1039,0.8363368623676611,FALSE,FALSE
IT-BFt,1991,12,494.32200000000006,16.233,494.0919375,678,0.7290884955752214,FALSE,FALSE
IT-BFt,1992,12,525.357,17.169,522.5814375000001,678,0.774862831858407,FALSE,FALSE
IT-BFt,1993,12,439.149,14.371,437.4173125,678,0.647712389380531,FALSE,FALSE
IT-BFt,1994,12,552.8969999999999,18.184,553.4755,678,0.8154823008849557,FALSE,FALSE
IT-BFt,1995,12,568.3620000000001,18.731,570.1248125000001,678,0.8382920353982302,FALSE,FALSE
IT-BFt,1996,12,632.259,20.689,629.7214375,678,0.9325353982300885,FALSE,FALSE
IT-BFt,1997,12,463.22,15.181000000000004,462.0716875,678,0.6832153392330383,FALSE,FALSE
IT-BFt,1998,12,483.554,15.904,484.078,678,0.7132064896755161,FALSE,FALSE
IT-BFt,1999,12,549.0190000000001,18.022,548.544625,678,0.8097625368731565,FALSE,FALSE
IT-BFt,2000,12,608.443,19.933000000000003,606.7106875000001,678,0.8974085545722713,FALSE,FALSE
IT-BFt,2001,12,538.5840000000001,17.633000000000003,536.7044374999999,678,0.7943716814159293,FALSE,FALSE
IT-BFt,2002,12,846.6799999999998,27.792,845.919,678,1.2487905604719762,FALSE,FALSE
IT-BFt,2003,12,418.883,13.737,418.1199375,678,0.6178215339233039,FALSE,FALSE
IT-BFt,2004,12,609.539,20.091,611.5198125000001,678,0.8990250737463127,FALSE,FALSE
IT-BFt,2005,12,656.681,21.461,653.2191875,678,0.9685560471976402,FALSE,FALSE
IT-BFt,2006,12,448.595,14.794000000000002,450.2923750000001,678,0.6616445427728614,FALSE,FALSE
IT-BFt,2007,12,503.259,16.499000000000002,502.18831249999994,678,0.7422699115044248,FALSE,FALSE
IT-BFt,2008,12,675.2429999999999,22.139999999999997,673.88625,678,0.995933628318584,FALSE,FALSE
IT-BFt,2009,12,601.596,19.843,603.9713125000001,678,0.8873097345132743,FALSE,FALSE
IT-BFt,2010,12,863.026,28.414999999999996,864.8815625,678,1.2728997050147492,FALSE,FALSE
IT-BFt,2011,12,519.3359999999999,17.143000000000004,521.7900625,678,0.7659823008849556,FALSE,FALSE
IT-BFt,2012,12,541.832,17.826,542.578875,678,0.7991622418879056,FALSE,FALSE
IT-BFt,2013,12,822.9129999999999,27.017000000000003,822.3299375,678,1.2137359882005898,FALSE,FALSE
IT-BFt,2014,12,857.3600000000001,28.307,861.5943125,678,1.2645427728613572,FALSE,FALSE
IT-BFt,2015,12,436.11999999999995,14.491,441.0698124999999,678,0.643244837758112,FALSE,FALSE
IT-BFt,2016,12,622.3850000000001,20.499,623.9383125,678,0.9179719764011801,FALSE,FALSE
IT-BFt,2017,12,533.1859999999999,17.673000000000002,537.9219375,678,0.786410029498525,FALSE,FALSE
IT-BFt,2018,12,623.686,20.492,623.72525,678,0.9198908554572272,FALSE,FALSE
IT-BFt,2019,12,727.525,23.995,730.3478125,678,1.0730457227138643,FALSE,FALSE
IT-BFt,2020,12,651.2850000000001,21.171,644.3923125,678,0.9605973451327435,FALSE,FALSE
IT-BsB,1991,12,727.132,23.771,723.5298125,986,0.7374563894523326,FALSE,FALSE
IT-BsB,1992,12,915.245,29.984999999999996,912.6684375,986,0.9282403651115618,FALSE,FALSE
IT-BsB,1993,12,917.149,30.183000000000003,918.6950625,986,0.9301713995943205,FALSE,FALSE
IT-BsB,1994,12,1001.365,33.114999999999995,1007.9378125,986,1.015583164300203,FALSE,FALSE
IT-BsB,1995,12,819.5540000000001,26.958,820.534125,986,0.8311906693711968,FALSE,FALSE
IT-BsB,1996,12,983.216,32.19199999999999,979.844,986,0.9971764705882353,FALSE,FALSE
IT-BsB,1997,12,632.375,20.691000000000003,629.7823125,986,0.6413539553752535,FALSE,FALSE
IT-BsB,1998,12,617.4110000000001,20.25,616.359375,986,0.6261774847870183,FALSE,FALSE
IT-BsB,1999,12,847.058,27.718,843.666625,986,0.8590851926977687,FALSE,FALSE
IT-BsB,2000,12,933.4369999999998,30.603999999999996,931.50925,986,0.9466906693711965,FALSE,FALSE
IT-BsB,2001,12,716.4119999999999,23.435,713.3028125,986,0.7265841784989857,FALSE,FALSE
IT-BsB,2002,12,1064.0490000000002,35.049,1066.8039375,986,1.0791572008113592,FALSE,FALSE
IT-BsB,2003,12,609.937,20.027,609.5718125,986,0.6185973630831643,FALSE,FALSE
IT-BsB,2004,12,779.1120000000001,25.579000000000004,778.5608125,986,0.7901744421906695,FALSE,FALSE
IT-BsB,2005,12,641.0609999999999,21.082,641.6833750000001,986,0.6501632860040567,FALSE,FALSE
IT-BsB,2006,12,660.108,21.732,661.46775,986,0.6694807302231237,FALSE,FALSE
IT-BsB,2007,12,668.352,21.878,665.911625,986,0.677841784989858,FALSE,FALSE
