site_id,n_years_era5,map_era5,n_years_pf_all,map_pf_allmonths,n_months_qc0,map_pf_qc0_monthly_mean,map_pf_qc0_annualized,n_months_total,n_qc0,frac_filled,bio12_mm,badm_map_mm,excluded,ratio_to_bio12,ratio_to_pf_allmonths,ratio_to_pf_qc0,ratio_to_badm_map,too_few_qc0_months,implausible_raw,data_hub,product_source_network,oneflux_code_version,fluxnet_product_name,product_id,ratio_badm_bio12,within_2pct,badm_round_100,badm_round_50
US-ChR,30,1399.8499,14,1391.7892857142856,NA,NA,NA,168,0,1,1241,1358.85,FALSE,1.1280015310233682,1.005791547879015,NA,1.030172498804136,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-ChR_FLUXNET_2006-2019_v1.3_r1.zip,10.17190/AMF/3027315,1.0949637389202256,FALSE,FALSE,FALSE
US-Cms,30,77.05356666666667,7,71.47457142857144,31,0.15848387096774194,58.01264516129032,84,31,0.6309523809523809,107,274,FALSE,0.7201267912772585,1.078055665484761,1.3282201915192386,0.28121739659367395,FALSE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Cms_FLUXNET_1999-2005_v1.3_r1.zip,10.17190/AMF/2571114,2.560747663551402,FALSE,FALSE,FALSE
US-Cst,30,1141.0507666666667,5,1101.0608,25,2.79056,1021.55376,60,25,0.5833333333333333,1409,1410,FALSE,0.8098302105512184,1.0363194899561103,1.1169757396484612,0.8092558628841608,FALSE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Cst_FLUXNET_2013-2017_v1.3_r1.zip,10.17190/AMF/2469450,1.000709723207949,TRUE,FALSE,FALSE
US-Cwt,30,5593.431333333333,10,5811.3154,120,15.919866666666667,5811.3153999999995,120,120,0,1808,1800,TRUE,3.093712020648967,0.9625069280069246,0.9625069280069248,3.1074618518518515,FALSE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Cwt_FLUXNET_2011-2024_v1.3_r1.zip,10.17190/AMF/3027331,0.995575221238938,TRUE,TRUE,TRUE
US-DFC,30,745.6671,3,951.84,11,2.879909090909091,1050.756,36,11,0.6944444444444444,799,787,FALSE,0.9332504380475596,0.7833954236006052,0.7096481961559106,0.9474804320203304,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-DFC_FLUXNET_2018-2024_v1.3_r1.zip,10.17190/AMF/2006975,0.9849812265331664,TRUE,FALSE,FALSE
US-DFK,30,3277.5183666666667,3,4042.7933333333335,36,11.068888888888887,4042.793333333333,36,36,0,799,787,FALSE,4.102025490196079,0.8107063845295085,0.8107063845295085,4.164572257518,FALSE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-DFK_FLUXNET_2018-2020_v1.3_r1.zip,10.17190/AMF/2571122,0.9849812265331664,TRUE,FALSE,FALSE
US-DPW,30,3911.317466666667,4,3937.304,48,10.781,3937.304,48,48,0,1223,1142,FALSE,3.1981336603979287,0.9933999169651788,0.9933999169651788,3.424971511967309,FALSE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-DPW_FLUXNET_2013-2016_v1.3_r1.zip,10.17190/AMF/2571121,0.9337694194603434,FALSE,FALSE,FALSE
US-DS1,30,1578.2313333333334,2,1851.09,6,5.083,1871.432,24,6,0.75,392,432,FALSE,4.026100340136055,0.8525956778618723,0.8433281750730636,3.6533132716049384,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-DS1_FLUXNET_2018-2019_v1.3_r1.zip,10.17190/AMF/2571132,1.1020408163265305,FALSE,FALSE,FALSE
US-DS2,30,1542.8013666666666,1,661.097,2,1.5395,572.418,12,2,0.8333333333333334,392,432,FALSE,3.935717772108843,2.3336989377756465,2.6952355912404338,3.571299459876543,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-DS2_FLUXNET_2020-2023_v1.3_r1.zip,10.17190/AMF/2571148,1.1020408163265305,FALSE,FALSE,FALSE
US-DS3,30,419.11136666666664,NA,NA,NA,NA,NA,NA,NA,NA,373,432,FALSE,1.123622966934763,NA,NA,0.9701652006172838,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-DS3_FLUXNET_2021-2025_v1.3_r1.zip,10.17190/AMF/2229376,1.158176943699732,FALSE,FALSE,FALSE
US-Dix,30,1139.0100666666667,4,1139.296,NA,NA,NA,48,0,1,1153,1126.63,FALSE,0.987866493206129,0.999749026299282,NA,1.0109885824686602,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Dix_FLUXNET_2005-2008_v1.3_r1.zip,10.17190/AMF/2007168,0.9771292281006072,FALSE,FALSE,FALSE
US-Dk1,30,1138.042866666667,8,1054.074625,NA,NA,NA,96,0,1,1165,1169.75,FALSE,0.9768608297567954,1.0796606233326855,NA,0.972894094179668,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Dk1_FLUXNET_2001-2008_v1.3_r1.zip,10.17190/AMF/3027316,1.0040772532188842,TRUE,FALSE,FALSE
US-Dk2,30,1137.5497666666668,8,1053.624625,NA,NA,NA,96,0,1,1165,1168.69,FALSE,0.9764375679542204,1.0796537397430956,NA,0.97335458219602,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Dk2_FLUXNET_2001-2008_v1.3_r1.zip,10.17190/AMF/3027317,1.003167381974249,TRUE,FALSE,FALSE
US-Dk3,30,1136.6637666666666,8,1052.81,NA,NA,NA,96,0,1,1165,1169.69,FALSE,0.975677052932761,1.0796475780688506,NA,0.9717649690658776,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Dk3_FLUXNET_2001-2008_v1.3_r1.zip,10.17190/AMF/3027318,1.0040257510729613,TRUE,FALSE,FALSE
US-Dmg,30,357.4943666666667,NA,NA,NA,NA,NA,NA,NA,NA,334,365,FALSE,1.0703424151696608,NA,NA,0.9794366210045662,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Dmg_FLUXNET_2021-2025_v1.3_r1.zip,10.17190/AMF/2469451,1.092814371257485,FALSE,FALSE,FALSE
US-EA4,30,731.8793,NA,NA,NA,NA,NA,NA,NA,NA,854,836,FALSE,0.8570015222482434,NA,NA,0.8754537081339713,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-EA4_FLUXNET_2021-2025_v1.3_r1.zip,10.17190/AMF/3027353,0.9789227166276346,FALSE,FALSE,FALSE
US-EA5,30,659.1300666666666,NA,NA,NA,NA,NA,NA,NA,NA,619,632,FALSE,1.064830479267636,NA,NA,1.0429273206751053,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-EA5_FLUXNET_2021-2022_v1.3_r1.zip,10.17190/AMF/2571138,1.0210016155088852,FALSE,FALSE,FALSE
US-EA6,30,971.9215,NA,NA,NA,NA,NA,NA,NA,NA,668,703,FALSE,1.4549723053892216,NA,NA,1.3825341394025603,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-EA6_FLUXNET_2023-2023_v1.3_r1.zip,10.17190/AMF/2571142,1.0523952095808384,FALSE,FALSE,FALSE
US-EKH,30,16.56,NA,NA,NA,NA,NA,NA,NA,NA,553,894,FALSE,0.02994575045207956,NA,NA,0.0185234899328859,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-EKH_FLUXNET_2022-2024_v1.3_r1.zip,10.17190/AMF/3027348,1.616636528028933,FALSE,FALSE,FALSE
US-EKN,30,17.549833333333332,NA,NA,NA,NA,NA,NA,NA,NA,539,894,FALSE,0.0325599876314162,NA,NA,0.01963068605518269,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-EKN_FLUXNET_2023-2024_v1.3_r1.zip,10.17190/AMF/3027358,1.6586270871985158,FALSE,FALSE,FALSE
US-EKP,30,13.200566666666669,NA,NA,NA,NA,NA,NA,NA,NA,539,894,FALSE,0.0244908472479901,NA,NA,0.01476573452647278,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-EKP_FLUXNET_2022-2024_v1.3_r1.zip,10.17190/AMF/3027349,1.6586270871985158,FALSE,FALSE,FALSE
US-EML,30,2134.550333333333,13,2182.912384615385,156,5.958660256410257,2182.912384615385,156,156,0,424,378,FALSE,5.0343168238993705,0.9778451706889864,0.9778451706889864,5.646958553791887,FALSE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-EML_FLUXNET_2008-2023_v1.3_r1.zip,10.17190/AMF/2007170,0.8915094339622641,FALSE,FALSE,FALSE
US-EvM,30,1184.8167,1,1515.605,4,1.27375,456.12,12,4,0.6666666666666667,1377,1200,FALSE,0.8604333333333334,0.7817450457078197,2.5975986582478297,0.98734725,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-EvM_FLUXNET_2020-2023_v1.3_r1.zip,10.17190/AMF/2571136,0.8714596949891068,FALSE,TRUE,TRUE
US-Fmf,30,543.0659666666667,6,580.0816666666667,7,1.6351428571428572,588.3377142857144,72,7,0.9027777777777778,561,546,FALSE,0.9680320261437908,0.9361888124947924,0.923051426893462,0.9946263125763126,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Fmf_FLUXNET_2005-2010_v1.3_r1.zip,10.17190/AMF/2007173,0.9732620320855615,FALSE,FALSE,FALSE
US-Fuf,30,640.0857666666666,6,672.3383333333333,12,2.75325,992.483,72,12,0.8333333333333334,580,562,FALSE,1.1035961494252873,0.9520292610615192,0.6449337335416995,1.1389426453143534,FALSE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Fuf_FLUXNET_2005-2010_v1.3_r1.zip,10.17190/AMF/2007174,0.9689655172413794,FALSE,FALSE,FALSE
US-Fwf,30,498.22723333333334,6,526.6806666666666,7,1.7045714285714286,614.4805714285715,72,7,0.9027777777777778,526,557,FALSE,0.9472000633713562,0.945975929753766,0.8108103925483482,0.8944833632555357,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Fwf_FLUXNET_2005-2010_v1.3_r1.zip,10.17190/AMF/2469452,1.05893536121673,FALSE,FALSE,FALSE
US-GLE,30,1379.5923,16,1350.92075,48,3.559,1302.47575,192,48,0.75,510,1200,FALSE,2.7050829411764705,1.0212237098290184,1.0592076666302617,1.14966025,FALSE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-GLE_FLUXNET_2005-2020_v1.3_r1.zip,10.17190/AMF/1871136,2.3529411764705883,FALSE,TRUE,TRUE
US-HB1,30,647.0659333333333,3,748.6593333333333,NA,NA,NA,36,0,1,1372,1429,FALSE,0.4716224003887269,0.8642995612601726,NA,0.4528103102402613,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-HB1_FLUXNET_2018-2024_v1.3_r1.zip,10.17190/AMF/1832160,1.0415451895043732,FALSE,FALSE,FALSE
US-HB2,30,1335.0056,3,1392.0503333333334,7,3.980571428571429,1456.2805714285714,36,7,0.8055555555555556,1370,1429,FALSE,0.9744566423357665,0.9590210698798964,0.9167227979223784,0.9342236529041288,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-HB2_FLUXNET_2018-2024_v1.3_r1.zip,10.17190/AMF/2229377,1.043065693430657,FALSE,FALSE,FALSE
US-HB3,30,1842.267,2,1477.9604999999997,NA,NA,NA,24,0,1,1370,1429,FALSE,1.3447204379562043,1.2464927174982017,NA,1.2892001399580126,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-HB3_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/2229378,1.043065693430657,FALSE,FALSE,FALSE
US-HB4,30,658044.5751,1,2016.11,NA,NA,NA,12,0,1,1350,1429,TRUE,487.440426,326.39319040131744,NA,460.4930546536039,TRUE,TRUE,AmeriFlux,AMF,v1.3,AMF_US-HB4_FLUXNET_2020-2024_v1.3_r1.zip,10.17190/AMF/2571130,1.0585185185185184,FALSE,FALSE,FALSE
US-HBK,30,4481.9504,5,4457.7108,60,12.204816666666666,4457.7108,60,60,0,1152,1400,FALSE,3.890581944444444,1.0054376789090935,1.0054376789090935,3.2013931428571425,FALSE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-HBK_FLUXNET_2016-2024_v1.3_r1.zip,10.17190/AMF/3027326,1.2152777777777777,FALSE,TRUE,TRUE
US-HRA,30,530.8393333333333,6,646.6501666666667,23,1.6924347826086956,618.9699130434783,72,23,0.6805555555555556,1289,1250,FALSE,0.4118226014998707,0.8209065128208168,0.857617344796605,0.42467146666666666,FALSE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-HRA_FLUXNET_2015-2024_v1.3_r1.zip,10.17190/AMF/3027341,0.969743987587277,FALSE,FALSE,TRUE
US-HRC,30,504.8086333333333,6,580.9175,38,1.5290526315789474,560.2863157894737,72,38,0.4722222222222222,1289,1250,FALSE,0.3916281096457202,0.8689850681608546,0.9009833349615736,0.4038469066666666,FALSE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-HRC_FLUXNET_2015-2024_v1.3_r1.zip,10.17190/AMF/3027321,0.969743987587277,FALSE,FALSE,TRUE
US-HVs,30,1515.1631666666667,1,1669.291,12,4.5713333333333335,1669.2910000000002,12,12,0,196,217,FALSE,7.7304243197278915,0.9076686848887742,0.907668684888774,6.982318740399386,FALSE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-HVs_FLUXNET_1995-1995_v1.3_r1.zip,10.17190/AMF/2571115,1.1071428571428572,FALSE,FALSE,FALSE
US-HWB,30,1033.7404666666666,4,1104.83425,10,3.5356,1284.8976,48,10,0.7916666666666666,1007,1006.35,FALSE,1.0265545845746442,0.9356520823523228,0.8045314013090744,1.027217634686408,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-HWB_FLUXNET_2015-2018_v1.3_r1.zip,10.17190/AMF/1881582,0.9993545183714002,TRUE,FALSE,FALSE
US-Ha1,30,1210.9178333333334,30,1208.5954,168,3.1804166666666664,1162.4762142857144,360,168,0.5333333333333333,1103,1071,FALSE,1.0978402840737385,1.0019215970318385,1.0416710625579415,1.1306422346716465,FALSE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Ha1_FLUXNET_1991-2025_v1.3_r1.zip,10.17190/AMF/1871137,0.970988213961922,FALSE,FALSE,FALSE
US-Hn2,30,42.84546666666667,4,51.11125,13,0.11738461538461538,43.02738461538462,48,13,0.7291666666666667,167,197,FALSE,0.25655968063872253,0.8382785916342619,0.9957720426109072,0.21748967851099832,FALSE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Hn2_FLUXNET_2015-2018_v1.3_r1.zip,10.17190/AMF/1902832,1.1796407185628743,FALSE,FALSE,FALSE
US-Hn3,30,13.158766666666668,2,15.457,20,0.04315,15.6288,24,20,0.16666666666666663,167,197,FALSE,0.07879500998003992,0.8513143990856353,0.8419563028938029,0.06679576988155668,FALSE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Hn3_FLUXNET_2017-2018_v1.3_r1.zip,10.17190/AMF/1881580,1.1796407185628743,FALSE,FALSE,FALSE
US-Ho2,30,796.8249,22,808.8375909090909,7,1.8615714285714289,681.3737142857143,264,7,0.9734848484848484,1062,1064,FALSE,0.7503059322033898,0.9851482039854388,1.169438860486882,0.7488955827067669,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Ho2_FLUXNET_1999-2025_v1.3_r1.zip,10.17190/AMF/1881581,1.0018832391713748,TRUE,FALSE,FALSE
US-Ho3,30,1118.2289666666666,18,1184.0871666666667,NA,NA,NA,216,0,1,1064,1072,FALSE,1.050967073934837,0.9443806149969532,NA,1.0431240360696517,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Ho3_FLUXNET_2003-2021_v1.3_r1.zip,10.17190/AMF/3365265,1.0075187969924813,TRUE,FALSE,FALSE
US-Hsm,30,505.5593,NA,NA,NA,NA,NA,NA,NA,NA,546,450,FALSE,0.925932783882784,NA,NA,1.1234651111111111,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Hsm_FLUXNET_2021-2025_v1.3_r1.zip,10.17190/AMF/2571131,0.8241758241758241,FALSE,FALSE,TRUE
US-IAB,30,3589.859733333333,2,3525.6659999999997,24,9.637208333333334,3525.666,24,24,0,849,912,FALSE,4.228338908519827,1.0182075481152593,1.018207548115259,3.936249707602339,FALSE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-IAB_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/3027372,1.0742049469964665,FALSE,FALSE,FALSE
US-IAC,30,3589.859733333333,2,3525.6659999999997,24,9.637208333333334,3525.666,24,24,0,851,912,FALSE,4.218401566784175,1.0182075481152593,1.018207548115259,3.936249707602339,FALSE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-IAC_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/3027373,1.071680376028202,FALSE,FALSE,FALSE
US-IAM,30,3589.859733333333,2,3525.6659999999997,24,9.637208333333334,3525.666,24,24,0,851,912,FALSE,4.218401566784175,1.0182075481152593,1.018207548115259,3.936249707602339,FALSE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-IAM_FLUXNET_2019-2024_v1.3_r1.zip,10.17190/AMF/3027366,1.071680376028202,FALSE,FALSE,FALSE
US-ICh,30,213.02486666666667,14,231.89164285714287,41,0.5815121951219512,213.29678048780488,168,41,0.7559523809523809,243,318,FALSE,0.8766455418381345,0.9186396889598168,0.9987251855348386,0.6698895178197065,FALSE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-ICh_FLUXNET_2007-2025_v1.3_r1.zip,10.17190/AMF/2007175,1.308641975308642,FALSE,FALSE,FALSE
US-ICs,30,220.42793333333333,14,216.61785714285716,9,0.5053333333333333,185.63333333333333,168,9,0.9464285714285714,243,318,FALSE,0.9071108367626886,1.0175889293741995,1.1874372418746633,0.6931696016771488,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-ICs_FLUXNET_2007-2025_v1.3_r1.zip,10.17190/AMF/1871138,1.308641975308642,FALSE,FALSE,FALSE
US-ICt,30,286.46073333333334,14,314.2487142857143,29,0.4412758620689655,160.99820689655172,168,29,0.8273809523809523,243,318,FALSE,1.178850754458162,0.911573286733908,1.7792790295943897,0.9008199161425576,FALSE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-ICt_FLUXNET_2007-2025_v1.3_r1.zip,10.17190/AMF/1881583,1.308641975308642,FALSE,FALSE,FALSE
US-Jo1,30,243.9739,11,224.52427272727272,13,0.5706153846153846,205.82584615384613,132,13,0.9015151515151516,283,245.1,FALSE,0.8620985865724381,1.0866259448765814,1.1853414163430174,0.99540554875561,FALSE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Jo1_FLUXNET_2010-2022_v1.3_r1.zip,10.17190/AMF/1902833,0.8660777385159011,FALSE,FALSE,FALSE
US-Jo2,30,332.1813,11,292.4633636363636,7,1.2015714285714283,439.596,132,7,0.946969696969697,298,282.3,FALSE,1.1147023489932886,1.1358048265252805,0.7556513253077827,1.1766960680127525,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Jo2_FLUXNET_2010-2020_v1.3_r1.zip,10.17190/AMF/1881584,0.9473154362416107,FALSE,FALSE,FALSE
US-KFS,30,599.5625333333334,13,608.9633076923077,21,1.9536190476190476,716.0131428571428,156,21,0.8653846153846154,996,1014,FALSE,0.6019704149933066,0.9845626588002504,0.8373624692709818,0.5912845496383958,FALSE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-KFS_FLUXNET_2007-2019_v1.3_r1.zip,10.17190/AMF/1881585,1.0180722891566265,TRUE,FALSE,FALSE
US-KPL,30,382.63723333333337,NA,NA,NA,NA,NA,NA,NA,NA,850,375.8,FALSE,0.4501614509803922,NA,NA,1.0181938087635267,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-KPL_FLUXNET_2021-2024_v1.3_r1.zip,10.17190/AMF/2571133,0.44211764705882356,FALSE,FALSE,FALSE
US-KS1,30,1227.4967333333334,2,1243.6660000000002,11,3.3102727272727273,1215.3709090909092,24,11,0.5416666666666667,1229,1266,FALSE,0.9987768375372932,0.9869987065123056,1.0099770565114927,0.9695866771985256,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-KS1_FLUXNET_2002-2003_v1.3_r1.zip,10.17190/AMF/2229379,1.030105777054516,FALSE,FALSE,FALSE
US-KS2,30,1240.940833333333,4,1144.13625,NA,NA,NA,48,0,1,1276,1294,FALSE,0.9725241640543364,1.084609314085917,NA,0.9589960072127768,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-KS2_FLUXNET_2003-2006_v1.3_r1.zip,10.17190/AMF/2229380,1.0141065830721003,TRUE,FALSE,FALSE
US-KS3,30,274.10203333333334,1,314.801,3,0.38233333333333336,140.032,12,3,0.75,1290,1340,FALSE,0.2124821963824289,0.8707152560930027,1.9574242554082877,0.20455375621890548,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-KS3_FLUXNET_2018-2018_v1.3_r1.zip,10.17190/AMF/1881586,1.0387596899224807,FALSE,FALSE,FALSE
US-Kon,30,722.2409666666667,16,713.5673750000001,21,2.295952380952381,841.8657142857144,192,21,0.890625,892,867,FALSE,0.809687182361734,1.0121552525669586,0.8579051913041216,0.8330345636293734,FALSE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Kon_FLUXNET_2004-2019_v1.3_r1.zip,10.17190/AMF/2316062,0.9719730941704036,FALSE,FALSE,FALSE
US-LA2,30,891.8103666666666,10,950.452,120,2.5978,950.452,120,120,0,1614,1655,FALSE,0.5525466955803386,0.9383013204945296,0.9383013204945296,0.538858227593152,FALSE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-LA2_FLUXNET_2011-2023_v1.3_r1.zip,10.17190/AMF/3027332,1.0254027261462206,FALSE,FALSE,FALSE
US-LA3,30,546.9458333333333,2,575.405,16,1.654875,604.3575000000001,24,16,0.33333333333333337,1557,1623,FALSE,0.3512818454292443,0.9505406336985832,0.9050037988001032,0.3369968165947833,FALSE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-LA3_FLUXNET_2019-2023_v1.3_r1.zip,10.17190/AMF/2571117,1.0423892100192678,FALSE,FALSE,FALSE
US-LS1,30,311.8808666666667,5,290.1464,1,0.07,26.040000000000006,60,1,0.9833333333333332,359,288,FALSE,0.8687489322191273,1.0749086208433627,11.976991807475676,1.082919675925926,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-LS1_FLUXNET_2003-2007_v1.3_r1.zip,10.17190/AMF/3027342,0.8022284122562674,FALSE,FALSE,FALSE
US-Los,30,753.36,21,775.3243333333334,36,1.848111111111111,676.3420000000001,252,36,0.8571428571428572,834,828,FALSE,0.9033093525179856,0.9716707803572956,1.1138743416792094,0.9098550724637682,FALSE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Los_FLUXNET_2000-2025_v1.3_r1.zip,10.17190/AMF/3027319,0.9928057553956835,TRUE,FALSE,FALSE
US-MBP,30,2870.626166666667,12,2830.692,144,7.727319444444444,2830.692,144,144,0,695,780,FALSE,4.130397362110312,1.014107563333159,1.014107563333159,3.6802899572649577,FALSE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-MBP_FLUXNET_2009-2024_v1.3_r1.zip,10.17190/AMF/3027340,1.1223021582733812,FALSE,FALSE,FALSE
US-MEF,30,419.4433,NA,NA,NA,NA,NA,NA,NA,NA,430,368.47,FALSE,0.975449534883721,NA,NA,1.138337720845659,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-MEF_FLUXNET_2024-2025_v1.3_r1.zip,10.17190/AMF/3027364,0.8569069767441861,FALSE,FALSE,FALSE
US-MMS,30,1103.896433333333,22,1097.4085,NA,NA,NA,264,0,1,1092,1032,FALSE,1.0108941697191698,1.0059120494631977,NA,1.0696670865633076,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-MMS_FLUXNET_1999-2023_v1.3_r1.zip,10.17190/AMF/1854369,0.945054945054945,FALSE,FALSE,FALSE
US-MN1,30,456.3752333333333,4,347.52425,5,0.865,317.6184,48,5,0.8958333333333334,598,684.5,FALSE,0.7631692865105908,1.3132183821224943,1.4368664829661422,0.6667278792305819,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-MN1_FLUXNET_2017-2024_v1.3_r1.zip,10.17190/AMF/2571145,1.144648829431438,FALSE,FALSE,FALSE
US-MN2,30,473.4106,4,342.75575,5,0.828,303.4176,48,5,0.8958333333333334,597,684.5,FALSE,0.7929825795644891,1.3811893746494406,1.5602608418232824,0.6916151935719503,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-MN2_FLUXNET_2017-2024_v1.3_r1.zip,10.17190/AMF/2571146,1.1465661641541038,FALSE,FALSE,FALSE
US-MN3,30,501.7547666666667,1,404.388,3,0.363,134.02800000000002,12,3,0.75,598,684.5,FALSE,0.8390547937569677,1.2407756082442276,3.74365630067349,0.7330237643048454,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-MN3_FLUXNET_2020-2024_v1.3_r1.zip,10.17190/AMF/2571147,1.144648829431438,FALSE,FALSE,FALSE
US-MOz,30,908.8695,17,899.613294117647,5,2.3824,876.2855999999999,204,5,0.9754901960784312,1013,986,FALSE,0.8972058242843041,1.0102890941506502,1.0371841098381624,0.9217743407707912,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-MOz_FLUXNET_2004-2021_v1.3_r1.zip,10.17190/AMF/1854370,0.9733464955577492,FALSE,FALSE,FALSE
US-MZA,30,504.2912,NA,NA,NA,NA,NA,NA,NA,NA,962,940,FALSE,0.5242112266112267,NA,NA,0.53648,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-MZA_FLUXNET_2024-2025_v1.3_r1.zip,10.17190/AMF/3027375,0.9771309771309772,FALSE,FALSE,FALSE
US-Me1,30,166.06796666666668,2,160.96300000000002,13,0.4408461538461539,161.10923076923078,24,13,0.45833333333333337,608,704.61,FALSE,0.27313810307017544,1.0317151560710638,1.0307787199638403,0.23568778000123,FALSE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Me1_FLUXNET_2004-2005_v1.3_r1.zip,10.17190/AMF/1902834,1.1588980263157895,FALSE,FALSE,FALSE
US-Me3,30,383.19306666666665,6,377.18333333333334,8,1.465,537.1155,72,8,0.8888888888888888,537,719,FALSE,0.713581129733085,1.0159331889885554,0.713427682996798,0.5329528048215113,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Me3_FLUXNET_2004-2009_v1.3_r1.zip,10.17190/AMF/1902835,1.3389199255121043,FALSE,FALSE,FALSE
US-Me5,30,479.1358,3,402.4526666666667,NA,NA,NA,36,0,1,821,590.81,FALSE,0.5836002436053593,1.1905395085798909,NA,0.8109811953081364,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Me5_FLUXNET_2000-2002_v1.3_r1.zip,10.17190/AMF/3365266,0.7196224116930572,FALSE,FALSE,FALSE
US-Me6,30,322.80733333333336,11,306.74554545454544,2,1.981,736.932,132,2,0.9848484848484848,537,494,FALSE,0.601130974549969,1.0523619270655975,0.4380422255151538,0.6534561403508773,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Me6_FLUXNET_2010-2025_v1.3_r1.zip,10.17190/AMF/2204871,0.9199255121042831,FALSE,FALSE,FALSE
US-Me7,30,2553.5444666666667,NA,NA,NA,NA,NA,NA,NA,NA,821,523,FALSE,3.110285586682907,NA,NA,4.88249420012747,TRUE,FALSE,AmeriFlux,AMF,v1.3,AMF_US-Me7_FLUXNET_2022-2023_v1.3_r1.zip,10.17190/AMF/3027360,0.6370280146163215,FALSE,FALSE,FALSE
